OBJECTID,JoinID,JoinID 1910,Valid in 1910,Geometry Check 1910,FULL_STREE,ST Name Alternate 1910,HNYC Street Name 1910,Left Low 1910,Left High 1910,Right Low 1910,Right High 1910,ED Left 1910,ED Right 1910,Name
15324,G00015182,G00015324,1,1,TROY AVE,NA,TROY AVE,2105,2157,2130,2158,1000,1000,TROY AVE
15325,G00015183,G00015325,1,1,OVINGTON AVE,NA,OVINGTON AVE,NA,NA,1502,1516,1073,1073,OVINGTON AVE
15326,G00015184,G00015326,1,1,LEWIS AVE,NA,LEWIS AVE,153,171,146,174,593,588,LEWIS AVE
15327,G00015185,G00015327,1,1,21 AVE,BAY 27,21 AVE,5901,5923,5902,5912,1058,1058,21 AVE
15328,G00015186,G00015328,1,1,E 94,NA,E 94,NA,NA,NA,NA,988,988,E 94
15329,G00015187,G00015329,1,1,5 AVE,NA,5 AVE,621,637,614,630,121,121,5 AVE
15330,G00015188,G00015330,1,1,W 7,NA,W 7,1731,1785,1730,1798,1031,1031,W 7
15331,G00015189,G00015331,1,1,BUFFALO AVE,NA,BUFFALO AVE,211,233,210,232,646,647,BUFFALO AVE
15332,G00015190,G00015332,1,1,86,NA,86,2263,2279,2262,2278,1051,1051,86
15333,G00015191,G00015333,1,1,N 4 PL,NA,N 4 PL,1,15,2,14,275,275,N 4 PL
15334,G00015192,G00015334,1,1,CHESTNUT,NA,CHESTNUT,1,61,2,74,966,966,CHESTNUT
15335,G00015193,G00015335,1,1,BROADWAY,NA,BROADWAY,1741,1763,1746,1764,915,717,BROADWAY
15336,G00015194,G00015336,1,1,3 PL,NA,3 PL,1,43,2,48,79,79,3 PL
15337,G00015195,G00015337,1,1,SAINT JOHNS PL,NA,SAINT JOHNS PL,1505,1571,1520,1588,663,663,SAINT JOHNS PL
15338,G00015196,G00015338,1,1,ARLINGTON PL,NA,ARLINGTON PL,NA,NA,NA,NA,601,601,ARLINGTON PL
15339,G00015197,G00015339,1,1,W 11,NA,W 11,1701,1793,1702,1796,1031,1031,W 11
15340,G00015198,G00015340,1,1,E 37,NA,E 37,1449,1499,1450,1498,1008,1008,E 37
15341,G00015199,G00015341,1,1,PILLING,NA,PILLING,1,47,2,36,916,916,PILLING
15342,G00015200,G00015342,1,1,21 AVE,BAY 27,21 AVE,7701,7723,7702,7716,1057,1057,21 AVE
15343,G00015201,G00015343,1,1,38,NA,38,NA,NA,NA,NA,1064,1064,38
15344,G00015202,G00015344,1,1,15 AVE,NA,15 AVE,3901,3923,3902,3922,1064,1064,15 AVE
15345,G00015203,G00015345,1,1,SHEFFIELD AVE,NA,SHEFFIELD AVE,321,375,332,374,792,792,SHEFFIELD AVE
15346,G00015204,G00015346,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,1099,1119,1100,1122,891,891,BUSHWICK AVE
15347,G00015205,G00015347,1,1,MILFORD,NA,MILFORD,245,277,254,280,978,978,MILFORD
15348,G00015206,G00015348,1,1,JAMAICA AVE,NA,JAMAICA AVE,NA,NA,NA,NA,768,769,JAMAICA AVE
15349,G00015207,G00015349,1,1,FLATLAND AVE,NA,FLATLAND AVE,NA,NA,NA,NA,999,1000,FLATLAND AVE
15350,G00015208,G00015350,1,1,BROADWAY,NA,BROADWAY,955,959,950,958,820,517,BROADWAY
15351,G00015209,G00015351,1,1,COLUMBIA,NA,COLUMBIA,163,185,166,184,60,59,COLUMBIA
15352,G00015210,G00015352,1,1,LAFAYETTE AVE,NA,LAFAYETTE AVE,309,327,286,318,98,98,LAFAYETTE AVE
15353,G00015211,G00015353,1,1,86,NA,86,2101,2131,2100,2130,1052,1052,86
15354,G00015212,G00015354,1,1,24 AVE,BAY 36,24 AVE,NA,NA,NA,NA,1050,1050,24 AVE
15355,G00015213,G00015355,1,1,AVE Q,NA,AVE Q,601,625,602,624,1031,1031,AVE Q
15356,G00015214,G00015356,1,1,AVE U,NA,AVE U,NA,NA,NA,NA,1038,1038,AVE U
15357,G00015215,G00015357,1,1,BERRY,NA,BERRY,369,377,368,368,269,269,BERRY
15358,G00015216,G00015358,1,1,E 58,NA,E 58,1339,1423,1340,1422,1000,1000,E 58
15359,G00015217,G00015359,1,1,TOMPKINS AVE,NA,TOMPKINS AVE,319,341,318,336,585,586,TOMPKINS AVE
15360,G00015218,G00015360,1,1,CT,NA,CT,305,323,306,324,209,64,CT
15361,G00015219,G00015361,1,1,PROSPECT PARK SOUTH WEST,NA,PROSPECT PARK SOUTH WEST,NA,NA,129,142,NA,573,PROSPECT PARK SOUTH WEST
15362,G00015220,G00015362,1,1,E 13,NA,E 13,NA,NA,NA,NA,1033,1033,E 13
15363,G00015221,G00015363,1,1,43,NA,43,1117,1183,1116,1188,1066,1066,43
15364,G00015222,G00015364,1,1,40,NA,40,1101,1169,1100,1168,1066,1066,40
15365,G00015223,G00015365,1,1,54,NA,54,401,475,402,476,153,154,54
15366,G00015224,G00015366,1,1,AVE X,NA,AVE X,1,23,2,24,1038,1048,AVE X
15367,G00015225,G00015367,1,1,BOND,NA,BOND,419,427,430,436,221,221,BOND
15368,G00015226,G00015368,1,1,ATLANTIC AVE,NA,ATLANTIC AVE,NA,NA,2864,2888,773,774,ATLANTIC AVE
15369,G00015227,G00015369,1,1,AVE N,NA,AVE N,4501,4523,4502,4524,1000,1000,AVE N
15370,G00015228,G00015370,1,1,58,NA,58,801,899,812,884,1094,1094,58
15371,G00015229,G00015371,1,1,RIDGEWOOD AVE,NA,RIDGEWOOD AVE,513,543,516,544,970,970,RIDGEWOOD AVE
15372,G00015230,G00015372,1,1,SAINT JOHNS PL,NA,SAINT JOHNS PL,1737,1738,1757,1758,665,665,SAINT JOHNS PL
15373,G00015231,G00015373,1,1,DAHILL RD,NA,DAHILL RD,29,69,36,68,923,923,DAHILL RD
15374,G00015232,G00015374,1,1,PARKSIDE AVE,NA,PARKSIDE AVE,NA,NA,144,174,NA,928,PARKSIDE AVE
15375,G00015233,G00015375,1,1,BRIGHAM,NA,BRIGHAM,NA,NA,NA,NA,1005,1005,BRIGHAM
15376,G00015234,G00015376,1,1,ATKINS AVE,NA,ATKINS AVE,261,271,250,272,979,979,ATKINS AVE
15377,G00015235,G00015377,1,1,ELMWOOD AVE,NA,ELMWOOD AVE,101,109,100,110,1029,1029,ELMWOOD AVE
15378,G00015236,G00015378,1,1,RIVERDALE AVE,NA,RIVERDALE AVE,145,165,144,168,964,964,RIVERDALE AVE
15379,G00015237,G00015379,1,1,NORMAN,NA,NORMAN,107,121,104,118,378,389,NORMAN
15380,G00015238,G00015380,1,1,60,NA,60,NA,NA,NA,NA,1058,1058,60
15381,G00015239,G00015381,1,1,BERRY,NA,BERRY,51,65,52,66,276,276,BERRY
15382,G00015240,G00015382,1,1,ADELPHI,NA,ADELPHI,271,327,276,334,469,469,ADELPHI
15383,G00015241,G00015383,1,1,LEE AVE,NA,LEE AVE,181,199,182,196,440,439,LEE AVE
15384,G00015242,G00015384,1,1,SHERMAN,NA,SHERMAN,279,331,280,332,921,921,SHERMAN
15385,G00015243,G00015385,1,1,E 29,NA,E 29,315,385,314,384,994,994,E 29
15386,G00015244,G00015386,1,1,E NEW YORK AVE,NA,E NEW YORK AVE,NA,NA,1534,1536,644,731,E NEW YORK AVE
15387,G00015245,G00015387,1,1,HUMBOLDT,NA,HUMBOLDT,233,247,244,258,336,337,HUMBOLDT
15388,G00015246,G00015388,1,1,W PROSPECT,NA,W PROSPECT,NA,NA,228,254,573,574,W PROSPECT
15389,G00015247,G00015389,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,195,217,194,216,421,338,BUSHWICK AVE
15390,G00015248,G00015390,1,1,E 51,NA,E 51,273,321,272,322,952,952,E 51
15391,G00015249,G00015391,1,1,OCEAN PKWY,NA,OCEAN PKWY,NA,NA,2102,2186,1037,1037,OCEAN PKWY
15392,G00015250,G00015392,1,1,FROST,NA,BENNETT,1,25,2,26,408,410,BENNETT
15393,G00015251,G00015393,1,1,JEFFERSON AVE,NA,JEFFERSON AVE,87,187,90,188,600,600,JEFFERSON AVE
15394,G00015252,G00015394,1,1,AVE K,NA,AVE K,NA,NA,NA,NA,1000,1000,AVE K
15395,G00015253,G00015395,1,1,S 5,NA,S 5,129,167,130,164,270,270,S 5
15396,G00015254,G00015396,1,1,GLENWOOD RD,AVE G,AVE G,NA,NA,NA,NA,990,990,AVE G
15397,G00015255,G00015397,1,1,E 92,NA,E 92,NA,NA,NA,NA,961,961,E 92
15398,G00015256,G00015398,1,1,JOHNSON AVE,NA,JOHNSON AVE,321,369,316,364,421,421,JOHNSON AVE
15399,G00015257,G00015399,1,1,NEW LOTS AVE,NA,NEW LOTS AVE,307,341,328,342,806,803,NEW LOTS AVE
15400,G00015258,G00015400,1,1,LAFAYETTE AVE,NA,LAFAYETTE AVE,55,65,NA,NA,236,237,LAFAYETTE AVE
15401,G00015259,G00015401,1,1,BROADWAY,NA,BROADWAY,1495,1507,NA,NA,894,698,BROADWAY
15402,G00015260,G00015402,1,1,RIVERDALE AVE,NA,RAPELJE AVE,73,95,74,96,963,962,RAPELJE AVE
15403,G00015261,G00015403,1,1,39,NA,39,1401,1479,1400,1478,1064,1064,39
15404,G00015262,G00015404,1,1,SAINT MARKS AVE,NA,SAINT MARKS AVE,NA,NA,NA,NA,621,622,SAINT MARKS AVE
15405,G00015263,G00015405,1,1,STUART,NA,STUART,NA,NA,NA,NA,1001,1001,STUART
15406,G00015264,G00015406,1,1,CORTELYOU RD,NA,CORTELYOU RD,NA,NA,NA,NA,992,992,CORTELYOU RD
15407,G00015265,G00015407,1,1,E 16,NA,E 16,2601,2625,2602,2614,1033,1033,E 16
15408,G00015266,G00015408,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,1043,1073,1054,1074,889,890,BUSHWICK AVE
15409,G00015267,G00015409,1,1,E 59,NA,E 59,NA,NA,NA,NA,1000,1000,E 59
15410,G00015268,G00015410,1,1,GLENWOOD RD,NA,GLENWOOD RD,4201,4223,4203,4224,996,996,GLENWOOD RD
15411,G00015269,G00015411,1,1,BLAKE AVE,NA,BLAKE AVE,769,791,770,792,789,789,BLAKE AVE
15412,G00015270,G00015412,1,1,BLAKE AVE,NA,BLAKE AVE,1245,1267,1246,1268,980,980,BLAKE AVE
15413,G00015271,G00015413,1,1,JEROME AVE,NA,JEROME AVE,1901,1933,1902,1934,1033,1033,JEROME AVE
15414,G00015272,G00015414,1,1,MESEROLE AVE,NA,MESEROLE AVE,NA,NA,NA,NA,376,395,MESEROLE AVE
15415,G00015273,G00015415,1,1,SCHNECTADY AVE,NA,SCHNECTADY AVE,801,871,802,872,951,951,SCHNECTADY AVE
15416,G00015274,G00015416,1,1,BROOME,NA,BROOME,NA,NA,NA,NA,1005,1005,BROOME
15417,G00015275,G00015417,1,1,PACIFIC,NA,PACIFIC,1797,1857,1748,1812,632,632,PACIFIC
15418,G00015276,G00015418,1,1,KNICKERBOCKER AVE,NA,KNICKERBOCKER AVE,577,591,580,588,875,874,KNICKERBOCKER AVE
15419,G00015277,G00015419,1,1,FARRAGUT RD,NA,FARRAGUT RD,3001,3019,3000,3098,998,998,FARRAGUT RD
15420,G00015278,G00015420,1,1,AVE L,NA,AVE L,1101,1123,1102,1124,1406,1009,AVE L
15421,G00015279,G00015421,1,1,PROSPECT PL,NA,PROSPECT PL,111,145,120,148,175,175,PROSPECT PL
15422,G00015280,G00015422,1,1,QUINCY,NA,QUINCY,165,249,170,258,578,579,QUINCY
15423,G00015281,G00015423,1,1,E 37,NA,E 37,69,70,117,118,937,937,E 37
15424,G00015282,G00015424,1,1,E 96,NA,E 96,1391,1483,1392,1484,988,988,E 96
15425,G00015283,G00015425,1,1,MESEROLE AVE,NA,MESEROLE AVE,177,191,170,192,377,377,MESEROLE AVE
15426,G00015284,G00015426,1,1,EAST PKWY,NA,EAST PKWY,1907,1947,NA,NA,720,722,EAST PKWY
15427,G00015285,G00015427,1,1,E 3,NA,E 3,81,147,88,148,922,922,E 3
15428,G00015286,G00015428,1,1,50,NA,50,1725,1779,1738,1780,1061,1061,50
15429,G00015287,G00015429,1,1,AVE Q,NA,AVE Q,NA,NA,NA,NA,1031,1031,AVE Q
15430,G00015288,G00015430,1,1,PORTER AVE,NA,PORTER AVE,83,89,82,90,425,416,PORTER AVE
15431,G00015289,G00015431,1,1,E 106,NA,E 106,NA,NA,NA,NA,988,988,E 106
15432,G00015290,G00015432,1,1,N 5,NA,N 5,107,141,108,140,286,286,N 5
15433,G00015291,G00015433,1,1,COZINE AVE,NA,COZINE AVE,NA,NA,NA,NA,984,984,COZINE AVE
15434,G00015292,G00015434,1,1,LIVONIA AVE,NA,LIVONIA AVE,185,197,170,198,801,964,LIVONIA AVE
15435,G00015293,G00015435,1,1,REMSEN AVE,NA,REMSEN AVE,1441,1441,1436,1436,989,989,REMSEN AVE
15436,G00015294,G00015436,1,1,HULL,NA,HULL,39,91,20,70,714,713,HULL
15437,G00015295,G00015437,1,1,AVE K,NA,AVE K,NA,NA,NA,NA,999,999,AVE K
15438,G00015296,G00015438,1,1,FLATBUSH AVE,NA,FLATBUSH AVE,1055,1069,1060,1070,1015,1018,FLATBUSH AVE
15439,G00015297,G00015439,1,1,BAY RIDGE PKWY,NA,75,1201,1271,1202,1284,1072,1072,75
15440,G00015298,G00015440,1,1,AVE T,NA,AVE T,2101,2123,2102,2124,1006,1006,AVE T
15441,G00015299,G00015441,1,1,ATLANTIC AVE,NA,ATLANTIC AVE,3319,3351,NA,NA,972,972,ATLANTIC AVE
15442,G00015300,G00015442,1,1,E 82,NA,E 82,601,679,602,680,990,990,E 82
15443,G00015301,G00015443,1,1,AVE S,NA,AVE S,2301,2323,2302,2324,1006,1006,AVE S
15444,G00015302,G00015444,1,1,GATES AVE,NA,GATES AVE,629,693,588,644,590,591,GATES AVE
15445,G00015303,G00015445,1,1,E 58,NA,E 58,NA,NA,NA,NA,953,953,E 58
15446,G00015304,G00015446,1,1,89,NA,89,101,183,102,182,1083,1082,89
15447,G00015305,G00015447,1,1,79,NA,79,2101,2163,2102,2170,1057,1057,79
15448,G00015306,G00015448,1,1,NEW YORK AVE,NA,NEW YORK AVE,1225,1301,1224,1302,994,994,NEW YORK AVE
15449,G00015307,G00015449,1,1,PALMETTO,NA,PALMETTO,1,49,2,50,890,891,PALMETTO
15451,G00015308,G00015451,1,1,MAC DONALD AVE,NA,MAC DONALD AVE,1215,1311,1216,1324,1030,1060,MAC DONALD AVE
15452,G00015309,G00015452,1,1,AVE N,NA,AVE N,NA,1721,1702,1722,1009,1007,AVE N
15453,G00015310,G00015453,1,1,LOGAN,NA,LOGAN,379,403,388,404,974,974,LOGAN
15454,G00015311,G00015454,1,1,RUGBY RD,NA,RUGBY RD,447,525,446,526,1025,1025,RUGBY RD
15455,G00015312,G00015455,1,1,BUSHWICK AVE,NA,BUSHWICK AVE,765,789,766,786,822,822,BUSHWICK AVE
15456,G00015313,G00015456,1,1,BROADWAY,NA,BROADWAY,137,147,NA,NA,270,270,BROADWAY
15457,G00015314,G00015457,1,1,MARTENCE,NA,MARTENCE,291,305,NA,NA,936,936,MARTENCE
15458,G00015315,G00015458,1,1,LINWOOD,NA,LINWOOD,735,821,736,822,810,810,LINWOOD
15459,G00015316,G00015459,1,1,UNION AVE,NA,UNION AVE,221,237,238,252,289,298,UNION AVE
15460,G00015317,G00015460,1,1,S PORTLAND AVE,NA,S PORTLAND AVE,107,125,104,128,470,238,S PORTLAND AVE
15461,G00015318,G00015461,1,1,AVE M,NA,AVE M,NA,NA,NA,NA,1000,1000,AVE M
15462,G00015319,G00015462,1,1,KINGSHIGWY,NA,KINGSHIGWY,NA,NA,NA,NA,1008,1008,KINGSHIGWY
15463,G00015320,G00015463,1,1,VETERANS AVE,NA,VETERANS AVE,NA,NA,NA,NA,1000,1000,VETERANS AVE
15464,G00015321,G00015464,1,1,ALBEMARLE RD,NA,ALBEMARLE RD,NA,NA,1402,1440,1019,1019,ALBEMARLE RD
15465,G00015322,G00015465,1,1,UNION,NA,UNION,NA,NA,NA,NA,726,726,UNION
15466,G00015323,G00015466,1,1,FULTON,NA,FULTON,447,469,382,404,40,21,FULTON
15467,G00015324,G00015467,1,1,NOSTRAND AVE,NA,NOSTRAND AVE,517,535,556,572,605,604,NOSTRAND AVE
15468,G00015325,G00015468,1,1,60,NA,60,NA,NA,NA,NA,1030,1030,60
15469,G00015326,G00015469,1,1,BAY RIDGE AVE,NA,BAY RIDGE AVE,315,373,310,376,1101,1101,BAY RIDGE AVE
15470,G00015327,G00015470,1,1,16 AVE,NA,16 AVE,7801,7821,7802,7824,1074,1074,16 AVE
15471,G00015328,G00015471,1,1,VANDERVORT AVE,NA,VANDERVORT AVE,NA,NA,NA,NA,409,409,VANDERVORT AVE
15472,G00015329,G00015472,1,1,E 108,NA,E 108,NA,NA,NA,NA,988,988,E 108
15473,G00015330,G00015473,1,1,STARR,NA,STARR,59,111,60,110,845,846,STARR
15474,G00015331,G00015474,1,1,QUINCY,NA,QUINCY,327,387,338,398,584,584,QUINCY
15475,G00015332,G00015475,1,1,EAST PKWY,NA,EAST PKWY,37,185,NA,NA,192,192,EAST PKWY
15476,G00015333,G00015476,1,1,LINCOLN RD,NA,LINCOLN RD,363,421,360,438,940,940,LINCOLN RD
15477,G00015334,G00015477,1,1,BLAKE AVE,NA,BLAKE AVE,1435,1457,1436,1458,981,981,BLAKE AVE
15478,G00015335,G00015478,1,1,2 AVE,NA,2 AVE,6201,6225,6202,6224,1101,1102,2 AVE
15479,G00015336,G00015479,1,1,INGRAHAM,NA,INGRAHAM,59,117,60,118,425,425,INGRAHAM
15480,G00015337,G00015480,1,1,80,NA,80,1801,1871,1802,1872,1057,1057,80
15481,G00015338,G00015481,1,1,REMSEN AVE,NA,REMSEN AVE,111,121,NA,NA,949,949,REMSEN AVE
15482,G00015339,G00015482,1,1,47,NA,47,NA,NA,1112,1114,1067,1067,47
15483,G00015340,G00015483,1,1,PENN,NA,PENN,41,101,40,118,437,437,PENN
15484,G00015341,G00015484,1,1,E 18,NA,E 18,79,115,80,116,1017,1017,E 18
15485,G00015342,G00015485,1,1,4,NA,4,383,451,372,438,563,563,4
15486,G00015343,G00015486,1,1,CHURCH AVE,NA,CHURCH AVE,4301,4323,4302,4324,945,992,CHURCH AVE
15487,G00015344,G00015487,1,1,MORGAN AVE,NA,MORGAN AVE,403,423,406,428,409,409,MORGAN AVE
15488,G00015345,G00015488,1,1,ROACKAWAY PKWY,NA,ROCKAWAY PKWY,1640,1667,NA,NA,988,988,ROCKAWAY PKWY
15489,G00015346,G00015489,1,1,NOSTRAND AVE,NA,NOSTRAND AVE,99,115,112,126,483,479,NOSTRAND AVE
15490,G00015347,G00015490,1,1,NEWPORT,VANDERVEER AVE,VANDERVEER AVE,NA,NA,NA,NA,962,962,VANDERVEER AVE
15491,G00015348,G00015491,1,1,NOSTRAND AVE,NA,NOSTRAND AVE,1233,1261,1234,1262,938,933,NOSTRAND AVE
15492,G00015349,G00015492,1,1,BRIGHTON 08 PL,NA,BRIGHTON 08 PL,NA,NA,NA,NA,1035,1035,BRIGHTON 08 PL
15493,G00015350,G00015493,1,1,NOSTRAND AVE,NA,NOSTRAND AVE,1597,1609,NA,NA,993,993,NOSTRAND AVE
15494,G00015351,G00015494,1,1,E 29,NA,E 29,1601,1671,1602,1672,1001,1001,E 29
15495,G00015352,G00015495,1,1,FORT HAMILTN PKWY,NA,FORT HAMILTON AVE,7501,7523,NA,NA,1071,1087,FORT HAMILTON AVE
15496,G00015353,G00015496,1,1,SHERIDAN AVE,NA,SHERIDAN AVE,NA,NA,NA,NA,982,982,SHERIDAN AVE
15497,G00015354,G00015497,1,1,STAGG,NA,STAGG,519,563,520,564,416,416,STAGG
15498,G00015355,G00015498,1,1,92,NA,92,101,179,108,178,1082,1082,92
15499,G00015356,G00015499,1,1,TILDEN AVE,NA,TILDEN AVE,3101,3113,3102,3114,993,1404,TILDEN AVE
15500,G00015357,G00015500,1,1,NEW YORK AVE,NA,NEW YORK AVE,505,527,506,528,940,940,NEW YORK AVE
15501,G00015358,G00015501,1,1,29,NA,29,NA,NA,NA,NA,129,129,29
15502,G00015359,G00015502,1,1,2 AVE,NA,2 AVE,167,179,176,188,526,523,2 AVE
15503,G00015360,G00015503,1,1,WEST,NA,WEST,143,159,144,158,360,366,WEST
15504,G00015361,G00015504,1,1,18 AVE,NA,18 AVE,5401,5421,5402,5424,1060,1060,18 AVE
15505,G00015362,G00015505,1,1,AVE B,NA,AVE B,NA,NA,NA,NA,990,990,AVE B
15506,G00015363,G00015506,1,1,BEDFORD AVE,NA,E 25,NA,NA,NA,NA,1006,1006,E 25
15507,G00015364,G00015507,1,1,UNION,NA,UNION,165,189,156,190,73,73,UNION
15508,G00015365,G00015508,1,1,JEFFERSON AVE,NA,JEFFERSON AVE,567,641,570,640,617,617,JEFFERSON AVE
15509,G00015366,G00015509,1,1,RUGBY RD,NA,RUGBY RD,655,669,658,670,1029,1029,RUGBY RD
15510,G00015367,G00015510,1,1,DUMONT AVE,NA,DUMONT AVE,1085,1107,NA,NA,983,983,DUMONT AVE
15511,G00015368,G00015511,1,1,BAY RIDGE AVE,NA,BAY RIDGE AVE,1901,1975,1902,1972,1057,1057,BAY RIDGE AVE
15512,G00015369,G00015512,1,1,EAST PKWY,NA,EAST PKWY,225,327,NA,NA,194,194,EAST PKWY
15513,G00015370,G00015513,1,1,SUTTER AVE,NA,SUTTER AVE,981,999,976,996,785,785,SUTTER AVE
15514,G00015371,G00015514,1,1,FRONT,NA,FRONT,163,221,144,190,19,19,FRONT
15515,G00015372,G00015515,1,1,AVE Y,NA,AVE Y,1101,1123,1102,1124,1407,1033,AVE Y
15516,G00015373,G00015516,1,1,GUNTHER PL,NA,GUNTHER PL,1,35,2,34,712,712,GUNTHER PL
15517,G00015374,G00015517,1,1,HEGEMAN AVE,NA,HEGEMAN AVE,561,585,562,586,807,985,HEGEMAN AVE
15518,G00015375,G00015518,1,1,COOK,NA,COOK,1,3,2,4,355,359,COOK
15519,G00015376,G00015519,1,1,PLYMOUTH,NA,PLYMOUTH,263,297,272,310,41,41,PLYMOUTH
15520,G00015377,G00015520,1,1,SOMERS,NA,SOMERS,1,55,2,36,713,713,SOMERS
15521,G00015378,G00015521,1,1,HART,NA,HART,671,723,674,722,831,831,HART
15522,G00015379,G00015522,1,1,ALABAMA AVE,NA,ALABAMA AVE,633,701,NA,NA,803,803,ALABAMA AVE
15523,G00015380,G00015523,1,1,7,NA,7,NA,NA,NA,NA,531,531,7
15524,G00015381,G00015524,1,1,4 AVE,NA,4 AVE,NA,NA,5802,5824,160,160,4 AVE
15525,G00015382,G00015525,1,1,BAY 41,NA,BAY 41,NA,NA,NA,NA,1049,1049,BAY 41
15526,G00015383,G00015526,1,1,WEST,NA,WEST,197,211,198,212,360,363,WEST
15527,G00015384,G00015527,1,1,E 24,NA,MANSFIELD PL,1201,1279,1202,1280,1008,1008,MANSFIELD PL
15528,G00015385,G00015528,1,0,4,NA,4,NA,NA,NA,NA,428,428,4
15529,G00015386,G00015529,1,1,GARVEY BLVD,NA,SUMNER AVE,313,327,308,326,592,591,SUMNER AVE
15530,G00015387,G00015530,1,1,AVE R,NA,AVE R,NA,NA,NA,NA,1007,1006,AVE R
15531,G00015388,G00015531,1,1,76,NA,76,1801,1875,1802,1874,1057,1057,76
15532,G00015389,G00015532,1,1,WAVERLY AVE,NA,WAVERLY AVE,457,493,456,488,475,474,WAVERLY AVE
15533,G00015390,G00015533,1,1,SMITH,NA,SMITH,579,593,546,570,248,248,SMITH
15534,G00015391,G00015534,1,1,JORALEMON,NA,JORALEMON,57,79,56,78,6,9,JORALEMON
15535,G00015392,G00015535,1,1,ELM AVE,NA,ELM AVE,1179,1195,1180,1196,1009,1009,ELM AVE
15536,G00015393,G00015536,1,1,FLUSHING AVE,NA,FLUSHING AVE,NA,NA,88,108,428,462,FLUSHING AVE
15537,G00015394,G00015537,1,1,DRIGGS AVE,NA,DRIGGS AVE,59,79,64,70,399,399,DRIGGS AVE
15538,G00015395,G00015538,1,1,AVE K,NA,AVE K,1001,1023,1002,1024,1030,1030,AVE K
15539,G00015396,G00015539,1,1,E 58,NA,E 58,NA,NA,NA,NA,1001,1001,E 58
15540,G00015397,G00015540,1,1,RYDER AVE,NA,RYDER AVE,NA,NA,NA,NA,1030,1030,RYDER AVE
15541,G00015398,G00015541,1,1,KANE,NA,HARRISON,107,127,106,116,55,60,HARRISON
15542,G00015399,G00015542,1,1,UNION,NA,UNION,NA,NA,NA,NA,666,666,UNION
15543,G00015400,G00015543,1,1,EVERGREEN AVE,NA,EVERGREEN AVE,445,463,510,524,888,889,EVERGREEN AVE
15544,G00015401,G00015544,1,1,E 4,NA,E 4,998,1010,991,1011,1029,1029,E 4
15545,G00015402,G00015545,1,1,14 AVE,NA,14 AVE,3609,3611,3602,3624,1064,1064,14 AVE
15546,G00015403,G00015546,1,1,DUMONT AVE,NA,DUMONT AVE,59,81,60,82,959,959,DUMONT AVE
15547,G00015404,G00015547,1,1,AVE O,NA,AVE O,1301,1315,1302,1312,1007,1007,AVE O
15548,G00015405,G00015548,1,1,4 AVE,NA,4 AVE,NA,NA,496,512,544,526,4 AVE
15549,G00015406,G00015549,1,1,4 AVE,NA,4 AVE,469,483,NA,NA,544,527,4 AVE
15550,G00015407,G00015550,1,1,6 AVE,NA,6 AVE,4001,4023,4002,4024,137,137,6 AVE
15551,G00015408,G00015551,1,1,13 AVE,NA,13 AVE,3801,3823,3802,3824,1065,1065,13 AVE
15552,G00015409,G00015552,1,1,WALTON,NA,WALTON,43,81,30,64,449,455,WALTON
15553,G00015410,G00015553,1,1,BROADWAY,NA,BROADWAY,1397,1411,1394,1408,891,691,BROADWAY
15554,G00015411,G00015554,1,1,PAERDEGAT AVE N,NA,PAERDEGAT AVE N,NA,NA,NA,NA,989,989,PAERDEGAT AVE N
15555,G00015412,G00015555,1,1,63,NA,63,1001,1055,1002,1072,1068,1068,63
15556,G00015413,G00015556,1,1,OCEAN PKWY,NA,OCEAN PKWY,3139,3139,NA,NA,1035,1035,OCEAN PKWY
15557,G00015414,G00015557,1,1,VAN BUREN,NA,VAN BUREN,441,519,442,522,683,683,VAN BUREN
15558,G00015415,G00015558,1,1,WARREN,NA,WARREN,131,199,166,208,57,57,WARREN
15559,G00015416,G00015559,1,1,E 80,NA,E 80,NA,NA,NA,NA,989,989,E 80
15560,G00015417,G00015560,1,1,SUTTER AVE,NA,SUTTER AVE,NA,NA,NA,NA,726,726,SUTTER AVE
15561,G00015418,G00015561,1,1,BEDFORD AVE,NA,BEDFORD AVE,1327,1349,1334,1352,623,621,BEDFORD AVE
15562,G00015419,G00015562,1,1,BRISTOL,NA,BRISTOL,407,409,374,412,964,964,BRISTOL
15563,G00015420,G00015563,1,1,WAVERLY AVE,NA,WAVERLY AVE,155,209,156,204,91,91,WAVERLY AVE
15564,G00015421,G00015564,1,1,53,NA,53,1901,1983,1902,1984,1060,1060,53
15565,G00015422,G00015565,1,1,ROGERS AVE,NA,ROGERS AVE,927,945,944,958,993,1016,ROGERS AVE
15566,G00015423,G00015566,1,1,7 AVE,NA,7 AVE,4501,4525,4502,4524,146,145,7 AVE
15567,G00015424,G00015567,1,1,3 AVE,NA,3 AVE,321,339,320,338,523,523,3 AVE
15568,G00015425,G00015568,1,1,AVE I,NA,AVE I,2201,2219,2202,2220,1010,1008,AVE I
15569,G00015426,G00015569,1,1,WINDSOR PL,NA,WINDSOR PL,147,171,142,158,573,573,WINDSOR PL
15570,G00015427,G00015570,1,1,58,NA,58,1401,1481,1402,1480,1062,1059,58
15571,G00015428,G00015571,1,1,CLINTON,NA,CLINTON,185,199,204,220,58,57,CLINTON
