ED,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
12,G00003014,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3197,geo,IN
19,G00003015,3 AVE,NA,3 AVE,NA,1108,1122,1107,1121,3198,geo,IN
12,G00003017,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,3200,geo,IN
7,G00003019,MADISON,NA,MADISON,NA,257,297,258,288,3202,geo,IN
15,G00003020,BROADWAY,NA,BROADWAY,NA,643,663,642,658,3203,geo,IN
19,G00003021,8 AVE,NA,8 AVE,NA,615,625,610,626,3204,geo,IN
19,G00003022,W 74,NA,W 74,NA,NA,NA,NA,NA,3205,geo,IN
19,G00003023,E 52,NA,E 52,NA,67,111,68,112,3206,geo,IN
11,G00003026,E 5,NA,E 5,NA,206,258,207,259,3209,geo,IN
19,G00003027,E 68,NA,E 68,NA,NA,NA,NA,NA,3210,geo,IN
8,G00003029,KING,NA,KING,NA,2,12,1,13,3212,geo,IN
19,G00003030,E 45,NA,E 45,NA,125,165,126,164,3213,geo,IN
19,G00003033,7 AVE,NA,7 AVE,NA,740,756,741,757,3215,geo,IN
18,G00003036,W 31,NA,W 31,NA,46,62,47,61,3218,geo,IN
17,G00003038,SUFFOLK,NA,SUFFOLK,NA,105,135,108,138,3220,geo,IN
8,G00003040,WOOSTER,NA,WOOSTER,NA,31,55,30,54,3222,geo,IN
19,G00003041,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3223,geo,IN
17,G00003042,E 10,NA,E 10,NA,281,347,NA,NA,3224,geo,IN
9,G00003044,W 11,HAMMOND,W 11,NA,20,50,19,49,3226,geo,IN
2,G00003045,FULTON,NA,FULTON,NA,126,158,127,157,3227,geo,IN
18,G00003049,3 AVE,NA,3 AVE,NA,248,260,247,259,3231,geo,IN
12,G00003050,E 100,NA,E 100,NA,NA,NA,NA,NA,3232,geo,IN
14,G00003054,SPRING,NA,SPRING,NA,30,46,29,45,3236,geo,IN
16,G00003055,W 32,NA,W 32,NA,58,116,57,115,3237,geo,IN
16,G00003056,W 38,NA,W 38,NA,100,174,101,177,3238,geo,IN
2,G00003057,PECK SLIP,NA,PECK SLIP,NA,NA,NA,20,32,3239,geo,IN
7,G00003058,PIKE,NA,PIKE,NA,39,57,42,56,3240,geo,IN
14,G00003059,PRINCE,NA,PRINCE,NA,2,14,1,15,3241,geo,IN
19,G00003060,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,3242,geo,IN
18,G00003061,2 AVE,NA,2 AVE,NA,609,627,644,658,3243,geo,WN
12,G00003062,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3244,geo,IN
12,G00003064,HAMILTON PL,NA,HAMILTON PL,NA,NA,NA,NA,NA,3246,geo,IN
9,G00003065,GREENWICH,NA,GREENWICH,NA,682,698,685,699,3247,geo,IN
19,G00003066,W 76,NA,W 76,NA,NA,NA,NA,NA,3248,geo,IN
19,G00003068,E 42,NA,E 42,NA,129,137,130,152,3250,geo,WN
19,G00003069,E 82,NA,E 82,NA,NA,NA,NA,NA,3251,geo,IN
10,G00003070,CHRYSTIE,NA,CHRYSTIE,NA,105,123,104,122,3252,geo,IN
16,G00003071,11 AVE,NA,11 AVE,NA,389,405,NA,NA,3253,geo,IN
16,G00003072,8 AVE,NA,8 AVE,NA,471,489,472,490,3254,geo,IN
12,G00003075,C W P,NA,C W P,NA,NA,NA,NA,NA,3257,geo,IN
19,G00003076,E 68,NA,E 68,NA,NA,NA,NA,NA,3258,geo,IN
8,G00003077,PRINCE,NA,PRINCE,NA,94,110,93,109,3259,geo,IN
15,G00003078,W 3,AMITY,W 3,NA,44,60,43,59,3260,geo,IN
15,G00003081,GREENE,NA,GREENE,NA,233,247,232,246,3262,geo,IN
2,G00003085,FULTON,NA,FULTON,NA,2,14,1,13,3266,geo,IN
8,G00003086,WOOSTER,NA,WOOSTER,NA,1,29,2,28,3267,geo,IN
12,G00003087,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,3268,geo,IN
19,G00003089,BROADWAY,NA,BROADWAY,NA,1345,1365,1346,1366,3269,geo,IN
15,G00003090,W 10,NA,W 10,NA,1,61,2,62,3270,geo,IN
12,G00003091,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3271,geo,IN
16,G00003092,10 AVE,NA,10 AVE,NA,153,165,152,166,3272,geo,IN
19,G00003094,3 AVE,NA,3 AVE,NA,818,828,821,831,3274,geo,IN
8,G00003095,GRAND,NA,GRAND,NA,34,50,35,51,3275,geo,IN
12,G00003097,W 175,NA,W 175,NA,NA,NA,NA,NA,3277,geo,IN
19,G00003098,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,3278,geo,IN
19,G00003102,10 AVE,NA,10 AVE,NA,489,507,490,508,3282,geo,IN
12,G00003103,E 93,NA,E 93,NA,NA,NA,NA,NA,3283,geo,IN
19,G00003104,YORK AVE,NA,YORK AVE,NA,NA,NA,NA,NA,3284,geo,IN
2,G00003105,JOHN,BURLING SLIP,JOHN,NA,25,41,26,40,3285,geo,IN
19,G00003106,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,3286,geo,IN
18,G00003107,PARK AVE S,NA,PARK AVE S,NA,51,61,52,62,3287,geo,IN
12,G00003108,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3288,geo,IN
19,G00003112,W 46,NA,W 46,NA,144,180,143,179,3291,geo,IN
18,G00003113,E 23,NA,E 23,NA,NA,NA,NA,NA,3292,geo,IN
5,G00003114,W BROADWAY,NA,W BROADWAY,NA,120,122,119,121,3293,geo,IN
7,G00003118,E BROADWAY,NA,E BROADWAY,NA,16,72,19,75,3296,geo,IN
10,G00003119,LUDLOW,NA,LUDLOW,NA,61,79,60,82,3297,geo,IN
9,G00003120,W 11,HAMMOND,W 11,NA,82,92,81,91,3298,geo,IN
10,G00003121,CANAL,WALKER,CANAL,NA,246,258,247,261,3299,geo,IN
12,G00003122,W 125,NA,W 125,NA,NA,NA,NA,NA,3300,geo,IN
15,G00003124,5 AVE,NA,5 AVE,NA,36,46,35,45,3301,geo,IN
18,G00003125,MADISON AVE,NA,MADISON AVE,NA,136,150,133,149,3302,geo,IN
10,G00003128,DELANCEY,NA,DELANCEY,NA,100,114,99,113,3305,geo,IN
19,G00003130,E 57,NA,E 57,NA,NA,NA,NA,NA,3307,geo,IN
9,G00003131,WAVERLY PL,NA,WAVERLY PL,NA,156,168,NA,NA,3308,geo,IN
12,G00003132,W 114,NA,W 114,NA,NA,NA,NA,NA,3309,geo,IN
14,G00003133,GRAND,NA,GRAND,NA,174,188,175,189,3310,geo,IN
12,G00003135,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,3312,geo,IN
18,G00003136,BROADWAY,NA,BROADWAY,NA,967,975,968,974,3313,geo,IN
19,G00003137,W 43,NA,W 43,NA,118,192,125,199,3314,geo,IN
18,G00003138,E 30,NA,E 30,NA,201,253,200,252,3315,geo,IN
12,G00003140,E 87,NA,E 87,NA,NA,NA,NA,NA,3317,geo,IN
18,G00003142,E 28,NA,E 28,NA,105,149,108,152,3318,geo,IN
12,G00003143,W 163,NA,W 163,NA,NA,NA,NA,NA,3319,geo,IN
12,G00003145,E 91,NA,E 91,NA,NA,NA,NA,NA,3321,geo,IN
6,G00003147,WALKER,NA,WALKER,NA,110,124,111,125,3323,geo,IN
1,G00003148,PINE,NA,PINE,NA,48,76,47,77,3324,geo,IN
12,G00003149,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,3325,geo,IN
9,G00003150,W 10,AMOS,W 10,NA,86,114,87,115,3326,geo,IN
16,G00003156,9 AVE,NA,9 AVE,NA,173,191,174,192,3332,geo,IN
1,G00003158,CARLISLE,NA,CARLISLE,NA,2,14,1,5,3334,geo,IN
19,G00003160,W 53,NA,W 53,NA,60,104,61,105,3336,geo,IN
19,G00003161,E 83,NA,E 83,NA,NA,NA,NA,NA,3337,geo,IN
12,G00003162,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3338,geo,IN
18,G00003163,W 18,NA,W 18,NA,2,62,1,63,3339,geo,IN
11,G00003166,E 6,NA,E 6,NA,276,332,275,333,3341,geo,IN
19,G00003168,9 AVE,NA,9 AVE,NA,587,603,580,598,3343,geo,IN
19,G00003169,3 AVE,NA,3 AVE,NA,660,674,661,675,3344,geo,IN
5,G00003172,HUDSON,NA,HUDSON,NA,151,163,NA,NA,3347,geo,IN
16,G00003173,W 24,NA,W 24,NA,134,192,135,191,3348,geo,IN
16,G00003174,10 AVE,NA,10 AVE,NA,119,133,120,134,3349,geo,IN
12,G00003176,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,3351,geo,IN
5,G00003177,LAIGHT,NA,LAIGHT,NA,1,11,10,10,3352,geo,IN
11,G00003179,E 8,NA,E 8,NA,295,341,294,340,3354,geo,IN
2,G00003181,WILLIAM,NA,WILLIAM,NA,109,141,108,140,3356,geo,IN
18,G00003182,LEX AVE,NA,LEX AVE,NA,148,166,147,163,3357,geo,IN
19,G00003184,E 69,NA,E 69,NA,NA,NA,NA,NA,3359,geo,IN
16,G00003185,8 AVE,NA,8 AVE,NA,523,539,538,566,3360,geo,WN
16,G00003188,10 AVE,NA,10 AVE,NA,83,101,84,100,3363,geo,IN
18,G00003189,1 AVE,NA,1 AVE,NA,299,313,306,322,3364,geo,IN
18,G00003190,5 AVE,NA,5 AVE,NA,268,280,265,279,3365,geo,IN
12,G00003191,E 115,NA,E 115,NA,NA,NA,NA,NA,3366,geo,IN
12,G00003193,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3368,geo,IN
5,G00003194,WATTS,NA,WATTS,NA,77,85,76,86,3369,geo,IN
5,G00003195,WASHINGTON,NA,WASHINGTON,NA,414,424,413,425,3370,geo,IN
12,G00003197,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,3372,geo,IN
18,G00003201,W 16,NA,W 16,NA,2,78,1,77,3376,geo,IN
1,G00003202,CEDAR,NA,CEDAR,NA,104,118,105,127,3377,geo,IN
17,G00003203,E 7,NA,E 7,NA,49,87,48,86,3378,geo,IN
18,G00003204,E 26,NA,E 26,NA,85,105,86,108,3379,geo,IN
10,G00003205,DELANCEY,NA,DELANCEY,NA,72,84,71,83,3380,geo,IN
12,G00003207,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3382,geo,IN
10,G00003208,LUDLOW,NA,LUDLOW,NA,105,131,106,132,3383,geo,IN
19,G00003212,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,3386,geo,IN
16,G00003213,W 26,NA,W 26,NA,58,118,55,105,3387,geo,WN
18,G00003215,MADISON AVE,NA,MADISON AVE,NA,NA,NA,17,23,3389,geo,IN
19,G00003216,3 AVE,NA,3 AVE,NA,942,954,939,951,3390,geo,IN
12,G00003218,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3392,geo,IN
18,G00003219,3 AVE,NA,3 AVE,NA,414,430,425,441,3393,geo,WN
16,G00003222,7 AVE,NA,7 AVE,NA,442,450,441,451,3396,geo,IN
1,G00003225,GREENWICH,NA,GREENWICH,NA,128,134,129,135,3398,geo,IN
12,G00003227,W 183,NA,W 183,NA,NA,NA,NA,NA,3400,geo,IN
19,G00003229,W 43,NA,W 43,NA,2,70,1,69,3402,geo,IN
12,G00003231,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3404,geo,IN
19,G00003232,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,3405,geo,IN
19,G00003233,W 43,NA,W 43,NA,194,248,201,255,3406,geo,IN
16,G00003234,7 AVE,NA,7 AVE,NA,334,348,333,347,3407,geo,IN
19,G00003236,9 AVE,NA,9 AVE,NA,543,555,532,548,3408,geo,WN
9,G00003237,HUDSON,NA,HUDSON,NA,489,499,490,498,3409,geo,IN
12,G00003238,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3410,geo,IN
19,G00003239,C W P,NA,C W P,NA,NA,NA,NA,NA,3411,geo,IN
17,G00003240,E 13,NA,E 13,NA,159,209,160,210,3412,geo,IN
19,G00003241,10 AVE,NA,10 AVE,NA,527,541,530,542,3413,geo,IN
18,G00003242,2 AVE,NA,2 AVE,NA,517,531,516,532,3414,geo,IN
15,G00003243,GREENE,NA,GREENE,NA,253,267,254,268,3415,geo,IN
1,G00003246,PEARL,NA,PEARL,NA,123,147,122,150,3418,geo,IN
12,G00003248,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,3420,geo,IN
11,G00003249,AVE C,NA,AVE C,NA,1,9,2,8,3421,geo,IN
19,G00003250,E 41,NA,E 41,NA,NA,NA,NA,NA,3422,geo,IN
11,G00003252,E 7,NA,E 7,NA,231,285,230,286,3424,geo,IN
5,G00003254,STAPLE,NA,STAPLE,NA,2,8,1,7,3426,geo,IN
19,G00003255,W 83,NA,W 83,NA,NA,NA,NA,NA,3427,geo,IN
13,G00003256,BROOME,NA,BROOME,NA,51,65,52,66,3428,geo,IN
3,G00003257,WARREN,NA,WARREN,NA,65,95,64,96,3429,geo,IN
12,G00003260,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,3432,geo,IN
12,G00003261,SAINT NICHOLAS PL,NA,SAINT NICHOLAS PL,NA,NA,NA,NA,NA,3433,geo,IN
12,G00003262,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3434,geo,IN
19,G00003263,E 50,NA,E 50,NA,57,107,56,102,3435,geo,IN
19,G00003266,E 63,NA,E 63,NA,NA,NA,NA,NA,3438,geo,IN
19,G00003269,8 AVE,NA,8 AVE,NA,597,613,596,608,3441,geo,IN
10,G00003270,DELANCEY,NA,DELANCEY,NA,86,98,85,97,3442,geo,IN
16,G00003272,W 25,NA,W 25,NA,174,236,175,237,3444,geo,IN
19,G00003273,W 44,NA,W 44,NA,130,184,129,185,3445,geo,IN
7,G00003274,MARKET SLIP,NA,MARKET SLIP,NA,92,104,91,103,3446,geo,IN
19,G00003279,E 53,NA,E 53,NA,NA,NA,NA,NA,3451,geo,IN
8,G00003280,SPRING,NA,SPRING,NA,294,306,293,303,3452,geo,IN
10,G00003281,DELANCEY,NA,DELANCEY,NA,116,130,115,131,3453,geo,IN
9,G00003282,BLEECKER,NA,BLEECKER,NA,246,256,249,255,3454,geo,IN
17,G00003287,NORFOLK,NA,NORFOLK,NA,137,167,136,162,3459,geo,IN
1,G00003289,WHITEHALL,NA,WHITEHALL,NA,47,49,NA,NA,3461,geo,IN
12,G00003297,SAINT NICHOLAS AVE,11 AVE,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,3469,geo,IN
10,G00003298,LUDLOW,NA,LUDLOW,NA,NA,NA,NA,NA,3470,geo,IN
7,G00003303,RUTGERS PL,NA,RUTGERS PL,NA,NA,NA,2,10,3475,geo,IN
12,G00003305,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,NA,3477,geo,IN
5,G00003307,BEACH,NA,BEACH,NA,12,12,15,15,3479,geo,IN
12,G00003309,MOUNT MORRIS W PARK,NA,MOUNT MORRIS W PARK,NA,NA,NA,NA,NA,3481,geo,IN
9,G00003310,BEDFORD,NA,BEDFORD,NA,51,65,52,64,3482,geo,IN
19,G00003314,6 AVE,NA,6 AVE,NA,781,785,766,784,3485,geo,WN
10,G00003315,BROOME,NA,BROOME,NA,259,273,260,274,3486,geo,IN
1,G00003317,STONE,NA,STONE,NA,1,21,2,20,3488,geo,IN
9,G00003319,WAVERLY PL,NA,WAVERLY PL,NA,132,142,133,141,3490,geo,IN
13,G00003320,ABRAHAM KAZAN,COLUMBIA,ABRAHAM KAZAN,NA,1,19,2,20,3491,geo,IN
12,G00003321,W 109,NA,W 109,NA,NA,NA,NA,NA,3492,geo,IN
12,G00003322,W 172,NA,W 172,NA,NA,NA,NA,NA,3493,geo,IN
19,G00003323,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3494,geo,IN
12,G00003326,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3497,geo,IN
15,G00003327,W 4,NA,W 4,NA,183,217,184,216,3498,geo,IN
19,G00003328,E 70,NA,E 70,NA,NA,NA,NA,NA,3499,geo,IN
5,G00003334,WORTH,NA,WORTH,NA,63,81,64,80,3504,geo,IN
12,G00003335,W 181,NA,W 181,NA,NA,NA,NA,NA,3505,geo,IN
5,G00003337,CHURCH,NA,CHURCH,NA,144,160,145,161,3507,geo,IN
18,G00003339,E 31,NA,E 31,NA,23,49,24,48,3509,geo,IN
14,G00003341,PRINCE,NA,PRINCE,NA,62,70,63,67,3511,geo,IN
12,G00003342,W 120,NA,W 120,NA,NA,NA,NA,NA,3512,geo,IN
12,G00003343,10 AVE,10 AVE,10 AVE,NA,NA,NA,NA,NA,3513,geo,IN
16,G00003344,9 AVE,NA,9 AVE,NA,427,439,414,426,3514,geo,WN
12,G00003345,W 125,NA,W 125,NA,NA,NA,NA,NA,3515,geo,IN
4,G00003347,WORTH,NA,WORTH,NA,NA,NA,NA,NA,3517,geo,IN
19,G00003348,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3518,geo,IN
12,G00003350,W 181,NA,W 181,NA,NA,NA,NA,NA,3520,geo,IN
12,G00003351,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3521,geo,IN
7,G00003352,JACKSON,NA,JACKSON,NA,2,12,1,13,3522,geo,IN
1,G00003353,GREENWICH,NA,GREENWICH,NA,124,126,123,127,3523,geo,IN
9,G00003355,CHARLES,NA,CHARLES,NA,86,114,87,115,3525,geo,IN
12,G00003358,LENOX AVE,NA,LENOX AVE,NA,NA,NA,NA,NA,3528,geo,IN
18,G00003359,E 16,NA,E 16,NA,89,119,88,118,3529,geo,IN
3,G00003360,CHAMBERS,NA,CHAMBERS,NA,104,132,101,133,3530,geo,IN
19,G00003362,9 AVE,NA,9 AVE,NA,NA,NA,NA,NA,3532,geo,IN
18,G00003363,LEX AVE,NA,LEX AVE,NA,110,128,107,123,3533,geo,IN
19,G00003364,1 AVE,NA,1 AVE,NA,805,817,NA,NA,3534,geo,IN
7,G00003365,PIKE,NA,PIKE,NA,1,7,2,6,3535,geo,IN
12,G00003366,C W P,NA,C W P,NA,NA,NA,NA,NA,3536,geo,IN
10,G00003367,BROOME,NA,BROOME,NA,275,289,276,290,3537,geo,IN
9,G00003368,GREENWICH AVE,NA,GREENWICH AVE,NA,61,77,62,74,3538,geo,IN
18,G00003369,E 29,NA,E 29,NA,1,19,2,20,3539,geo,IN
16,G00003370,W 33,NA,W 33,NA,192,254,193,255,3540,geo,IN
12,G00003372,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,3542,geo,IN
19,G00003373,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,3543,geo,IN
19,G00003374,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3544,geo,IN
13,G00003375,COLUMBIA,NA,COLUMBIA,NA,43,67,44,72,3545,geo,IN
18,G00003378,E 30,NA,E 30,NA,25,51,24,50,3548,geo,IN
5,G00003379,LAIGHT,NA,LAIGHT,NA,69,75,70,76,3549,geo,IN
19,G00003380,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3550,geo,IN
5,G00003382,WASHINGTON,NA,WASHINGTON,NA,426,438,427,439,3552,geo,IN
19,G00003384,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,3553,geo,IN
9,G00003385,W 4,NA,W 4,NA,NA,NA,NA,NA,3554,geo,IN
12,G00003388,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,3557,geo,IN
19,G00003389,E 55,NA,E 55,NA,NA,NA,NA,NA,3558,geo,IN
8,G00003390,GRAND,NA,GRAND,NA,18,32,19,33,3559,geo,IN
17,G00003391,E 10,NA,E 10,NA,243,279,244,278,3560,geo,IN
19,G00003392,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3561,geo,IN
17,G00003393,E 10,NA,E 10,NA,181,187,182,188,3562,geo,IN
8,G00003396,MERCER,NA,MERCER,NA,7,31,8,30,3565,geo,IN
16,G00003398,W 19,NA,W 19,NA,184,246,185,247,3567,geo,IN
19,G00003399,W 77,NA,W 77,NA,NA,NA,NA,NA,3568,geo,IN
12,G00003400,W 126,NA,W 126,NA,NA,NA,NA,NA,3569,geo,IN
12,G00003401,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,3570,geo,IN
19,G00003404,6 AVE,NA,6 AVE,NA,NA,NA,NA,NA,3573,geo,IN
9,G00003405,BANK,NA,BANK,NA,8,40,7,39,3574,geo,IN
1,G00003406,GREENWICH,NA,GREENWICH,NA,136,142,137,141,3575,geo,IN
12,G00003407,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3576,geo,IN
19,G00003408,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,3577,geo,IN
18,G00003419,E 23,NA,E 23,NA,87,123,88,124,3588,geo,IN
12,G00003420,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3589,geo,IN
19,G00003421,E 84,NA,E 84,NA,NA,NA,NA,NA,3590,geo,IN
17,G00003422,3 AVE,NA,3 AVE,NA,52,68,51,67,3591,geo,IN
12,G00003423,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,3592,geo,IN
8,G00003424,KING,NA,KING,NA,66,92,59,91,3593,geo,IN
11,G00003425,E 13,NA,E 13,NA,303,329,306,330,3594,geo,IN
16,G00003428,W 16,NA,W 16,NA,128,180,127,181,3597,geo,IN
5,G00003431,FRANKLIN,NA,FRANKLIN,NA,99,125,98,124,3600,geo,IN
19,G00003432,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,3601,geo,IN
9,G00003434,HUDSON,NA,HUDSON,NA,637,649,638,650,3603,geo,IN
19,G00003436,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,3605,geo,IN
19,G00003437,W 56,NA,W 56,NA,NA,NA,NA,NA,3606,geo,IN
19,G00003438,10 AVE,NA,10 AVE,NA,NA,NA,NA,NA,3607,geo,IN
19,G00003439,5 AVE,NA,5 AVE,NA,426,448,427,449,3608,geo,IN
12,G00003440,C W P,NA,C W P,NA,NA,NA,NA,NA,3609,geo,IN
1,G00003441,BROAD,NA,BROAD,NA,1,23,2,28,3610,geo,IN
11,G00003444,AVE C,NA,AVE C,NA,103,121,102,120,3613,geo,IN
19,G00003447,E 58,NA,E 58,NA,98,148,97,147,3616,geo,IN
9,G00003449,BEDFORD,NA,BEDFORD,NA,111,129,108,130,3618,geo,IN
12,G00003450,W 211,NA,W 211,NA,NA,NA,NA,NA,3619,geo,IN
18,G00003451,E 39,NA,E 39,NA,135,185,132,186,3620,geo,IN
12,G00003452,C W P,NA,C W P,NA,NA,NA,NA,NA,3621,geo,IN
12,G00003455,E 95,NA,E 95,NA,NA,NA,NA,NA,3624,geo,IN
18,G00003456,BROADWAY,NA,BROADWAY,NA,NA,NA,1114,1120,3625,geo,IN
12,G00003458,YORK AVE,NA,YORK AVE,NA,NA,NA,NA,NA,3627,geo,IN
4,G00003459,GOLD,NA,GOLD,NA,85,103,86,102,3628,geo,IN
19,G00003461,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,3630,geo,IN
19,G00003463,W 54,NA,W 54,NA,272,298,271,297,3632,geo,IN
18,G00003464,MADISON AVE,NA,MADISON AVE,NA,104,118,105,117,3633,geo,IN
15,G00003466,WASHINGTON W SQ,MACDOUGAL,WASHINGTON W SQ,NA,159,171,160,170,3635,geo,IN
12,G00003468,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,3637,geo,IN
18,G00003470,E 39,NA,E 39,NA,61,99,62,98,3639,geo,IN
18,G00003471,MADISON AVE,NA,MADISON AVE,NA,168,180,167,179,3640,geo,IN
2,G00003472,SOUTH,NA,SOUTH,NA,104,118,NA,NA,3641,geo,IN
18,G00003476,5 AVE,NA,5 AVE,NA,238,248,235,247,3644,geo,IN
18,G00003479,2 AVE,NA,2 AVE,NA,417,433,414,428,3647,geo,IN
12,G00003480,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,3648,geo,IN
16,G00003483,W 18,NA,W 18,NA,122,188,121,191,3651,geo,IN
18,G00003484,2 AVE,NA,2 AVE,NA,217,235,220,236,3652,geo,IN
12,G00003486,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,3654,geo,IN
12,G00003487,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,3655,geo,IN
9,G00003488,WAVERLY PL,NA,WAVERLY PL,NA,144,154,143,151,3656,geo,IN
1,G00003489,EXCHANGE PL,NA,EXCHANGE PL,NA,64,66,61,69,3657,geo,IN
12,G00003491,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,3659,geo,IN
14,G00003495,SPRING,NA,SPRING,NA,64,78,63,77,3663,geo,IN
17,G00003497,E 3,NA,E 3,NA,95,135,94,136,3665,geo,IN
12,G00003498,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,3666,geo,IN
19,G00003499,W 53,NA,W 53,NA,152,188,149,189,3667,geo,IN
9,G00003501,WASHINGTON,NA,WASHINGTON,NA,584,598,585,597,3669,geo,IN
8,G00003502,SPRING,NA,SPRING,NA,260,292,261,291,3670,geo,IN
12,G00003503,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,NA,NA,NA,3671,geo,IN
8,G00003505,VARICK,NA,VARICK,NA,189,205,188,204,3673,geo,IN
18,G00003507,PARK AVE,NA,PARK AVE,NA,518,536,NA,NA,3675,geo,IN
18,G00003508,E 27,NA,E 27,NA,105,109,102,106,3676,geo,IN
18,G00003509,W 24,NA,W 24,NA,2,70,1,69,3677,geo,IN
9,G00003511,CARMINE,NA,CARMINE,NA,18,46,17,47,3679,geo,IN
12,G00003518,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,3685,geo,IN
18,G00003521,E 33,NA,E 33,NA,127,137,122,158,3688,geo,WN
18,G00003523,E 27,NA,E 27,NA,23,49,22,48,3690,geo,IN
12,G00003526,W 164,NA,W 164,NA,NA,NA,NA,NA,3693,geo,IN
1,G00003527,WASHINGTON,NA,WASHINGTON,NA,120,130,123,131,3694,geo,IN
12,G00003528,W 184,NA,W 184,NA,NA,NA,NA,NA,3695,geo,IN
18,G00003531,MADISON AVE,NA,MADISON AVE,NA,212,224,211,225,3697,geo,IN
19,G00003532,W 43,NA,W 43,NA,114,116,121,123,3698,geo,IN
15,G00003533,E 11,NA,E 11,NA,2,32,1,33,3699,geo,IN
12,G00003538,E 89,NA,E 89,NA,NA,NA,NA,NA,3703,geo,IN
19,G00003539,E 71,NA,E 71,NA,NA,NA,NA,NA,3704,geo,IN
19,G00003540,8 AVE,NA,8 AVE,NA,667,673,662,674,3705,geo,IN
19,G00003556,W 42,NA,W 42,NA,222,280,221,283,3721,geo,IN
12,G00003558,MACOMBS PL,NA,MACOMBS PL,NA,NA,NA,NA,NA,3723,geo,IN
12,G00003564,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,3729,geo,IN
16,G00003566,7 AVE,NA,7 AVE,NA,452,472,453,471,3731,geo,IN
1,G00003569,HANOVER,NA,HANOVER,NA,7,9,8,10,3734,geo,IN
12,G00003570,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,3735,geo,IN
8,G00003573,SULLIVAN,NA,SULLIVAN,NA,22,44,21,43,3738,geo,IN
