Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,Ward_Right,Ward_Left,ObjectID,JoinId
NA,NA,NA,11,NA,NA,NA,NA,14148,NA,HANSON PL,11
NA,NA,NA,9,NA,NA,NA,NA,14149,NA,BAINBRIDGE,9
NA,NA,NA,NA,NA,NA,NA,NA,14158,NA,UNION AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,14159,NA,HANCOCK,9
NA,NA,NA,9,NA,NA,NA,NA,14162,NA,QUINCY,9
NA,NA,NA,NA,NA,NA,NA,NA,14167,NA,BROADWAY,NA
NA,NA,NA,9,NA,NA,NA,NA,14169,NA,BERGEN,9
NA,NA,NA,9,NA,NA,NA,NA,14177,NA,HERKIMER,9
NA,NA,NA,9,NA,NA,NA,NA,14179,NA,PARK PL,9
NA,NA,NA,9,NA,NA,NA,NA,14181,NA,THROOP AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14185,NA,GRAND,NA
NA,NA,NA,1,NA,NA,NA,NA,14186,NA,PIERREPONT,1
NA,NA,NA,8,NA,NA,NA,NA,14200,NA,BERKLEY PL,8
NA,NA,NA,8,NA,NA,NA,NA,14201,NA,4 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,14202,NA,6 AVE,8
NA,NA,NA,9,NA,NA,NA,NA,14208,NA,TOMPKINS AVE,9
NA,NA,NA,9,NA,NA,NA,NA,14213,NA,LEWIS AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14215,NA,LORIMER,NA
NA,NA,NA,9,NA,NA,NA,NA,14217,NA,PROSPECT PL,9
NA,NA,NA,8,NA,NA,NA,NA,14219,NA,4 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,14224,NA,TAAFFE PL,7
NA,NA,NA,2,NA,NA,NA,NA,14225,NA,PEARL,2
NA,NA,NA,9,NA,NA,NA,NA,14228,NA,THROOP AVE,9
NA,NA,NA,10,NA,NA,NA,NA,14233,NA,ATLANTIC AVE,10
NA,SCHUYLER,NA,9,NA,NA,NA,NA,14236,NA,ATLANTIC AVE,9
NA,NA,NA,11,NA,NA,NA,NA,14239,NA,MYRTLE AVE,11
NA,NA,NA,9,NA,NA,NA,NA,14241,NA,GREENE AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14244,NA,HOPE,NA
NA,NA,NA,9,NA,NA,NA,NA,14247,NA,TOMPKINS AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14250,NA,HAVEMEYER,NA
NA,NA,NA,9,NA,NA,NA,NA,14253,NA,BERGEN,9
NA,NA,NA,9,NA,NA,NA,NA,14258,NA,SAINT MARKS AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14259,NA,GEORGIA AVE,NA
NA,MORRELL,NA,NA,NA,NA,NA,NA,14261,NA,BUSHWICK AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,14262,NA,WILLIAMS AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,14264,NA,7 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,14265,NA,METROPOLITAN AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,14273,NA,S 9,NA
NA,NA,NA,7,NA,NA,NA,NA,14285,NA,RODNEY,7
NA,NA,NA,NA,NA,NA,NA,NA,14292,NA,DRIGGS AVE,NA
NA,NA,NA,6,NA,NA,NA,NA,14293,NA,HENRY,6
NA,NA,NA,8,NA,NA,NA,NA,14294,NA,5 AVE,8
NA,NA,NA,4,NA,NA,NA,NA,14299,NA,WILLOUGHBY,4
NA,NA,NA,7,NA,NA,NA,NA,14301,NA,HARRISON AVE,7
NA,NA,NA,10,NA,NA,NA,NA,14307,NA,3 AVE,10
NA,NA,NA,6,NA,NA,NA,NA,14313,NA,3 PL,6
NA,NA,NA,NA,NA,NA,NA,NA,14316,NA,N 4,NA
NA,NA,NA,8,NA,NA,NA,NA,14321,NA,5 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,14325,NA,LEE AVE,7
NA,NA,NA,8,NA,NA,NA,NA,14329,NA,4 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,14334,NA,BROADWAY,NA
NA,NA,NA,NA,NA,NA,NA,NA,14336,NA,BEDFORD AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,14341,NA,MARCY AVE,NA
NA,NA,NA,10,NA,NA,NA,NA,14346,NA,FULTON,4
NA,NA,NA,6,NA,NA,NA,NA,14351,NA,BOWNE,6
NA,NA,NA,NA,NA,NA,NA,NA,14352,NA,DEVOE,NA
NA,NA,NA,7,NA,NA,NA,NA,14353,NA,FRANKLIN AVE,7
NA,NA,NA,8,NA,NA,NA,NA,14360,NA,8 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,14364,NA,CONSELYEA,NA
NA,NA,NA,9,NA,NA,NA,NA,14368,NA,LAFAYETTE AVE,9
NA,NA,NA,9,NA,NA,NA,NA,14376,NA,HOWARD AVE,9
NA,NA,NA,9,NA,NA,NA,NA,14379,NA,ALBANY AVE,9
NA,PERRY AVE,NA,9,NA,NA,NA,NA,14381,NA,BEDFORD AVE,9
NA,NA,NA,7,NA,NA,NA,NA,14388,NA,TAYLOR,7
NA,NA,NA,NA,NA,NA,NA,NA,14395,NA,BAYARD,NA
NA,NA,NA,10,NA,NA,NA,NA,14396,NA,SACKETT,10
NA,NA,NA,9,NA,NA,NA,NA,14404,NA,TROY AVE,9
NA,NA,NA,7,NA,NA,NA,NA,14405,NA,GERRY,7
NA,NA,NA,8,NA,NA,NA,NA,14410,NA,3 AVE,8
NA,NA,NA,3,NA,NA,NA,NA,14429,NA,PIERREPONT,3
NA,NA,NA,NA,NA,NA,NA,NA,14438,NA,LIBERTY AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,14448,NA,KENT AVE,NA
NA,NA,NA,5,NA,NA,NA,NA,14450,NA,HUDSON AVE,5
NA,NA,NA,11,NA,NA,NA,NA,14451,NA,CARLTON AVE,11
NA,NA,NA,NA,NA,NA,NA,NA,14457,NA,N 13,NA
NA,NA,NA,6,NA,NA,NA,NA,14458,NA,CONOVER,6
NA,NA,NA,NA,NA,NA,NA,NA,14462,NA,N 3,NA
NA,NA,NA,NA,NA,NA,NA,NA,14463,NA,MANHATTAN AVE,NA
NA,NA,NA,11,NA,NA,NA,NA,14467,NA,VANDERBILT AVE,11
NA,NA,NA,9,NA,NA,NA,NA,14469,NA,PUTNAM AVE,9
NA,NA,NA,6,NA,NA,NA,NA,14477,NA,CLINTON,6
NA,NA,NA,10,NA,NA,NA,NA,14478,NA,DE GRAW,10
NA,NA,NA,9,NA,NA,NA,NA,14482,NA,UTICA AVE,9
NA,NA,NA,10,NA,NA,NA,NA,14485,NA,SMITH,10
NA,NA,NA,3,NA,NA,NA,NA,14492,NA,CRANBERRY,3
NA,NA,NA,9,NA,NA,NA,NA,14500,NA,STUYVESANT AVE,9
NA,NA,NA,8,NA,NA,NA,NA,14504,NA,4 AVE,8
NA,NA,NA,9,NA,NA,NA,NA,14508,NA,BERGEN,9
NA,NA,NA,NA,NA,NA,NA,NA,14512,NA,N 7,NA
NA,NA,NA,7,NA,NA,NA,NA,14515,NA,MYRTLE AVE,7
NA,NA,NA,9,NA,NA,NA,NA,14517,NA,BAINBRIDGE,9
NA,NA,NA,3,NA,NA,NA,NA,14519,NA,MIDDAGH,3
NA,NA,NA,9,NA,NA,NA,NA,14523,NA,KINGSTON AVE,9
NA,NA,NA,8,NA,NA,NA,NA,14528,NA,1 AVE,8
NA,NA,NA,9,NA,NA,NA,NA,14534,NA,SAINT MARKS AVE,9
NA,STEWARD AVE,NA,NA,NA,NA,NA,NA,14539,NA,4 AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,14541,NA,7 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,14544,NA,1 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,14546,NA,30,8
NA,NA,NA,9,NA,NA,NA,NA,14551,NA,GATES AVE,9
NA,NA,NA,7,NA,NA,NA,NA,14556,NA,BROADWAY,NA
NA,NA,NA,9,NA,NA,NA,NA,14564,NA,QUINCY,9
NA,NA,NA,NA,NA,NA,NA,NA,14569,NA,CONSELYEA,NA
NA,NA,NA,NA,NA,NA,NA,NA,14574,NA,KEAP,NA
NA,NA,NA,NA,NA,NA,NA,NA,14575,NA,ROEBLING,NA
NA,NA,NA,NA,NA,NA,NA,NA,14577,NA,HOOPER,NA
NA,NA,NA,7,NA,NA,NA,NA,14579,NA,HEWES,7
NA,NA,NA,9,NA,NA,NA,NA,14582,NA,HANCOCK,9
NA,NA,NA,NA,NA,NA,NA,NA,14587,NA,HINSDALE,NA
NA,NA,NA,7,NA,NA,NA,NA,14588,NA,HEWES,7
NA,NA,NA,9,NA,NA,NA,NA,14597,NA,GATES AVE,9
NA,NA,NA,6,NA,NA,NA,NA,14602,NA,W 9,6
NA,NA,NA,1,NA,NA,NA,NA,14605,NA,OLD FULTON,1
NA,NA,NA,NA,NA,NA,NA,NA,14607,NA,N 11,NA
NA,NA,NA,8,NA,NA,NA,NA,14608,NA,7 AVE,8
NA,NA,NA,1,NA,NA,NA,NA,14609,NA,WILLOW,1
NA,NA,NA,10,NA,NA,NA,NA,14613,NA,3 AVE,10
NA,NA,NA,6,NA,NA,NA,NA,14622,NA,DIKEMAN,6
NA,NA,NA,NA,NA,NA,NA,NA,14627,NA,KEAP,NA
NA,NA,NA,6,NA,NA,NA,NA,14634,NA,KANE,6
NA,NA,NA,NA,NA,NA,NA,NA,14636,NA,N 6,NA
NA,NA,NA,NA,NA,NA,NA,NA,14639,NA,BERRY,NA
NA,NA,NA,7,NA,NA,NA,NA,14642,NA,FLUSHING AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,14646,NA,UNION AVE,NA
NA,NA,NA,3,NA,NA,NA,NA,14648,NA,HENRY,3
NA,NA,NA,7,NA,NA,NA,NA,14651,NA,HARRISON AVE,7
NA,NA,NA,10,NA,NA,NA,NA,14653,NA,STATE,10
NA,NA,NA,10,NA,NA,NA,NA,14662,NA,SMITH,10
NA,NA,NA,9,NA,NA,NA,NA,14663,NA,STUYVESANT AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14665,NA,HAVEMEYER,NA
NA,NA,NA,6,NA,NA,NA,NA,14666,NA,HICKS,6
NA,NA,NA,8,NA,NA,NA,NA,14676,NA,58,8
NA,NA,NA,11,NA,NA,NA,NA,14677,NA,FLUSHING AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,14680,NA,JEFFERSON AVE,9
NA,NA,NA,10,NA,NA,NA,NA,14682,NA,SMITH,10
NA,NA,NA,11,NA,NA,NA,NA,14684,NA,S OXFORD,11
NA,NA,NA,9,NA,NA,NA,NA,14687,NA,BUFFALO AVE,9
NA,NA,NA,10,NA,NA,NA,NA,14689,NA,DOUGLAS,10
NA,NA,NA,NA,NA,NA,NA,NA,14697,NA,GRAND,NA
NA,NA,NA,7,NA,NA,NA,NA,14709,NA,MYRTLE AVE,7
NA,NA,NA,7,NA,NA,NA,NA,14712,NA,FRANKLIN AVE,7
NA,NA,NA,8,NA,NA,NA,NA,14714,NA,11 AVE,8
NA,NA,NA,10,NA,NA,NA,NA,14717,NA,DOUGLAS,10
NA,NA,NA,9,NA,NA,NA,NA,14721,NA,SAINT MARKS AVE,9
NA,NA,NA,11,NA,NA,NA,NA,14727,NA,LAFAYETTE AVE,11
NA,NA,NA,7,NA,NA,NA,NA,14734,NA,NA,7
NA,NA,NA,6,NA,NA,NA,NA,14736,NA,CLINTON,6
NA,NA,NA,8,NA,NA,NA,NA,14742,NA,5 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,14744,NA,UNION AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,14745,NA,FLATBUSH AVE,8
NA,REED AVE,NA,9,NA,NA,NA,NA,14746,NA,MALCOLM X BLVD,9
NA,NA,NA,NA,NA,NA,NA,NA,14749,NA,METROPOLITAN AVE,NA
NA,NA,NA,10,NA,NA,NA,NA,14752,NA,4 AVE,10
NA,NA,NA,9,NA,NA,NA,NA,14754,NA,HOWARD AVE,9
NA,NA,NA,10,NA,NA,NA,NA,14761,NA,LIVINGSTON,10
NA,NA,NA,NA,NA,NA,NA,NA,14764,NA,UNION AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,14767,NA,PROSPECT AVE,8
NA,NA,NA,6,NA,NA,NA,NA,14769,NA,HICKS,6
NA,NA,NA,6,NA,NA,NA,NA,14776,NA,OTSEGO,6
NA,NA,NA,7,NA,NA,NA,NA,14778,NA,LEE AVE,7
NA,NA,NA,9,NA,NA,NA,NA,14783,NA,LEWIS AVE,9
NA,NA,NA,10,NA,NA,NA,NA,14791,NA,NEVINS,10
NA,NA,NA,9,NA,NA,NA,NA,14795,NA,DECATUR,9
NA,NA,NA,9,NA,NA,NA,NA,14797,NA,GARVEY BLVD,9
NA,NA,NA,9,NA,NA,NA,NA,14800,NA,GARVEY BLVD,9
NA,NA,NA,9,NA,NA,NA,NA,14802,NA,TROY AVE,9
NA,NA,NA,1,NA,NA,NA,NA,14807,NA,CLARK,1
NA,NA,NA,NA,NA,NA,NA,NA,14812,NA,N 8,NA
NA,NA,NA,2,NA,NA,NA,NA,14815,NA,WASHINGTON,2
NA,NA,NA,NA,NA,NA,NA,NA,14820,NA,HUMBOLDT,NA
NA,NA,NA,7,NA,NA,NA,NA,14822,NA,MYRTLE AVE,7
NA,NA,NA,11,NA,NA,NA,NA,14838,NA,CUMBERLAND,11
NA,NA,NA,10,NA,NA,NA,NA,14839,NA,BERGEN,10
NA,NA,NA,NA,NA,NA,NA,NA,14842,NA,HUMBOLDT,NA
NA,NA,NA,NA,NA,NA,NA,NA,14845,NA,N 3,NA
NA,NA,NA,NA,NA,NA,NA,NA,14848,NA,HAVEMEYER,NA
NA,NA,NA,7,NA,NA,NA,NA,14862,NA,MYRTLE AVE,7
NA,NA,NA,8,NA,NA,NA,NA,14865,NA,BERGEN,8
NA,NA,NA,8,NA,NA,NA,NA,14868,NA,4 AVE,8
NA,NA,NA,10,NA,NA,NA,NA,14869,NA,NEVINS,10
NA,NA,NA,8,NA,NA,NA,NA,14873,NA,7 AVE,8
NA,NA,NA,11,NA,NA,NA,NA,14877,NA,DE KALB AVE,11
NA,NA,NA,9,NA,NA,NA,NA,14885,NA,PATCHEN AVE,9
NA,NA,NA,9,NA,NA,NA,NA,14889,NA,THROOP AVE,9
NA,NA,NA,8,NA,NA,NA,NA,14892,NA,VANDERBILT AVE,8
NA,NA,NA,9,NA,NA,NA,NA,14895,NA,VAN BUREN,9
NA,NA,NA,NA,NA,NA,NA,NA,14896,NA,N 5,NA
NA,NA,NA,NA,NA,NA,NA,NA,14899,NA,MANHATTAN AVE,NA
NA,NA,NA,11,NA,NA,NA,NA,14904,NA,CLERMONT AVE,11
NA,NA,NA,9,NA,NA,NA,NA,14907,NA,GARVEY BLVD,9
NA,NA,NA,9,NA,NA,NA,NA,14908,NA,NA,9
NA,NA,NA,10,NA,NA,NA,NA,14909,NA,WARREN,10
NA,NA,NA,9,NA,NA,NA,NA,14926,NA,THROOP AVE,9
NA,WOTHERSPOON,NA,9,NA,NA,NA,NA,14927,NA,VERNON AVE,9
NA,NA,NA,6,NA,NA,NA,NA,14928,NA,COMMERCIAL WHARF,6
NA,NA,NA,8,NA,NA,NA,NA,14929,NA,55,8
NA,NA,NA,9,NA,NA,NA,NA,14938,NA,LAFAYETTE AVE,9
NA,NA,NA,9,NA,NA,NA,NA,14944,NA,TOMPKINS AVE,9
NA,NA,NA,1,NA,NA,NA,NA,14946,NA,HICKS,3
NA,NA,NA,8,NA,NA,NA,NA,14950,NA,53,8
NA,NA,NA,NA,NA,NA,NA,NA,14954,NA,WYTHE AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,14955,NA,CLIFTON PL,7
NA,NA,NA,9,NA,NA,NA,NA,14965,NA,MONROE,9
NA,NA,NA,NA,NA,NA,NA,NA,14967,NA,BUSHWICK PL,NA
NA,NA,NA,11,NA,NA,NA,NA,14968,NA,WILLOUGHBY,11
NA,NA,NA,8,NA,NA,NA,NA,14970,NA,1 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,14972,NA,TAYLOR,7
NA,NA,NA,NA,NA,NA,NA,NA,14980,NA,NEW UTRECHT AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,14983,NA,MONTROSE AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,14988,NA,HOOPER,NA
NA,NA,NA,6,NA,NA,NA,NA,14990,NA,CLINTON,6
NA,NA,NA,9,NA,NA,NA,NA,14998,NA,ALBANY AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,14999,NA,WYTHE AVE,NA
NA,NA,NA,10,NA,NA,NA,NA,15008,NA,PACIFIC,10
NA,NA,NA,10,NA,NA,NA,NA,15016,NA,NEVINS,10
NA,NA,NA,7,NA,NA,NA,NA,15018,NA,GRAND AVE,7
NA,NA,NA,9,NA,NA,NA,NA,15021,NA,DEAN,9
NA,NA,NA,7,NA,NA,NA,NA,15024,NA,WILLOUGHBY AVE,7
NA,NA,NA,6,NA,NA,NA,NA,15026,NA,CT,10
NA,NA,NA,NA,NA,NA,NA,NA,15039,NA,LEONARD,NA
NA,NA,NA,8,NA,NA,NA,NA,15044,NA,3 AVE,8
NA,NA,NA,10,NA,NA,NA,NA,15051,NA,SMITH,10
NA,NA,NA,8,NA,NA,NA,NA,15053,NA,47,8
NA,NA,NA,7,NA,NA,NA,NA,15056,NA,PARK AVE,7
NA,NA,NA,9,NA,NA,NA,NA,15058,NA,HOWARD AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15059,NA,LEWIS AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15079,NA,JEFFERSON AVE,9
NA,HICKORY,NA,9,NA,NA,NA,NA,15081,NA,LEXINGTON AVE,9
NA,NA,NA,6,NA,NA,NA,NA,15082,NA,CT,10
NA,NA,NA,9,NA,NA,NA,NA,15095,NA,PROSPECT PL,9
NA,NA,NA,7,NA,NA,NA,NA,15097,NA,GREENE AVE,7
NA,NA,NA,5,NA,NA,NA,NA,15116,NA,NASSAU,5
NA,NA,NA,NA,NA,NA,NA,NA,15128,NA,PENNSYLVAN AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,15132,NA,PENN,7
NA,NA,NA,8,NA,NA,NA,NA,15134,NA,PRESIDENT,8
NA,NA,NA,3,NA,NA,NA,NA,15136,NA,MONROE PL,3
NA,HICKORY,NA,9,NA,NA,NA,NA,15138,NA,LEXINGTON AVE,9
NA,NA,NA,8,NA,NA,NA,NA,15153,NA,1,8
NA,NA,NA,8,NA,NA,NA,NA,15156,NA,19,8
NA,NA,NA,10,NA,NA,NA,NA,15159,NA,4 AVE,10
NA,NA,NA,8,NA,NA,NA,NA,15161,NA,5 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,15163,NA,N 12,NA
NA,NA,NA,10,NA,NA,NA,NA,15166,NA,CENTRE,10
NA,NA,NA,6,NA,NA,NA,NA,15167,NA,HENRY,6
NA,NA,NA,9,NA,NA,NA,NA,15170,NA,STERLING PL,9
NA,NA,NA,7,NA,NA,NA,NA,15172,NA,RUTLEDGE AVE,7
NA,NA,NA,2,NA,NA,NA,NA,15173,NA,WASHINGTON,2
NA,HICKORY,NA,7,NA,NA,NA,NA,15176,NA,LEXINGTON AVE,7
NA,REED AVE,NA,9,NA,NA,NA,NA,15179,NA,MALCOLM X BLVD,9
NA,NA,NA,NA,NA,NA,NA,NA,15191,NA,S 5,NA
NA,NA,NA,8,NA,NA,NA,NA,15193,NA,31,8
NA,NA,NA,11,NA,NA,NA,NA,15196,NA,SAINT EDWARDS,11
NA,NA,NA,NA,NA,NA,NA,NA,15203,NA,RODNEY,NA
NA,NA,NA,8,NA,NA,NA,NA,15209,NA,6 AVE,8
NA,NA,NA,4,NA,NA,NA,NA,15210,NA,TILLARY,4
NA,NA,NA,10,NA,NA,NA,NA,15221,NA,DEAN,10
NA,NA,NA,11,NA,NA,NA,NA,15223,NA,CLERMONT AVE,11
NA,NA,NA,NA,NA,NA,NA,NA,15226,NA,S 3,NA
NA,NA,NA,6,NA,NA,NA,NA,15227,NA,DWIGHT,6
NA,NA,NA,7,NA,NA,NA,NA,15228,NA,WILLOUGHBY AVE,7
NA,NA,NA,1,NA,NA,NA,NA,15229,NA,HICKS,3
NA,NA,NA,NA,NA,NA,NA,NA,15235,NA,LORIMER,NA
NA,NA,NA,NA,NA,NA,NA,NA,15236,NA,JACKSON,NA
NA,NA,NA,NA,NA,NA,NA,NA,15251,NA,AINSLIE,NA
NA,NA,NA,NA,NA,NA,NA,NA,15253,NA,HEWES,NA
NA,NA,NA,9,NA,NA,NA,NA,15254,NA,THROOP AVE,9
NA,NA,NA,7,NA,NA,NA,NA,15255,NA,LAFAYETTE AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,15262,NA,N 10,NA
NA,MORRELL,NA,NA,NA,NA,NA,NA,15275,NA,BUSHWICK AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,15276,NA,UNION AVE,NA
NA,NA,NA,5,NA,NA,NA,NA,15277,NA,HARRISON ALY,5
NA,NA,NA,9,NA,NA,NA,NA,15279,NA,CARROLL,9
NA,NA,NA,9,NA,NA,NA,NA,15281,NA,KINGSTON AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15282,NA,THOMAS BOYLAND,9
NA,NA,NA,9,NA,NA,NA,NA,15283,NA,MONROE,9
NA,NA,NA,NA,NA,NA,NA,NA,15284,NA,BEDFORD AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,15291,NA,MACDONOUGH,9
NA,NA,NA,6,NA,NA,NA,NA,15306,NA,LORRAINE,6
NA,NA,NA,9,NA,NA,NA,NA,15307,NA,KINGSTON AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,15315,NA,STAGG WALK,NA
NA,NA,NA,9,NA,NA,NA,NA,15318,NA,WASHINGTON AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15323,NA,ROCHESTER AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15326,NA,LEWIS AVE,9
NA,NA,NA,8,NA,NA,NA,NA,15329,NA,5 AVE,8
NA,NA,NA,9,NA,NA,NA,NA,15331,NA,BUFFALO AVE,9
NA,NA,NA,6,NA,NA,NA,NA,15336,NA,3 PL,6
NA,NA,NA,9,NA,NA,NA,NA,15337,NA,SAINT JOHNS PL,9
NA,NA,NA,6,NA,NA,NA,NA,15351,NA,COLUMBIA,6
NA,NA,NA,7,NA,NA,NA,NA,15352,NA,LAFAYETTE AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,15357,NA,BERRY,NA
NA,NA,NA,9,NA,NA,NA,NA,15359,NA,TOMPKINS AVE,9
NA,NA,NA,6,NA,NA,NA,NA,15360,NA,CT,10
NA,NA,NA,8,NA,NA,NA,NA,15365,NA,54,8
NA,NA,NA,NA,NA,NA,NA,NA,15381,NA,BERRY,NA
NA,NA,NA,11,NA,NA,NA,NA,15382,NA,ADELPHI,11
NA,NA,NA,7,NA,NA,NA,NA,15383,NA,LEE AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,15387,NA,HUMBOLDT,NA
NA,NA,NA,8,NA,NA,NA,NA,15388,NA,W PROSPECT,8
NA,MORRELL,NA,NA,NA,NA,NA,NA,15389,NA,BUSHWICK AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,15393,NA,JEFFERSON AVE,9
NA,NA,NA,11,NA,NA,NA,NA,15400,NA,LAFAYETTE AVE,11
NA,NA,NA,9,NA,NA,NA,NA,15404,NA,SAINT MARKS AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15417,NA,PACIFIC,9
NA,NA,NA,8,NA,NA,NA,NA,15421,NA,PROSPECT PL,8
NA,NA,NA,9,NA,NA,NA,NA,15422,NA,QUINCY,9
NA,NA,NA,NA,NA,NA,NA,NA,15432,NA,N 5,NA
NA,NA,NA,9,NA,NA,NA,NA,15436,NA,HULL,9
NA,NA,NA,9,NA,NA,NA,NA,15444,NA,GATES AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,15456,NA,BROADWAY,NA
NA,NA,NA,NA,NA,NA,NA,NA,15459,NA,UNION AVE,NA
NA,NA,NA,11,NA,NA,NA,NA,15460,NA,S PORTLAND AVE,11
NA,NA,NA,9,NA,NA,NA,NA,15474,NA,QUINCY,9
NA,NA,NA,7,NA,NA,NA,NA,15483,NA,PENN,7
NA,NA,NA,8,NA,NA,NA,NA,15485,NA,4,8
NA,NA,NA,7,NA,NA,NA,NA,15489,NA,NOSTRAND AVE,7
NA,NA,NA,8,NA,NA,NA,NA,15502,NA,2 AVE,8
NA,NA,NA,6,NA,NA,NA,NA,15507,NA,UNION,6
NA,NA,NA,9,NA,NA,NA,NA,15508,NA,JEFFERSON AVE,9
NA,NA,NA,2,NA,NA,NA,NA,15514,NA,FRONT,2
NA,NA,NA,NA,NA,NA,NA,NA,15518,NA,COOK,NA
NA,NA,NA,5,NA,NA,NA,NA,15519,NA,PLYMOUTH,5
NA,NA,NA,9,NA,NA,NA,NA,15520,NA,SOMERS,9
NA,NA,NA,9,NA,NA,NA,NA,15529,NA,GARVEY BLVD,9
NA,NA,NA,1,NA,NA,NA,NA,15534,NA,JORALEMON,1
NA,NA,NA,11,NA,NA,NA,NA,15536,NA,FLUSHING AVE,NA
NA,NA,NA,6,NA,NA,NA,NA,15541,NA,KANE,6
NA,NA,NA,8,NA,NA,NA,NA,15549,NA,4 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,15550,NA,6 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,15552,NA,WALTON,7
NA,NA,NA,9,NA,NA,NA,NA,15557,NA,VAN BUREN,9
NA,NA,NA,6,NA,NA,NA,NA,15558,NA,WARREN,6
NA,NA,NA,11,NA,NA,NA,NA,15563,NA,WAVERLY AVE,11
NA,NA,NA,8,NA,NA,NA,NA,15566,NA,7 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,15567,NA,3 AVE,8
NA,NA,NA,6,NA,NA,NA,NA,15571,NA,CLINTON,6
NA,NA,NA,9,NA,NA,NA,NA,15575,NA,TOMPKINS AVE,9
NA,NA,NA,9,NA,NA,NA,NA,15576,NA,ROGERS AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,15578,NA,S 4,NA
NA,NA,NA,9,NA,NA,NA,NA,15579,NA,CARLTON AVE,9
NA,NA,NA,8,NA,NA,NA,NA,15583,NA,4 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,15585,NA,56,8
NA,NA,NA,NA,NA,NA,NA,NA,15587,NA,MAUJER,NA
NA,NA,NA,9,NA,NA,NA,NA,15588,NA,SAINT MARKS AVE,9
NA,REED AVE,NA,9,NA,NA,NA,NA,15590,NA,MALCOLM X BLVD,9
NA,NA,NA,11,NA,NA,NA,NA,15592,NA,WAVERLY AVE,11
NA,NA,NA,NA,NA,NA,NA,NA,15598,NA,LORIMER,NA
NA,NA,NA,8,NA,NA,NA,NA,15599,NA,13,8
NA,NA,NA,8,NA,NA,NA,NA,15618,NA,27,8
NA,NA,NA,6,NA,NA,NA,NA,15620,NA,STRONG PL,6
NA,NA,NA,9,NA,NA,NA,NA,15621,NA,GARVEY BLVD,9
NA,NA,NA,3,NA,NA,NA,NA,15622,NA,CT,3
NA,NA,NA,10,NA,NA,NA,NA,15626,NA,SMITH,10
NA,NA,NA,NA,NA,NA,NA,NA,15629,NA,POWERS,NA
NA,NA,NA,3,NA,NA,NA,NA,15636,NA,CLINTON,3
NA,NA,NA,NA,NA,NA,NA,NA,15646,NA,MANHATTAN AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,15654,NA,4 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,15657,NA,6 AVE,8
