OBJECTID,GlobalID,JoinID,State,City,Borough,StreetModern,Valid 1850,GeoCheck 1850,ST Direction 1850,ST Name 1850,Left Low 1850,Left High 1850,Right Low 1850,Right High 1850,Issue 1850,Parity Left 1850,Parity Right 1850,ST Unopened 1850,ST Name Alt 1850,HNYC St Name 1850,JoinID 1850,Valid 1880,GeoCheck 1880,ST Direction 1880,ST Name 1880,Left Low 1880,Left High 1880,Right Low 1880,Right High 1880,Issue 1880,Parity Left 1880,Parity Right 1880,ST Unopened 1880,ST Name Alt 1880,HNYC St Name 1880,JoinID 1880,Valid 1910,GeoCheck 1910,ST Direction 1910,ST Name 1910,Left Low 1910,Left High 1910,Right Low 1910,Right High 1910,Issue 1910,Parity Left 1910,Parity Right 1910,ST Unopened 1910,ST Name Alt 1910,HNYC Street Name 1910,JoinID 1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate,Creator,EditDate,Editor,Issue_General,Ward Right 1850,ED Left 1880,ED Right 1880,ED Left 1910,ED Right 1910,Ward Left 1850
10467,8eb2d357-e44f-46c5-b3f7-5500ccccc97d,G00020467,NY,New York,Manhattan,,1,1,,W 135 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,899.769329025901,7/25/2019 9:07:54 PM,rse2121_columbia,7/15/2020 5:45:59 PM,hnyc_columbia,,12,531,531,,,12
10468,a1d84fea-a531-4c68-a633-d4870d9040d9,G00006792,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,TENTH AVE ,,,,,,,,,,,,1,1,,TENTH AVE,1460,1476,,,,,,,,TENTH AVE,,1,1,,,1460,1474,1461,1477,,,,,,AMSTERDAM AVE,G00006792,251.521706260005,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:50 AM,amv2173_columbia,251.521706260013,7/25/2019 9:08:58 PM,rse2121_columbia,7/15/2020 5:45:59 PM,hnyc_columbia,,12,531,531,714,644,12
10470,fad12cd3-26e7-4647-b8b2-43e04efd310a,G00020470,NY,New York,Manhattan,,1,1,,W 133 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,888.645550154029,7/25/2019 9:08:58 PM,rse2121_columbia,7/15/2020 5:45:59 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,531,531,,,12
10471,9b821679-6e48-4fcc-b7e3-249bd5a73619,G00000465,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,TENTH AVE ,,,,,,,,,,,,1,1,,TENTH AVE,1478,1498,1479,1495,,,,,,TENTH AVE,,1,1,,,1476,1498,1479,1495,,,,,,AMSTERDAM AVE,G00000465,264.803767634957,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:43 AM,amv2173_columbia,264.80376763505,7/25/2019 9:08:59 PM,rse2121_columbia,7/15/2020 5:45:59 PM,hnyc_columbia,,12,531,531,713,644,12
10472,e93f82d7-b719-419d-b5f6-9c3f23d56b83,G00020472,NY,New York,Manhattan,,1,1,,W 133 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,898.506406845751,7/25/2019 9:08:59 PM,rse2121_columbia,7/15/2020 5:45:59 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,531,531,,,12
10473,03874ca1-f836-47e3-a663-87661f7ab64a,G00000985,NY,New York,Manhattan,SAINT NICHOLAS AVE,1,1,,,,,,,,,,,,,,1,1,,,341,357,342,358,,,,,,ST NICHOLAS AVENUE,,1,1,,ST NICHOLAS AVENUE,341,355,340,356,,,,,,ST NICHOLAS AVENUE,G00000985,261.188310883679,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:20:13 AM,amv2173_columbia,261.188310871888,7/25/2019 9:18:17 PM,rse2121_columbia,7/15/2020 5:46:00 PM,hnyc_columbia,,12,530,530,642,642,12
10474,7d4abd9b-087c-4cfa-9e81-a1c1fb0cbe26,G00020474,NY,New York,Manhattan,,1,1,,W 128 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,366.822338034809,7/25/2019 9:18:18 PM,rse2121_columbia,7/15/2020 5:46:00 PM,hnyc_columbia,,12,530,530,,,12
10475,a257b4d3-3460-434d-89bc-136af89a110e,G00002408,NY,New York,Manhattan,SAINT NICHOLAS AVE,1,1,,,,,,,,,,,,,,1,1,,,,,360,370,,,,,,ST NICHOLAS AVENUE,,1,1,,ST NICHOLAS AVENUE,,,358,376,,,,,,ST NICHOLAS AVENUE,G00002408,266.385776654306,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:20:16 AM,amv2173_columbia,266.385776666289,7/25/2019 9:18:18 PM,rse2121_columbia,7/15/2020 5:46:00 PM,hnyc_columbia,,12,530,530,643,643,12
10476,65b62d02-57d2-4707-a7b6-6da07a8c8df4,G00020476,NY,New York,Manhattan,,1,1,,W 128 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,551.925191730326,7/25/2019 9:18:19 PM,rse2121_columbia,7/15/2020 5:46:00 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,530,530,,,12
10477,3a2d525a-497e-47f5-84a7-656b4ebdbde1,G00003820,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,TENTH AVE ,,,,,,,,,,,,1,1,,TENTH AV,1360,1364,1361,1365,,,,,,TENTH AV,,1,1,,,,,1357,1369,,,,,,AMSTERDAM AVE,G00003820,142.680034816251,7/10/2019 11:07:10 PM,dpm2159_columbia,7/16/2019 10:20:45 PM,amv2173_columbia,142.680034816195,7/25/2019 9:21:05 PM,rse2121_columbia,7/15/2020 5:46:00 PM,hnyc_columbia,,12,530,530,718,640,12
10478,e8a0558b-9dba-48c5-8ae7-c0ace6414a52,G00020478,NY,New York,Manhattan,,1,1,,W 128 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,882.461254061346,7/25/2019 9:21:05 PM,rse2121_columbia,7/15/2020 5:46:00 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,530,530,,,12
10479,f02a8a54-19ca-4b5a-b6b6-8b47fd7184f9,G00005073,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,TENTH AVE ,,,,,,,,,,,,1,1,,TENTH AVE,1366,1390,1367,1391,,,,,,TENTH AVE,,1,1,,,,,1371,1399,,,,,,AMSTERDAM AVE,G00005073,260.636500088823,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:20:20 AM,amv2173_columbia,260.636500088854,7/25/2019 9:21:05 PM,rse2121_columbia,7/15/2020 5:46:01 PM,hnyc_columbia,,12,530,530,718,640,12
10481,10487353-6225-4d8d-bb2c-33170f38aaf2,G00006788,NY,New York,Manhattan,OLD BROADWAY,1,1,,,,,,,,,,,,,,1,1,,,48,66,47,65,,,,,,OLD BROADWAY,,1,1,,,61,75,60,74,,,,,,OLD BROADWAY,G00006788,253.087962839216,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:49 AM,amv2173_columbia,253.087962825735,7/25/2019 9:22:48 PM,rse2121_columbia,7/15/2020 5:46:01 PM,hnyc_columbia,,12,531,531,716,716,12
10482,5f403213-e137-4a40-9dd5-8b16e7c4cd3b,G00020482,NY,New York,Manhattan,,1,1,,W 131 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,538.262856553114,7/25/2019 9:22:49 PM,rse2121_columbia,7/15/2020 5:46:02 PM,hnyc_columbia,,12,531,531,,,12
10483,a1d3cf1a-5ca5-4a46-9779-5562e826a1fc,G00020483,NY,New York,Manhattan,,1,1,,W 131 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,360.616451501377,7/25/2019 9:22:49 PM,rse2121_columbia,7/15/2020 5:46:02 PM,hnyc_columbia,,12,531,531,,,12
10484,399024a9-ee25-4b05-985c-628366bf8fce,G00006793,NY,New York,Manhattan,OLD BROADWAY,1,1,,,,,,,,,,,,,,1,1,,,68,92,67,91,,,,,,OLD BROADWAY,,1,1,,,,,,,A,,,,,OLD BROADWAY,G00006793,276.06951344037,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:50 AM,amv2173_columbia,276.069513453973,7/25/2019 9:22:50 PM,rse2121_columbia,7/15/2020 5:46:02 PM,hnyc_columbia,,12,531,531,715,715,12
10485,bf58b445-1e69-4551-8204-985567c1ec87,G00020485,NY,New York,Manhattan,,1,1,,SCHEREGLIN ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,311.968502551924,7/25/2019 9:23:29 PM,rse2121_columbia,7/15/2020 5:46:03 PM,hnyc_columbia,,12,530,530,,,12
10486,fd0265ca-a5ef-496c-92cf-a4d7281c0583,G00020486,NY,New York,Manhattan,,1,1,,W 129 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,281.172851323879,7/25/2019 9:23:29 PM,rse2121_columbia,7/15/2020 5:46:03 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,530,531,,,12
10487,321b4470-1621-48ab-b3e9-cfda30f9c75f,G00020487,NY,New York,Manhattan,,1,1,,SCHEREGLIN ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,254.077557153341,7/25/2019 9:23:29 PM,rse2121_columbia,7/15/2020 5:46:03 PM,hnyc_columbia,,12,531,531,,,12
10489,708f9ed8-c1aa-4543-9436-7a9661f87947,G00006779,NY,New York,Manhattan,OLD BROADWAY,1,1,,,,,,,,,,,,,,1,1,,,22,24,21,23,,,,,,OLD BROADWAY,,1,1,,,19,21,16,22,,,,,,OLD BROADWAY,G00006779,109.064874906409,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:47 AM,amv2173_columbia,109.06487490639,7/25/2019 9:24:40 PM,rse2121_columbia,7/15/2020 5:46:03 PM,hnyc_columbia,,12,530,530,719,718,12
10490,8884db40-4608-4ed7-a8b8-675aea250b06,G00020490,NY,New York,Manhattan,,1,1,,W 129 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,221.007445290182,7/25/2019 9:24:41 PM,rse2121_columbia,7/15/2020 5:46:03 PM,hnyc_columbia,"G, slightly misaligned with geo from other years",12,530,531,,,12
10491,13f0b698-4c4f-4b24-be04-1f9c461ae32c,G00006785,NY,New York,Manhattan,OLD BROADWAY,1,1,,,,,,,,,,,,,,1,1,,,26,46,25,45,,,,,,OLD BROADWAY,,1,1,,,23,59,24,58,,,,,,OLD BROADWAY,G00006785,266.840297464734,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:48 AM,amv2173_columbia,266.840297464734,7/25/2019 9:24:41 PM,rse2121_columbia,7/15/2020 5:46:03 PM,hnyc_columbia,,12,531,531,719,718,12
10493,7ccf9aa8-f3ad-4c89-9c40-500c43be886a,G00006781,NY,New York,Manhattan,W 126 ST,1,1,,,,,,,,,,,,,,1,1,,LAWRENCE ST,124,138,123,137,,,,,,LAWRENCE ST,,1,1,,LAWRENCE ST,124,144,,,,,,,,LAWRENCE ST,G00006781,231.367936240458,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 2:17:48 AM,amv2173_columbia,231.36793624052,7/25/2019 9:25:02 PM,rse2121_columbia,7/15/2020 5:46:04 PM,hnyc_columbia,,12,530,530,719,719,12
10494,e10dde25-4ef3-4ec3-8089-e954ff1b118f,G00020494,NY,New York,Manhattan,,1,1,,W 129 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,237.856364751671,7/25/2019 9:25:03 PM,rse2121_columbia,7/15/2020 5:46:04 PM,hnyc_columbia,,12,530,531,,,12
10496,1f1bda27-91af-4f43-8a4a-839010d7f1f4,G00001432,NY,New York,Manhattan,W 125 ST,1,1,,,,,,,,,,,,,,1,1,,,600,632,601,633,,,,,,MANHATTAN ST,,1,1,,MANHATTAN ST,130,176,133,175,,,,,,MANHATTAN ST,G00001432,535.684041564455,7/10/2019 11:07:10 PM,dpm2159_columbia,7/12/2019 9:36:49 PM,amv2173_columbia,539.783426531029,7/25/2019 9:25:44 PM,rse2121_columbia,7/15/2020 5:46:04 PM,hnyc_columbia,,12,530,530,719,719,12
10497,cf095b2b-f243-4836-819d-cfa51992f87d,G00020497,NY,New York,Manhattan,,1,1,,W 129 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,682.484977984724,7/25/2019 9:25:44 PM,rse2121_columbia,7/15/2020 5:46:04 PM,hnyc_columbia,G,12,530,531,,,12
10499,a6f9676f-bba2-4235-9743-df681105d0da,G00020499,NY,New York,Manhattan,,1,1,,W 129 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,409.396747158414,7/25/2019 9:25:45 PM,rse2121_columbia,7/15/2020 5:46:04 PM,hnyc_columbia,G,12,530,530,,,12
10500,ce8cb0fe-e48e-4095-a6a3-705bc81c6dd4,G00004458,NY,New York,Manhattan,W 125 ST,1,1,,,,,,,,,,,,,,1,1,,,634,672,635,673,,,,,,MANHATTAN ST,,1,1,,MANHATTAN ST,178,190,177,189,,,,,,MANHATTAN ST,G00004458,421.196624926182,7/10/2019 11:07:10 PM,dpm2159_columbia,7/13/2019 1:34:24 AM,amv2173_columbia,421.196624926249,7/25/2019 9:25:45 PM,rse2121_columbia,7/15/2020 5:46:05 PM,hnyc_columbia,,12,530,531,719,719,12
10501,f114a40c-c3f8-4468-92e6-a8fbf065ae2a,G00020501,NY,New York,Manhattan,,1,1,,TWELFTH AVE,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,8489.88689040848,7/22/2019 6:57:27 PM,amv2173_columbia,7/22/2019 7:02:34 PM,amv2173_columbia,4790.21210333614,7/25/2019 9:26:22 PM,rse2121_columbia,7/15/2020 5:46:05 PM,hnyc_columbia,,12,529,529,,,12
10502,2ead2dca-2fc9-468b-a2a6-f702b4e5a9ed,G00020502,NY,New York,Manhattan,,1,1,,W 128 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,1797.40997740099,7/25/2019 9:26:23 PM,rse2121_columbia,7/15/2020 5:46:05 PM,hnyc_columbia,,12,530,530,,,12
10503,1819707b-10b1-45ac-8d99-ed6bc6e7ac9c,G00020503,NY,New York,Manhattan,,1,1,,W 128 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,168.83759469548,7/25/2019 9:26:23 PM,rse2121_columbia,7/15/2020 5:46:05 PM,hnyc_columbia,,12,530,530,,,12
10504,a3c3c0bf-f2c1-4974-8956-616a1815fa6d,G00020504,NY,New York,Manhattan,,1,1,,TWELFTH AVE,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,8489.88689040848,7/22/2019 6:57:27 PM,amv2173_columbia,7/22/2019 7:02:34 PM,amv2173_columbia,799.566404271645,7/25/2019 9:26:23 PM,rse2121_columbia,7/15/2020 5:46:05 PM,hnyc_columbia,,12,530,530,,,12
10505,d8e5f630-55c3-4dc7-a132-285e3a1985ca,G00020505,NY,New York,Manhattan,,1,1,,ELEVENTH AVE ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,5051.37701464303,7/25/2019 9:26:57 PM,rse2121_columbia,7/15/2020 5:46:05 PM,hnyc_columbia,,12,529,529,,,12
10506,68b1aebf-3fa5-46fc-8995-92f7dc172149,G00020506,NY,New York,Manhattan,,1,1,,W 127 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,1127.51214106533,7/25/2019 9:26:57 PM,rse2121_columbia,7/15/2020 5:46:06 PM,hnyc_columbia,,12,530,530,,,12
10507,543348d4-eefc-4667-a820-97286cf0d13a,G00020507,NY,New York,Manhattan,,1,1,,ELEVENTH AVE ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,260.241233452716,7/25/2019 9:26:57 PM,rse2121_columbia,7/15/2020 5:46:06 PM,hnyc_columbia,,12,530,530,,,12
10508,4029a4bb-a929-4150-9c2c-6f027475b7af,G00020508,NY,New York,Manhattan,,1,1,,W 127 ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,1118.19508357343,7/25/2019 9:26:58 PM,rse2121_columbia,7/15/2020 5:46:06 PM,hnyc_columbia,,12,530,530,,,12
10509,bb093c7c-78e8-4431-a8b0-9e42e62fd2a9,G00020509,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,PUBLIC DRIVE,435,523,,,,,,,,PUBLIC DRIVE,,0,1,,,,,,,,,,,,,,1183.53027718649,7/17/2019 10:59:11 PM,amv2173_columbia,7/17/2019 10:59:30 PM,amv2173_columbia,925.762491318787,8/6/2019 7:41:21 PM,rse2121_columbia,7/15/2020 5:46:06 PM,hnyc_columbia,,12,533,533,,,12
10510,4dd50b61-916d-4445-a83f-fc0734ab9475,G00020510,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 158 ST,468,480,469,481,,,,,,W 158 ST,,0,1,,,,,,,,,,,,,,288.272331046363,7/17/2019 10:58:39 PM,amv2173_columbia,7/22/2019 7:46:28 PM,rse2121_columbia,288.272331039074,8/6/2019 7:41:22 PM,rse2121_columbia,7/15/2020 5:46:06 PM,hnyc_columbia,,12,533,533,,,12
10511,98e373b9-3d17-49f0-95cc-294ad00fec9b,G00020511,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,PUBLIC DRIVE,525,537,,,,,,,,PUBLIC DRIVE,,0,1,,,,,,,,,,,,,,1183.53027718649,7/17/2019 10:59:11 PM,amv2173_columbia,7/17/2019 10:59:30 PM,amv2173_columbia,257.768273511839,8/6/2019 7:41:23 PM,rse2121_columbia,7/15/2020 5:46:06 PM,hnyc_columbia,,12,533,533,,,12
10512,8cc2003b-bd2a-4b52-977d-0e526d4a02cb,G00020512,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,,,102,106,,,,,,CLIFF ST ,,1,1,,CLIFF ST ,,,,,,,,,,CLIFF ST ,,,,,,,130.750738837483,8/6/2019 8:07:49 PM,rse2121_columbia,7/15/2020 5:46:07 PM,hnyc_columbia,,4,34,34,15,15,4
10518,afef55b3-e341-4975-8773-69d84e5ef88e,G00006749,NY,New York,Manhattan,PEARL ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,513,519,514,520,,,,,,PEARL ST,G00006749,173.114678090307,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,166.159093078365,8/6/2019 8:29:20 PM,rse2121_columbia,7/15/2020 5:46:07 PM,hnyc_columbia,,6,38,38,37,38,6
10520,072d14d2-51f9-468c-ba66-cf57600fb6f6,G00020520,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,LAFAYETTE ST ,,,,,,,,,,LAFAYETTE ST ,,,,,,,290.563020329532,8/6/2019 8:29:20 PM,rse2121_columbia,7/15/2020 5:46:07 PM,hnyc_columbia,,6,38,38,38,38,6
10521,a93f1a9d-10ef-4e30-a345-e3f68e6e295f,G00020521,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,0,1,,WORTH ST,,,,,,,,,,,,1,1,,WORTH ST,119,133,118,134,,,,,,WORTH ST,,,,,,,318.622566106207,8/6/2019 8:29:21 PM,rse2121_columbia,7/15/2020 5:46:07 PM,hnyc_columbia,,6,47,38,38,38,6
10524,9765c24a-101d-4624-912f-af8361feb7b9,G00020524,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,LEONARD ST,,,122,140,,,,,,LEONARD ST,,,,,,,293.242381620302,8/6/2019 8:29:22 PM,rse2121_columbia,7/15/2020 5:46:07 PM,hnyc_columbia,,6,47,47,38,38,6
10526,8bf2b778-0ba7-441f-bd95-90c1c86ecb91,G00020526,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,0,1,,LAFAYETTE ST ,,,,,,,,,,,,1,1,,LAFAYETTE ST,52,68,,,,,,,,LAFAYETTE ST,,,,,,,241.554389460867,8/6/2019 8:29:22 PM,rse2121_columbia,7/15/2020 5:46:07 PM,hnyc_columbia,,6,47,47,38,38,6
10529,d82820b4-3687-4ef8-b583-c47b5c934e43,G00020529,NY,New York,Manhattan,,1,1,,CHAMBERS ST,22,66,21,67,,,,,,,,1,1,,CHAMBERS ST,,,23,35,,,,,,CHAMBERS ST,,0,1,,,,,,,,,,,,,,,,,,,728.311201025611,8/6/2019 9:06:43 PM,rse2121_columbia,7/15/2020 5:46:08 PM,hnyc_columbia,,6,38,0,,,6
10530,4145e433-305a-45a3-8076-0ab9ec04fc95,G00020530,NY,New York,Manhattan,,1,1,,,2,16,1,17,,,,,,,,1,1,,RIVINGTON ST ,2,18,1,17,,,,,,RIVINGTON ST ,,0,1,,,,,,,,,,,,,,,,,,,384.164393649638,8/6/2019 9:26:31 PM,rse2121_columbia,7/15/2020 5:46:08 PM,hnyc_columbia,,10,216,208,,,17
10531,d5921a07-e7a9-4ea8-9dbd-48abd8e412d3,G00004367,NY,New York,Manhattan,COMMERCE ST,1,1,,,2,28,1,27,,,,,,,,1,1,,,2,28,1,27,,,,,,COMMERCE ST,,1,1,,,2,30,1,29,,,,,,COMMERCE ST,G00004367,448.677118786408,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,448.677118786408,8/7/2019 2:34:56 PM,rse2121_columbia,7/15/2020 5:46:08 PM,hnyc_columbia,,9,225,225,128,126,9
10532,52768fa4-e0c8-4499-849e-ac5324869bec,G00003053,NY,New York,Manhattan,BLEECKER ST,1,1,,,264,272,263,271,,,,,,,,1,1,,,282,286,281,285,,,,,,BLEECKER ST,,1,1,,,280,286,281,285,,,,,,BLEECKER ST,G00003053,228.715766962787,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,101.370520769333,8/7/2019 2:34:57 PM,rse2121_columbia,7/15/2020 5:46:08 PM,hnyc_columbia,,9,225,224,128,126,9
10533,677b8644-6449-4765-b95a-6ca731df5ac6,G00003053A,NY,New York,Manhattan,BLEECKER ST,1,1,,,274,280,273,279,,,,,,,,1,1,,,288,294,287,295,,,,,,BLEECKER ST,,1,1,,,288,294,287,295,,,,,,BLEECKER ST,G00003053,228.715766962787,7/10/2019 11:07:10 PM,dpm2159_columbia,7/10/2019 11:07:10 PM,dpm2159_columbia,127.345246193509,8/7/2019 2:34:58 PM,rse2121_columbia,7/15/2020 5:46:08 PM,hnyc_columbia,,9,225,224,126,126,9
10534,ee01f7c1-6273-4b81-a9e6-3537997f5f50,G00020534,NY,New York,Manhattan,,1,1,,W 14 ST,244,304,233,299,,,,,,,,1,1,,W 14 ST ,400,460,401,461,,,,,,W 14 ST ,,0,1,,,,,,,,,,,,,,,,,,,900.361148570201,8/7/2019 2:53:59 PM,rse2121_columbia,7/15/2020 5:46:09 PM,hnyc_columbia,,16,244,247,,,9
10535,afd1523d-c817-414d-8f11-ec132c19e5e8,G00020535,NY,New York,Manhattan,,1,1,,FRANKFORT ST,62,76,61,75,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,189.145238970068,8/7/2019 3:22:02 PM,rse2121_columbia,7/15/2020 5:46:09 PM,hnyc_columbia,,4,34,37,,,4
10536,90ebec3a-0270-4366-a69d-9100e81afe71,G00020536,NY,New York,Manhattan,,1,1,,CLIFF ST ,73,101,74,102,,,,,,,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,403.786394041831,8/7/2019 3:22:44 PM,rse2121_columbia,7/15/2020 5:46:09 PM,hnyc_columbia,,4,37,37,,,4
10537,5b1ace3c-27ac-4035-a781-2bf91e5fdbc3,G00020537,NY,New York,Manhattan,,1,1,,CLIFF ST,103,107,104,108,,,,,,,,0,1,,CLIFF ST ,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,92.6492500965297,8/7/2019 3:23:05 PM,rse2121_columbia,7/15/2020 5:46:09 PM,hnyc_columbia,,4,34,34,,,4
10538,8affe0ff-5ba9-48ff-aeea-3902433c41c1,G00020538,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,,,A,,,,,FOURTH AVE,,0,1,,,,,,,,,,,,,,1044.06149175589,7/12/2019 7:25:02 PM,amv2173_columbia,7/12/2019 7:30:49 PM,amv2173_columbia,261.416182450419,8/7/2019 3:56:44 PM,rse2121_columbia,7/15/2020 5:46:09 PM,hnyc_columbia,,19,571,571,,,19
10539,2f01dfc6-503c-4d73-9bb6-bd84087adb31,G00020539,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,E 46 ST,101,125,100,124,,,,,,E 46 ST,,0,1,,,,,,,,,,,,,,1022.53569559242,7/12/2019 7:22:02 PM,amv2173_columbia,7/12/2019 7:22:20 PM,amv2173_columbia,478.884086113472,8/7/2019 3:56:45 PM,rse2121_columbia,7/15/2020 5:46:10 PM,hnyc_columbia,,19,571,571,,,19
10540,c090ac6a-800a-4da7-b825-8db11af43bb1,G00020540,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,,,A,,,,,FOURTH AVE,,0,1,,,,,,,,,,,,,,1050.39385041049,7/12/2019 7:25:58 PM,amv2173_columbia,7/12/2019 7:35:17 PM,amv2173_columbia,267.71107113814,8/7/2019 3:56:45 PM,rse2121_columbia,7/15/2020 5:46:10 PM,hnyc_columbia,,19,571,571,,,19
10541,092e3b82-194c-469f-b467-f6635cf826a4,G00020541,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,E 46 ST,,,,,A,,,,,E 46 ST,,0,1,,,,,,,,,,,,,,1022.53569559242,7/12/2019 7:22:02 PM,amv2173_columbia,7/12/2019 7:22:20 PM,amv2173_columbia,62.6405093040059,8/7/2019 3:56:45 PM,rse2121_columbia,7/15/2020 5:46:10 PM,hnyc_columbia,,19,571,571,,,19
10542,3fec83e6-a5d4-4f33-b0d7-4daeeef1c47d,G00020542,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,,,A,,,,,FOURTH AVE,,0,1,,,,,,,,,,,,,,1044.06149175589,7/12/2019 7:25:02 PM,amv2173_columbia,7/12/2019 7:30:49 PM,amv2173_columbia,260.571233645814,8/7/2019 3:56:46 PM,rse2121_columbia,7/15/2020 5:46:10 PM,hnyc_columbia,,19,571,571,,,19
10543,581f7a2b-de1e-4078-9e5a-09dc35ec2e62,G00020543,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,E 47 ST,101,117,100,120,,,,,,E 47 ST,,0,1,,,,,,,,,,,,,,1022.2625683307,7/12/2019 7:21:29 PM,amv2173_columbia,7/12/2019 7:21:53 PM,amv2173_columbia,476.739681020102,8/7/2019 3:56:46 PM,rse2121_columbia,7/15/2020 5:46:10 PM,hnyc_columbia,,19,571,571,,,19
