street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
YORK AVE,AVE A,NA,1409,1433,1414,1430,1020,1025,2359,G00002154,AVE A
E 115,E 115,NA,101,137,100,150,415,414,2360,G00002155,E 115
5 AVE,5 AVE,NA,NA,NA,857,866,1181,1161,2361,G00002156,5 AVE
W 207,W 207,NA,NA,NA,NA,NA,674,674,2362,G00002157,W 207
ADAM POWELL BLVD,7 AVE,NA,2220,2240,NA,NA,542,542,2363,G00002158,7 AVE
BARCLAY,BARCLAY,NA,2,22,1,23,12,12,2364,G00002159,BARCLAY
SHERMAN AVE,SHERMAN AVE,NA,NA,NA,NA,NA,674,674,2365,G00002160,SHERMAN AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,40,47,1388,1388,2366,G00002161,RIVERSIDE DR
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2021,2039,557,558,2367,G00002162,7 AVE
W 34,W 34,NA,400,478,401,469,1218,1217,2368,G00002163,W 34
UNION E SQ,4 AVE,NA,NA,NA,36,48,551,983,2369,G00002164,4 AVE
E 132,E 132,NA,35,65,36,62,429,431,2370,G00002165,E 132
3 AVE,3 AVE,NA,856,874,859,875,1129,1099,2371,G00002166,3 AVE
GREENWICH,GREENWICH,NA,366,378,371,383,32,32,2372,G00002167,GREENWICH
COLUMBUS CIR,COLUMBUS CIR,NA,1,9,NA,NA,1321,1321,2373,G00002168,COLUMBUS CIR
FORT WASHINGTON AVE,FORT WASHINGTON AVE,NA,NA,NA,NA,NA,679,678,2374,G00002169,FORT WASHINGTON AVE
MADISON AVE,MADISON AVE,NA,102,116,99,117,1266,1267,2375,G00002171,MADISON AVE
MADISON,MADISON,NA,69,117,74,122,28,55,2376,G00002172,MADISON
W 135,W 135,NA,NA,NA,477,499,649,649,2377,G00002173,W 135
W 109,W 109,NA,300,318,301,327,729,729,2378,G00002174,W 109
EDGECOMB AVE,EDGECOMB AVE,NA,NA,NA,NA,NA,670,670,2379,G00002175,EDGECOMB AVE
PARK AVE S,4 AVE,NA,442,460,443,459,1266,1263,2380,G00002176,4 AVE
SHINBONE ALY,SHINBONE ALY,NA,NA,NA,NA,NA,819,819,2381,G00002177,SHINBONE ALY
BRADHURST AVE,BRADHURST AVE,NA,NA,NA,120,138,660,663,2382,G00002178,BRADHURST AVE
HUBERT,HUBERT,NA,1,9,2,8,36,36,2383,G00002179,HUBERT
W 147,W 147,NA,400,430,401,441,657,657,2384,G00002180,W 147
W 172,W 172,NA,NA,NA,NA,NA,686,686,2385,G00002181,W 172
ELIZABETH,ELIZABETH,NA,105,135,104,134,790,789,2386,G00002182,ELIZABETH
10 AVE,10 AVE,NA,431,449,430,448,1236,1217,2387,G00002183,10 AVE
EDGECOMB AVE,EDGECOMB AVE,NA,NA,NA,76,98,651,651,2388,G00002184,EDGECOMB AVE
E 3,E 3,NA,273,329,270,326,1657,246,2389,G00002185,E 3
E 95,E 95,NA,1,29,2,28,478,478,2390,G00002186,E 95
E 3,E 3,NA,1,35,2,38,905,897,2391,G00002187,E 3
HUDSON,HUDSON,NA,585,587,NA,NA,174,164,2392,G00002188,HUDSON
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,699,699,2393,G00002189,RIVERSIDE DR
8 AVE,8 AVE,NA,891,907,892,908,1330,1282,2394,G00002190,8 AVE
CHAMBERS,CHAMBERS,NA,NA,NA,23,37,37,37,2395,G00002192,CHAMBERS
PARK AVE,PARK AVE,NA,1480,1494,NA,NA,460,460,2396,G00002193,PARK AVE
CHARLTON,CHARLTON,NA,90,112,91,111,104,103,2397,G00002194,CHARLTON
2 AVE,2 AVE,NA,2399,2415,2400,2418,308,309,2398,G00002195,2 AVE
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2187,2205,2188,2206,632,561,2399,G00002196,F DOUGLASS BLVD
BEAVER,BEAVER,NA,13,33,14,30,7,1,2400,G00002198,BEAVER
LEX AVE,LEXINGTON AVE,NA,1012,1022,1005,1017,1146,1146,2401,G00002199,LEXINGTON AVE
SULLIVAN,SULLIVAN,NA,198,240,197,239,811,812,2402,G00002200,SULLIVAN
E 97,E 97,NA,201,237,200,238,356,357,2403,G00002201,E 97
E 74,E 74,NA,401,449,400,440,1019,1016,2404,G00002202,E 74
E 51,E 51,NA,101,137,100,138,1127,1127,2405,G00002203,E 51
6 AVE,6 AVE,NA,189,207,190,208,160,824,2406,G00002204,6 AVE
LAFAYETTE,LAFAYETTE,NA,NA,NA,47,49,38,38,2407,G00002205,LAFAYETTE
1 AVE,1 AVE,NA,1113,1131,1114,1128,1076,1001,2408,G00002206,1 AVE
W 145,W 145,NA,NA,NA,101,167,516,516,2409,G00002207,W 145
E 70,E 70,NA,NA,NA,NA,NA,1147,1137,2410,G00002208,E 70
4 AVE,4 AVE,NA,NA,NA,1,9,822,938,2411,G00002209,4 AVE
E 79,E 79,NA,1,33,2,30,1158,1158,2412,G00002210,E 79
WATTS,WATTS,NA,25,39,26,40,121,121,2413,G00002211,WATTS
PARK AVE,PARK AVE,NA,NA,NA,463,475,1136,1136,2414,G00002212,PARK AVE
CONVENT AVE,CONVENT AVE,NA,460,478,457,479,665,665,2415,G00002213,CONVENT AVE
LEX AVE,LEXINGTON AVE,NA,1934,1944,1917,1945,419,419,2416,G00002214,LEXINGTON AVE
MURRAY,MURRAY,NA,64,84,65,85,13,13,2417,G00002215,MURRAY
W 60,W 60,NA,200,256,201,255,1372,1373,2418,G00002216,W 60
E 12,E 12,NA,201,239,200,246,931,930,2419,G00002217,E 12
BROADWAY,BROADWAY,NA,2181,2199,NA,NA,1388,1388,2420,G00002218,BROADWAY
W 131,W 131,NA,200,274,201,273,543,542,2421,G00002219,W 131
E 128,E 128,NA,143,175,144,178,426,425,2422,G00002220,E 128
W HOUSTON,W HOUSTON,LUDLOW PL,149,161,150,162,107,817,2423,G00002221,W HOUSTON
LEROY,LEROY,NA,100,128,101,127,140,141,2424,G00002222,LEROY
W 66,W 66,NA,126,164,127,167,1315,1310,2425,G00002223,W 66
OLD SLIP,OLD SLIP,NA,NA,NA,17,29,9,9,2426,G00002224,OLD SLIP
W 228,W 228,NA,150,172,151,173,NA,NA,2427,G00002225,W 228
9 AVE,9 AVE,NA,NA,NA,NA,NA,672,672,2428,G00002226,9 AVE
E 45,E 45,NA,29,51,30,52,540,1169,2429,G00002227,E 45
E 126,E 126,NA,NA,NA,NA,NA,424,423,2430,G00002228,E 126
E 78,E 78,NA,301,357,300,358,1046,1047,2431,G00002229,E 78
ESSEX,ESSEX,NA,NA,NA,NA,NA,216,219,2432,G00002230,ESSEX
WALL,WALL,NA,90,104,91,101,9,9,2433,G00002231,WALL
MADISON AVE,MADISON AVE,NA,300,314,299,315,1170,1171,2434,G00002232,MADISON AVE
HORATIO,HORATIO,NA,68,92,61,87,173,171,2435,G00002233,HORATIO
PRINCE,PRINCE,NA,128,146,127,147,123,123,2436,G00002234,PRINCE
E 120,E 120,NA,301,357,300,354,314,316,2437,G00002235,E 120
W END AVE,W END AVE,NA,501,519,500,516,1394,1394,2438,G00002237,W END AVE
W 160,W 160,NA,432,434,NA,NA,669,669,2440,G00002239,W 160
1 AVE,1 AVE,NA,861,879,860,876,1101,999,2441,G00002240,1 AVE
5 AVE,5 AVE,NA,660,670,655,671,1179,1167,2442,G00002241,5 AVE
2 AVE,2 AVE,NA,1003,1027,1004,1022,1100,1092,2443,G00002242,2 AVE
6 AVE,6 AVE,NA,887,899,888,900,1285,1178,2444,G00002243,6 AVE
FORSYTH,FORSYTH,NA,1,29,2,28,180,181,2445,G00002244,FORSYTH
6 AVE,6 AVE,NA,633,651,634,654,1192,1173,2446,G00002245,6 AVE
NORFOLK,NORFOLK,NA,93,127,90,128,218,747,2447,G00002246,NORFOLK
E 32,E 32,NA,137,167,134,174,1261,1261,2448,G00002247,E 32
PARK AVE,PARK AVE,NA,NA,NA,NA,NA,1127,1127,2449,G00002248,PARK AVE
CATHERINE,CATHERINE,NA,43,59,46,64,563,23,2450,G00002249,CATHERINE
BAYARD,BAYARD,NA,39,55,40,58,47,51,2451,G00002250,BAYARD
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,729,729,2452,G00002251,RIVERSIDE DR
W 155,W 155,NA,NA,NA,NA,NA,511,511,2453,G00002252,W 155
W 14,W 14,NA,300,354,301,359,162,865,2454,G00002253,W 14
E 93,E 93,NA,NA,NA,NA,NA,479,480,2455,G00002254,E 93
W 86,W 86,NA,300,350,301,353,1393,746,2456,G00002255,W 86
MADISON AVE,MADISON AVE,NA,600,606,597,611,1165,1165,2457,G00002256,MADISON AVE
W 122,W 122,NA,2,20,1,23,494,494,2458,G00002257,W 122
E 84,E 84,NA,41,71,38,64,484,1155,2459,G00002258,E 84
W 149,W 149,NA,NA,NA,NA,NA,696,696,2460,G00002259,W 149
DUANE,DUANE,NA,188,190,179,185,33,33,2461,G00002260,DUANE
W 144,W 144,NA,222,270,203,275,521,520,2462,G00020642,W 144
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2309,2325,2310,2324,639,553,2463,G00002262,F DOUGLASS BLVD
WILLIAM,WILLIAM,NA,157,171,156,168,10,10,2464,G00002263,WILLIAM
E 67,E 67,NA,401,441,400,440,1009,1009,2465,G00002264,E 67
W 48,W 48,NA,300,362,301,373,1340,1339,2466,G00002265,W 48
FRANKLIN,FRANKLIN,NA,167,191,168,192,33,31,2467,G00002266,FRANKLIN
PARK AVE,PARK AVE,NA,614,640,NA,NA,1162,1162,2468,G00002267,PARK AVE
5 AVE,5 AVE,NA,24,32,23,33,825,822,2469,G00002268,5 AVE
MADISON AVE,MADISON AVE,NA,40,60,41,61,988,988,2470,G00002269,MADISON AVE
E 67,E 67,NA,NA,NA,NA,NA,1161,1138,2471,G00002270,E 67
WHITE,WHITE,NA,2,32,1,33,30,30,2472,G00002271,WHITE
3 AVE,3 AVE,NA,1130,1148,1133,1149,1138,1070,2473,G00002272,3 AVE
SOUTH,SOUTH,NA,1,6,NA,NA,1,1,2474,G00002273,SOUTH
CHRYSTIE,CHRYSTIE,NA,73,103,74,102,191,192,2475,G00002274,CHRYSTIE
W 97,W 97,NA,300,316,301,315,740,739,2476,G00002275,W 97
KIMLOW SQ,CHATHAM SQ,PARK ROW,1,13,NA,NA,46,46,2477,G00002276,CHATHAM SQ
PINEHURST AVE,PINEHURST AVE,NA,NA,NA,NA,NA,NA,NA,2478,G00002277,PINEHURST AVE
FORSYTH,FORSYTH,NA,63,89,62,90,192,193,2479,G00002278,FORSYTH
LEX AVE,LEXINGTON AVE,NA,2146,2168,NA,NA,426,426,2480,G00002279,LEXINGTON AVE
LENOX AVE,LENOX AVE,6 AVE,361,377,358,378,547,499,2481,G00002280,LENOX AVE
E HOUSTON,E HOUSTON,NA,36,40,31,39,819,800,2482,G00002281,E HOUSTON
E 15,E 15,NA,123,153,122,148,983,983,2483,G00002282,E 15
E 119,E 119,NA,201,257,200,248,316,317,2484,G00002283,E 119
AMSTERDAM AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,676,671,2485,G00002284,AMSTERDAM AVE
PARK AVE,PARK AVE,NA,1380,1398,NA,NA,468,468,2486,G00002285,PARK AVE
C W P,CENTRAL PARK WEST,NA,240,249,NA,NA,1292,507,2487,G00002286,CENTRAL PARK WEST
W 155,W 155,NA,NA,NA,NA,NA,665,667,2488,G00002287,W 155
UNION W SQ,UNION W SQ,NA,17,29,NA,NA,551,551,2489,G00002288,UNION W SQ
W 55,W 55,NA,300,374,301,377,1328,1327,2490,G00002289,W 55
ELIZABETH,ELIZABETH,NA,179,221,182,220,804,806,2491,G00002290,ELIZABETH
LEX AVE,LEXINGTON AVE,NA,1690,1712,1689,1707,403,405,2492,G00002291,LEXINGTON AVE
AMSTERDAM AVE,AMSTERDAM AVE,NA,458,478,459,479,1396,1294,2493,G00002292,AMSTERDAM AVE
W 24,W 24,NA,100,164,101,165,841,841,2494,G00002293,W 24
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,724,724,2495,G00002294,BROADWAY
WILLIAM,WILLIAM,NA,1,7,2,6,8,8,2496,G00002295,WILLIAM
1 AVE,1 AVE,NA,629,643,626,644,1254,996,2497,G00002296,1 AVE
COOPER SQ,COOPER SQ,NA,16,42,NA,NA,819,938,2498,G00002297,COOPER SQ
W 36,W 36,NA,400,460,401,463,1216,1215,2499,G00002298,W 36
E 10,E 10,NA,73,97,76,98,938,938,2500,G00002299,E 10
E 106,E 106,NA,401,451,400,450,286,437,2501,G00002300,E 106
W 173,W 173,NA,550,568,551,571,683,683,2502,G00002301,W 173
7 AVE,7 AVE,NA,100,116,101,117,832,828,2503,G00002302,7 AVE
E 73,E 73,NA,NA,NA,NA,NA,1160,1160,2504,G00002303,E 73
MADISON AVE,MADISON AVE,NA,1692,1708,1695,1707,454,455,2505,G00002304,MADISON AVE
W 53,W 53,NA,500,554,501,555,1367,1368,2506,G00002305,W 53
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,674,674,2507,G00002306,BROADWAY
PARK AVE,PARK AVE,NA,NA,NA,1619,1635,415,415,2508,G00002307,PARK AVE
C W P,CENTRAL PARK WEST,NA,478,486,NA,NA,1730,507,2509,G00002308,CENTRAL PARK WEST
E 89,E 89,NA,301,355,300,356,366,369,2510,G00002309,E 89
LEX AVE,LEXINGTON AVE,NA,1096,1118,1101,1121,1154,1154,2511,G00002310,LEXINGTON AVE
5 AVE,5 AVE,NA,NA,NA,1040,1048,507,484,2512,G00002311,5 AVE
E 121,E 121,NA,301,351,300,366,313,314,2513,G00002312,E 121
W 15,W 15,NA,2,62,1,65,991,991,2514,G00002313,W 15
E 102,E 102,NA,155,183,152,186,400,397,2515,G00002314,E 102
E BROADWAY,E BROADWAY,NA,118,162,119,161,64,65,2516,G00002315,E BROADWAY
W 212,W 212,NA,NA,NA,NA,NA,674,674,2517,G00002316,W 212
W 123,W 123,NA,NA,NA,NA,NA,555,554,2518,G00002317,W 123
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2601,2619,510,510,2519,G00002318,7 AVE
W 38,W 38,NA,400,460,401,461,1214,1209,2520,G00002319,W 38
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,210,220,744,744,2521,G00002320,RIVERSIDE DR
WATTS,WATTS,NA,501,511,NA,NA,124,124,2522,G00002321,WATTS
GRAND,GRAND,NA,308,320,309,321,210,195,2523,G00002322,GRAND
W 35,W 35,NA,2,78,1,73,1268,1174,2524,G00002323,W 35
E 88,E 88,NA,1,23,2,24,482,482,2525,G00002324,E 88
W 96,W 96,NA,2,74,1,75,593,593,2526,G00002325,W 96
E 56,E 56,NA,301,353,300,354,1084,1085,2527,G00002326,E 56
W 35,W 35,NA,300,380,301,371,1210,1211,2528,G00002327,W 35
W 217,W 217,NA,NA,NA,NA,NA,674,674,2529,G00002328,W 217
F D R DR,FRONT,NA,NA,NA,NA,NA,99,99,2530,G00002329,FRONT
BARROW,BARROW,NA,NA,NA,NA,NA,157,157,2531,G00002330,BARROW
GREENWICH,GREENWICH,NA,322,332,325,337,32,33,2532,G00002331,GREENWICH
ADAM POWELL BLVD,7 AVE,NA,1866,1878,NA,NA,572,572,2533,G00002332,7 AVE
ADAM POWELL BLVD,7 AVE,NA,2280,2298,NA,NA,535,535,2534,G00002333,7 AVE
N MOORE,N MOORE,NA,2,14,1,15,31,31,2535,G00002334,N MOORE
CANAL,CANAL,NA,502,516,523,529,34,105,2536,G00002335,CANAL
11 AVE,11 AVE,NA,375,395,376,394,1231,1231,2537,G00002336,11 AVE
BLEECKER,BLEECKER,NA,272,278,271,279,128,127,2538,G00002337,BLEECKER
WHITE,WHITE,NA,100,114,101,111,38,38,2539,G00002338,WHITE
3 AVE,3 AVE,NA,952,970,953,971,1135,1090,2540,G00002339,3 AVE
HUDSON,HUDSON,NA,135,149,136,150,36,35,2541,G00002340,HUDSON
GREENE,GREENE,NA,241,247,248,250,818,818,2542,G00002341,GREENE
W 76,W 76,NA,230,256,231,255,1389,1388,2543,G00002342,W 76
LEXINGTON AVE,LEXINGTON AVE,NA,804,822,803,821,1133,1133,2544,G00002343,LEXINGTON AVE
COLUMBUS AVE,COLUMBUS AVE,NA,538,556,539,557,580,579,2545,G00002344,COLUMBUS AVE
E 33,E 33,NA,1,27,2,26,1265,1265,2546,G00002345,E 33
SULLIVAN,SULLIVAN,NA,44,56,43,55,115,121,2547,G00002346,SULLIVAN
STANTON,STANTON,NA,106,118,105,119,872,873,2548,G00002347,STANTON
E 58,E 58,NA,101,133,100,136,1135,1136,2549,G00002348,E 58
2 AVE,2 AVE,NA,481,497,480,498,960,1711,2550,G00002349,2 AVE
BEAVER,BEAVER,NA,73,95,76,90,7,8,2551,G00002350,BEAVER
W 204,W 204,NA,NA,NA,NA,NA,674,674,2552,G00002351,W 204
E 1,E 1,NA,12,26,11,23,897,893,2553,G00002352,E 1
PARK AVE,PARK AVE,NA,748,756,NA,NA,1160,1160,2554,G00002353,PARK AVE
E 109,E 109,NA,199,251,200,246,334,1722,2555,G00002354,E 109
5 AVE,5 AVE,NA,352,370,355,371,1268,1265,2556,G00002355,5 AVE
CONVENT AVE,CONVENT AVE,NA,380,398,381,399,659,657,2557,G00002356,CONVENT AVE
W 32,W 32,NA,NA,NA,NA,NA,1269,1269,2558,G00002357,W 32
E 72,E 72,NA,31,65,26,58,1160,1160,2559,G00002358,E 72
FORSYTH,FORSYTH,NA,31,61,30,60,189,188,2560,G00002359,FORSYTH
LEX AVE,LEXINGTON AVE,NA,1570,1588,1565,1575,395,396,2561,G00002360,LEXINGTON AVE
WAVERLY PL,WAVERLY PL,NA,188,204,185,203,156,158,2562,G00002361,WAVERLY PL
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,NA,NA,NA,NA,621,574,2563,G00002362,F DOUGLASS BLVD
E 50,E 50,NA,301,363,300,364,1095,1096,2564,G00002363,E 50
DELANCEY,DELANCEY,NA,NA,NA,287,303,780,780,2565,G00002364,DELANCEY
PARK AVE,PARK AVE,NA,1626,1636,NA,NA,448,448,2566,G00002365,PARK AVE
CONVENT AVE,CONVENT AVE,NA,420,438,421,439,658,657,2567,G00002366,CONVENT AVE
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2103,2119,552,552,2568,G00002367,7 AVE
11 AVE,11 AVE,NA,247,261,246,260,1230,1230,2569,G00002368,11 AVE
LEXINGTON AVE,LEXINGTON AVE,NA,260,266,261,271,1122,1122,2570,G00002369,LEXINGTON AVE
3 AVE,3 AVE,NA,1952,1964,1943,1965,406,338,2572,G00002372,3 AVE
BROADWAY,BROADWAY,NA,2141,2159,NA,NA,1389,1389,2573,G00002373,BROADWAY
2 AVE,2 AVE,NA,NA,NA,1732,1746,364,365,2574,G00002374,2 AVE
LEXINGTON AVE,LEXINGTON AVE,NA,198,220,201,219,1262,1261,2575,G00002375,LEXINGTON AVE
ACADEMY,ACADEMY,NA,NA,NA,NA,NA,674,674,2576,G00002376,ACADEMY
W 79,W 79,NA,NA,NA,NA,NA,1392,1392,2577,G00002377,W 79
YORK AVE,AVE A,NA,1313,1329,1310,1328,1013,1018,2578,G00002378,AVE A
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,680,680,2579,G00002379,BROADWAY
W 146,W 146,NA,500,564,501,565,699,699,2580,G00002380,W 146
E 86,E 86,NA,141,177,140,166,385,384,2581,G00002381,E 86
7 AVE,7 AVE,NA,1507,1527,NA,NA,1272,1272,2582,G00002382,7 AVE
COLUMBUS CIR,COLUMBUS CIR,NA,NA,NA,NA,NA,1290,1290,2583,G00002383,COLUMBUS CIR
LEXINGTON AVE,LEXINGTON AVE,NA,312,332,313,331,1121,1121,2584,G00002384,LEXINGTON AVE
W 218,W 218,NA,NA,NA,NA,NA,674,673,2585,G00002385,W 218
ORCHARD,ORCHARD,NA,11,39,10,38,186,185,2586,G00002386,ORCHARD
BOWERY,BOWERY,NA,232,246,235,245,805,885,2587,G00002387,BOWERY
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2351,2365,2350,2368,642,550,2588,G00002388,F DOUGLASS BLVD
BROADWAY,BROADWAY,NA,3579,3599,NA,NA,698,698,2590,G00002390,BROADWAY
W 13,W 13,NA,352,362,395,399,177,177,2591,G00002391,W 13
W 142,W 142,NA,200,236,201,243,523,522,2592,G00020643,W 142
NASSAU,NASSAU,NA,29,39,28,40,7,7,2593,G00002393,NASSAU
W 150,W 150,NA,300,310,301,309,663,666,2594,G00002394,W 150
W 58,W 58,NA,2,68,1,57,1181,1181,2595,G00002395,W 58
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,702,702,2596,G00002396,RIVERSIDE DR
E 11,E 11,NA,401,441,400,438,922,921,2597,G00002397,E 11
W 39,W 39,NA,200,276,201,277,1197,1198,2598,G00002398,W 39
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2041,2059,555,556,2599,G00002399,7 AVE
E 70,E 70,NA,501,535,500,534,1018,1018,2600,G00002400,E 70
W 143,W 143,NA,100,166,101,167,509,516,2601,G00002401,W 143
AUDUBON AVE,AUDUBON AVE,NA,300,318,301,319,677,677,2602,G00002402,AUDUBON AVE
PARK AVE,4 AVE,NA,NA,NA,NA,NA,1265,1262,2603,G00002404,4 AVE
E 80,E 80,NA,1,29,2,28,1155,1158,2604,G00002405,E 80
W 142,W 142,NA,NA,NA,NA,NA,1431,700,2605,G00002406,W 142
E 109,E 109,NA,301,349,300,350,335,337,2606,G00002407,E 109
E 21,E 21,NA,301,345,300,350,968,969,2608,G00002409,E 21
9 AVE,9 AVE,NA,89,107,88,104,863,862,2609,G00002410,9 AVE
MANHATTAN AVE,MANHATTAN AVE,NA,457,479,450,462,630,633,2610,G00002411,MANHATTAN AVE
W 131,W 131,NA,NA,NA,NA,NA,716,715,2611,G00002412,W 131
W 22,W 22,NA,100,172,101,169,834,842,2612,G00002413,W 22
BLEECKER,BLEECKER,NA,296,314,297,315,153,154,2613,G00002414,BLEECKER
WILLIAM,WILLIAM,NA,41,51,44,56,7,7,2614,G00002415,WILLIAM
AMSTERDAM AVE,AMSTERDAM AVE,NA,1640,1654,1639,1659,706,654,2615,G00002416,AMSTERDAM AVE
COLLISTER,COLLISTER,NA,2,10,1,9,36,36,2616,G00002417,COLLISTER
BAXTER,BAXTER,NA,NA,NA,NA,NA,40,49,2617,G00002418,BAXTER
GREENWICH,GREENWICH,NA,620,634,617,631,141,141,2618,G00002419,GREENWICH
W BROADWAY,W BROADWAY,NA,298,336,299,335,124,124,2619,G00002420,W BROADWAY
AVE A,AVE A,NA,127,143,NA,NA,910,911,2620,G00002421,AVE A
DELANCEY,DELANCEY,NA,NA,NA,71,83,211,211,2621,G00002422,DELANCEY
W 88,W 88,NA,250,270,251,267,746,745,2622,G00002423,W 88
W 158,W 158,NA,470,478,NA,NA,667,667,2623,G00002425,W 158
PITT,PITT,NA,113,143,NA,NA,241,240,2624,G00002426,PITT
PARK AVE,PARK AVE,NA,378,388,NA,NA,505,1132,2625,G00002427,PARK AVE
WAVERLY PL,WAVERLY PL,NA,234,252,233,251,165,165,2626,G00002428,WAVERLY PL
BROADWAY,BROADWAY,NA,2825,2841,NA,NA,729,729,2627,G00002429,BROADWAY
HUDSON,HUDSON,NA,341,361,346,364,103,110,2628,G00002430,HUDSON
5 AVE,5 AVE,NA,NA,NA,1180,1189,507,472,2629,G00002431,5 AVE
MONTGOMERY,MONTGOMERY,NA,81,87,82,88,86,86,2630,G00002432,MONTGOMERY
DELANCEY,DELANCEY,NA,54,70,NA,NA,207,208,2631,G00002433,DELANCEY
W 80,W 80,NA,226,256,227,257,1747,1391,2632,G00002434,W 80
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2771,2785,2768,2788,662,513,2633,G00002436,F DOUGLASS BLVD
LENOX AVE,LENOX AVE,6 AVE,683,699,680,698,516,1716,2634,G00002437,LENOX AVE
10 AVE,10 AVE,NA,771,785,766,780,1367,1336,2635,G00002438,10 AVE
W 136,W 136,NA,2,54,1,53,532,528,2636,G00002439,W 136
W 136,W 136,NA,600,630,601,631,710,709,2637,G00002440,W 136
LEX AVE,LEXINGTON AVE,NA,2114,2120,2113,2125,425,425,2638,G00002441,LEXINGTON AVE
AMSTERDAM AVE,AMSTERDAM AVE,NA,560,576,561,577,746,580,2639,G00002442,AMSTERDAM AVE
COLUMBUS AVE,COLUMBUS AVE,NA,36,58,41,57,1318,1319,2640,G00002443,COLUMBUS AVE
BROADWAY,BROADWAY,NA,2121,2139,NA,NA,1389,1389,2641,G00002444,BROADWAY
W 111,W 111,NA,222,258,233,259,574,574,2642,G00020644,W 111
9 AVE,9 AVE,NA,147,169,146,162,859,856,2643,G00002446,9 AVE
JEFFERSON,JEFFERSON,NA,11,19,10,20,77,75,2644,G00002447,JEFFERSON
PRINCE,PRINCE,NA,190,206,189,205,119,116,2645,G00002448,PRINCE
W 35,W 35,NA,500,566,501,563,1236,1235,2646,G00002449,W 35
E HOUSTON,E HOUSTON,NA,298,316,297,317,1663,243,2647,G00002450,E HOUSTON
W 174,W 174,NA,NA,NA,NA,NA,683,683,2648,G00002451,W 174
E 123,E 123,NA,NA,NA,NA,NA,422,422,2649,G00002452,E 123
AVE A,AVE A,NA,211,225,210,224,924,1681,2650,G00002453,AVE A
LEX AVE,LEXINGTON AVE,NA,1422,1446,1429,1447,387,388,2651,G00002455,LEXINGTON AVE
MINETTA LN,MINETTA LN,NA,1,11,2,12,810,809,2652,G00002456,MINETTA LN
E 83,E 83,NA,301,353,300,342,1041,1042,2653,G00002457,E 83
HUDSON,HUDSON,NA,97,101,96,100,33,33,2654,G00002458,HUDSON
GREENE,GREENE,NA,119,149,118,152,125,125,2655,G00002459,GREENE
E 43,E 43,NA,123,153,124,NA,1126,1126,2656,G00002460,E 43
W END AVE,W END AVE,NA,699,719,700,718,741,741,2658,G00002462,W END AVE
GREENE,GREENE,NA,1,33,2,36,125,125,2659,G00002463,GREENE
NATHAN D PERLMAN PL,LIVINGSTON PL,NA,NA,NA,1,9,978,625,2660,G00002464,LIVINGSTON PL
E 54,E 54,NA,33,75,32,80,1166,505,2661,G00002465,E 54
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2461,2479,521,516,2662,G00002466,7 AVE
BROADWAY,BROADWAY,NA,1841,1855,NA,NA,1319,1319,2663,G00002467,BROADWAY
W 57,W 57,NA,300,370,301,365,1324,1324,2664,G00002468,W 57
W 19,W 19,NA,100,160,101,169,835,835,2665,G00002469,W 19
LEXINGTON AVE,LEXINGTON AVE,NA,100,118,99,117,986,986,2666,G00002470,LEXINGTON AVE
BROADWAY,BROADWAY,NA,NA,NA,3240,3258,716,716,2667,G00002471,BROADWAY
7 AVE,7 AVE,NA,242,260,245,261,844,841,2668,G00002472,7 AVE
GRAND,GRAND,NA,236,252,237,253,199,191,2669,G00002473,GRAND
HANCOCK PL,HANCOCK PL,NA,NA,NA,19,37,639,639,2670,G00002474,HANCOCK PL
AMSTERDAM AVE,AMSTERDAM AVE,NA,1980,1998,1979,1999,1733,667,2671,G00002475,AMSTERDAM AVE
1 AVE,1 AVE,NA,2089,2105,2070,2084,339,286,2672,G00002476,1 AVE
AMSTERDAM AVE,AMSTERDAM AVE,NA,2120,2134,2119,2135,685,671,2673,G00002477,AMSTERDAM AVE
ALLEN,ALLEN,NA,179,211,178,208,891,870,2674,G00002478,ALLEN
MADISON AVE,MADISON AVE,NA,852,868,843,859,1160,1160,2675,G00002479,MADISON AVE
ADAM POWELL BLVD,7 AVE,NA,2004,2020,NA,NA,559,559,2676,G00002480,7 AVE
W 175,W 175,NA,NA,NA,NA,NA,683,681,2677,G00002481,W 175
