OBJECTID,JoinID,Valid 1910,GeoCheck 1910,StreetModern,ST Name Alt 1910,HNYC Street Name 1910,Left Low 1910,Left High 1910,Right Low 1910,Right High 1910,ED Left 1910,ED Right 1910,Name
6921,G00006833,1,1,RUTGERS,NA,RUTGERS,1,13,2,18,75,65,RUTGERS
6922,G00006834,1,1,BEDFORD,NA,BEDFORT,1,5,NA,NA,133,135,BEDFORT
6923,G00006835,1,1,BEDFORD,NA,BEDFORT,NA,NA,170,178,135,135,BEDFORT
6924,G00006836,1,1,BEDFORD,NA,BEDFORT,7,29,2,22,133,135,BEDFORT
6925,G00006837,1,1,NA,NA,WATER,NA,NA,NA,NA,70,70,WATER
6926,G00006838,1,1,RUTGERS SLIP,NA,RUTGERS SLIP,71,81,NA,NA,71,70,RUTGERS SLIP
6927,G00006839,1,1,NA,NA,WATER,514,534,515,535,71,71,WATER
6928,G00006840,1,1,NA,NA,WATER,536,564,537,565,71,71,WATER
6929,G00006841,1,1,CLINTON,NA,CLINTON,NA,NA,257,259,86,71,CLINTON
6930,G00006842,1,1,NA,NA,WATER,566,596,567,597,86,86,WATER
6931,G00006843,1,1,RUTGERS SLIP,NA,RUTGERS SLIP,61,69,NA,NA,71,70,RUTGERS SLIP
6932,G00006844,1,1,JEFFERSON,NA,JEFFERSON,69,79,74,80,71,71,JEFFERSON
6933,G00006845,1,1,CLINTON,NA,CLINTON,NA,NA,253,255,86,71,CLINTON
6934,G00006846,1,1,NA,NA,WATER,434,452,433,463,58,58,WATER
6935,G00006847,1,1,PIKE SLIP,NA,PIKE SLIP,79,89,NA,NA,70,58,PIKE SLIP
6936,G00006848,1,1,NA,NA,WATER,474,510,473,509,70,70,WATER
6937,G00006849,1,1,RUTGERS,NA,RUTGERS,47,63,52,68,1685,68,RUTGERS
6938,G00006850,1,1,NA,NA,MONROE,121,143,120,146,1686,72,MONROE
6939,G00006851,1,1,RUTGERS,NA,RUTGERS,33,45,36,50,1686,67,RUTGERS
6940,G00006852,1,1,SAINT NICHOLAS AVE,NA,NICHOLAS AVE,901,919,900,920,667,667,NICHOLAS AVE
6941,G00006853,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,1920,1936,1921,1937,691,667,AMSTERDAM AVE
6942,G00006854,1,1,W 156,NA,W 156,408,424,407,425,667,667,W 156
6943,G00006856,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,1938,1956,1939,1957,691,667,AMSTERDAM AVE
6944,G00006857,1,1,W 156,NA,W 156,500,564,501,571,691,691,W 156
6945,G00006858,1,1,COMMERCE,NA,COMMERCE,32,54,31,41,130,130,COMMERCE
6946,G00006859,1,1,BARROW,NA,BARROW,65,73,60,72,130,153,BARROW
6947,G00006860,1,1,9 AVE,NA,9 AVE,47,63,NA,NA,865,865,9 AVE
6948,G00006861,1,1,NA,NA,HUDSON,NA,NA,686,691,865,865,HUDSON
6949,G00006862,1,1,9 AVE,NA,9 AVE,65,67,56,66,865,865,9 AVE
6950,G00006863,1,1,MADISON,NA,MADISON,119,127,124,130,61,60,MADISON
6951,G00006864,1,1,MADISON,NA,MADISON,139,155,148,156,61,60,MADISON
6952,G00006865,1,1,HENRY,NA,HENRY,81,83,64,84,62,61,HENRY
6953,G00006866,1,1,NA,NA,BIRMINGHAM,2,10,NA,NA,61,61,BIRMINGHAM
6954,G00006867,1,1,HENRY,NA,HENRY,85,101,84,102,62,61,HENRY
6955,G00006868,1,1,NA,NA,E 101,NA,NA,NA,NA,398,395,E 101
6956,G00006869,1,1,E 99,NA,E 99,1,29,2,30,472,472,E 99
6957,G00006870,1,1,NA,NA,E 99,NA,NA,NA,NA,394,394,E 99
6958,G00006871,1,1,NA,NA,E 98,NA,NA,NA,NA,394,392,E 98
6959,G00006872,1,1,DIVISION,NA,DIVISION,2,46,1,45,178,52,DIVISION
6960,G00006873,1,1,DIVISION,NA,DIVISION,48,62,47,61,178,52,DIVISION
6961,G00006874,1,1,PARK AVE,NA,PARK AVE,1300,1320,NA,NA,474,474,PARK AVE
6962,G00006875,1,1,NA,NA,E 100,NA,NA,NA,NA,473,474,E 100
6963,G00006876,1,1,PARK AVE,NA,PARK AVE,1322,1336,NA,NA,473,473,PARK AVE
6964,G00006877,1,1,MADISON AVE,NA,MADISON AVE,1436,1458,1435,1449,472,474,MADISON AVE
6965,G00006878,1,1,E 100,NA,E 100,49,73,48,76,473,474,E 100
6966,G00006879,1,1,MADISON AVE,NA,MADISON AVE,1460,1468,1451,1467,472,473,MADISON AVE
6967,G00006880,1,1,E 101,NA,E 101,51,77,48,76,470,473,E 101
6968,G00006881,1,1,PARK AVE,NA,PARK AVE,1338,1346,NA,NA,470,470,PARK AVE
6969,G00006882,1,1,E 100,NA,E 100,1,19,2,20,472,472,E 100
6970,G00006883,1,1,NA,NA,JAMES,2,10,1,11,21,21,JAMES
6971,G00006884,1,1,NA,NA,N WILLIAM,1,31,2,30,14,14,N WILLIAM
6972,G00006885,1,1,CLAREMONT AVE,NA,CLAREMONT AVE,15,49,16,50,725,725,CLAREMONT AVE
6973,G00006886,1,1,W 119,NA,W 119,NA,NA,NA,NA,725,724,W 119
6974,G00006887,1,1,CLAREMONT AVE,NA,CLAREMONT AVE,51,69,52,70,724,724,CLAREMONT AVE
6975,G00006888,1,1,NA,NA,JAMES SLIP,10,20,9,19,28,18,JAMES SLIP
6976,G00006889,1,1,NA,NA,JAMES SLIP,2,8,1,7,29,16,JAMES SLIP
6977,G00006890,1,1,SAINT NICHOLAS AVE,NA,NICHOLAS AVE,NA,NA,1116,1138,686,685,NICHOLAS AVE
6978,G00006891,1,1,W 167,NA,W 167,NA,NA,NA,NA,685,685,W 167
6979,G00006892,1,1,SAINT NICHOLAS AVE,NA,NICHOLAS AVE,NA,NA,1140,1158,686,685,NICHOLAS AVE
6980,G00006893,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,686,BROADWAY
6981,G00006894,1,1,W 167,NA,W 167,NA,NA,NA,NA,686,686,W 167
6982,G00006895,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,686,BROADWAY
6983,G00006896,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,686,BROADWAY
6984,G00006897,1,1,W 166,NA,W 166,NA,NA,NA,NA,686,686,W 166
6985,G00006898,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,686,BROADWAY
6986,G00006899,1,1,W 167,NA,W 167,NA,NA,NA,NA,686,686,W 167
6987,G00006900,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,686,BROADWAY
6988,G00006901,1,1,NA,NA,PARK ROW,194,196,NA,NA,45,22,PARK ROW
6989,G00006902,1,1,MARKET,NA,MARKET,58,80,59,79,59,57,MARKET
6990,G00006903,1,1,MARKET,NA,MARKET,NA,NA,57,57,59,56,MARKET
6991,G00006904,1,1,CATHERINE,NA,CATHERINE,75,87,80,96,1519,26,CATHERINE
6992,G00006905,1,1,CATHERINE,NA,CATHERINE,65,73,70,78,56,26,CATHERINE
6993,G00006906,1,1,CATHERINE,NA,CATHERINE,61,63,66,68,56,23,CATHERINE
6994,G00006907,1,1,NA,NA,HAMILTON,1,47,2,46,56,57,HAMILTON
6995,G00006908,1,1,NA,NA,WATER,364,378,361,375,29,29,WATER
6996,G00006909,1,1,NA,NA,WATER,380,394,377,389,29,29,WATER
6997,G00006910,1,1,NA,NA,CHERRY,80,98,81,99,682,29,CHERRY
6998,G00006911,1,1,NA,NA,OLIVER,86,92,87,95,29,29,OLIVER
6999,G00006912,1,1,NA,NA,CHERRY,100,114,101,115,26,29,CHERRY
7000,G00006913,1,1,NA,NA,OAK,36,46,39,43,24,27,OAK
7001,G00006914,1,1,NA,NA,OLIVER,60,82,59,81,26,27,OLIVER
7002,G00006915,1,1,NA,NA,OAK,48,58,45,59,23,26,OAK
7003,G00006916,1,1,NA,NA,JAMES,46,72,43,71,24,25,JAMES
7004,G00006917,1,1,NA,NA,OLIVER,38,58,35,55,23,24,OLIVER
7005,G00006918,1,1,SOUTH,NA,SOUTH,188,194,NA,NA,28,28,SOUTH
7006,G00006919,1,1,SOUTH,NA,SOUTH,195,202,NA,NA,28,28,SOUTH
7007,G00006920,1,1,NA,NA,OLIVER,94,104,97,103,29,29,OLIVER
7008,G00006921,1,1,NA,NA,FRONT,260,290,261,291,18,18,FRONT
7009,G00006922,1,1,PARK ROW,NA,PARK ROW,168,168,187,187,44,20,PARK ROW
7010,G00006923,1,1,PARK ROW,NA,PARK ROW,170,184,189,207,44,21,PARK ROW
7011,G00006924,1,1,NA,NA,DUANE,22,34,29,29,37,37,DUANE
7012,G00006925,1,1,NA,NA,ROOSEVELT,NA,NA,133,137,18,18,ROOSEVELT
7013,G00006926,1,1,SOUTH,NA,SOUTH,176,187,NA,NA,18,18,SOUTH
7014,G00006927,1,1,NA,NA,CHATHAM SQ,NA,NA,217,229,45,22,CHATHAM SQ
7015,G00006928,1,1,SAINT JAMES PL,NA,NEW BOWERY,52,66,45,61,22,22,NEW BOWERY
7016,G00006929,1,1,NA,NA,CHATHAM SQ,20,23,NA,NA,46,180,CHATHAM SQ
7017,G00006930,1,1,NA,NA,CLIFF,57,71,56,72,11,11,CLIFF
7018,G00006931,1,1,NA,NA,FERRY,45,55,44,54,14,11,FERRY
7019,G00006932,1,1,NA,NA,FERRY,23,37,22,38,14,11,FERRY
7020,G00006933,1,1,NA,NA,FERRY,1,19,NA,18,14,11,FERRY
7021,G00006934,1,1,NA,NA,WATER,296,322,281,321,17,18,WATER
7022,G00006935,1,1,NA,NA,ROOSEVELT,118,130,119,131,18,18,ROOSEVELT
7023,G00006936,1,1,NA,NA,WATER,330,356,325,359,16,18,WATER
7024,G00006937,1,1,NA,NA,CHERRY,2,44,1,45,17,17,CHERRY
7025,G00006938,1,1,NA,NA,ROOSEVELT,106,112,101,117,16,17,ROOSEVELT
7026,G00006939,1,1,NA,NA,CHERRY,46,70,47,71,16,16,CHERRY
7027,G00006940,1,1,NA,NA,FRANKFORT,NA,NA,41,47,15,14,FRANKFORT
7028,G00006941,1,1,NA,NA,WILLIAM,189,205,182,198,14,14,WILLIAM
7029,G00006942,1,1,NA,NA,FRANKFORT,22,36,19,39,14,14,FRANKFORT
7030,G00006943,1,1,ROSE,NA,ROSE,2,40,1,41,14,15,ROSE
7031,G00006944,1,1,NA,NA,FRANKFORT,2,20,1,17,14,14,FRANKFORT
7032,G00006945,1,1,NA,NA,JACOB,1,23,2,22,14,14,JACOB
7033,G00006946,1,1,ROSE,NA,ROSE,42,62,43,67,14,15,ROSE
7034,G00006947,1,1,NA,NA,WILLIAM,207,239,200,240,14,14,WILLIAM
7035,G00006948,1,1,NA,NA,DUANE,2,10,1,9,14,14,DUANE
7036,G00006949,1,1,NA,NA,WILLIAM,241,249,242,244,14,14,WILLIAM
7037,G00006950,1,1,NA,NA,NEW CHAMBERS,13,35,12,36,19,14,NEW CHAMBERS
7038,G00006951,1,1,NA,NA,DUANE,12,16,NA,NA,14,14,DUANE
7039,G00006952,1,1,NA,NA,NEW CHAMBERS,3,11,8,10,19,14,NEW CHAMBERS
7040,G00006953,1,1,NA,NA,DUANE,NA,NA,21,21,19,19,DUANE
7041,G00006954,1,1,NA,NA,FRANKFORT,NA,NA,59,63,15,14,FRANKFORT
7042,G00006955,1,1,NA,NA,FRANKFORT,NA,NA,49,57,15,14,FRANKFORT
7043,G00006956,1,1,NA,NA,VANDEWATER,1,45,2,44,15,15,VANDEWATER
7044,G00006957,1,1,PEARL,NA,PEARL,391,399,394,406,15,15,PEARL
7045,G00006958,1,1,PEARL,NA,PEARL,401,415,408,418,15,15,PEARL
7046,G00006959,1,1,NA,NA,CLIFF,99,105,100,106,15,15,CLIFF
7047,G00006960,1,1,NA,NA,HAGUE,NA,NA,2,10,15,15,HAGUE
7048,G00006961,1,1,PEARL,NA,PEARL,343,367,350,370,15,17,PEARL
7049,G00006962,1,1,PEARL,NA,PEARL,369,389,372,392,15,17,PEARL
7050,G00006963,1,1,NA,NA,ROOSEVELT,84,98,91,99,16,17,ROOSEVELT
7051,G00006964,1,1,NA,NA,BATAVIA,NA,NA,1,7,16,16,BATAVIA
7052,G00006965,1,1,NA,NA,CHAMBERS,75,89,72,92,19,16,CHAMBERS
7053,G00006966,1,1,NA,NA,BATAVIA,14,22,19,23,19,19,BATAVIA
7054,G00006967,1,1,NA,NA,JAMES,86,100,85,99,682,19,JAMES
7055,G00006968,1,1,NA,NA,OAK,2,8,1,7,15,17,OAK
7056,G00006969,1,1,NA,NA,OAK,10,16,9,15,15,17,OAK
7057,G00006970,1,1,NA,NA,ROOSEVELT,70,78,71,79,16,17,ROOSEVELT
7058,G00006971,1,1,NA,NA,OAK,NA,NA,NA,NA,15,16,OAK
7059,G00006972,1,1,NA,NA,CHAMBERS,63,73,62,70,19,16,CHAMBERS
7060,G00006973,1,1,NA,NA,ROOSEVELT,NA,NA,NA,NA,15,15,ROOSEVELT
7061,G00006974,1,1,NA,NA,CHAMBERS,57,61,NA,NA,25,17,CHAMBERS
7062,G00006975,1,1,NA,NA,OAK,18,34,21,35,25,19,OAK
7063,G00006976,1,1,NA,NA,JAMES,74,84,73,83,682,19,JAMES
7064,G00006977,1,1,PEARL,NA,NEW BOWERY,2,12,1,3,15,15,NEW BOWERY
7065,G00006978,1,1,NA,NA,CHESTNUT,NA,NA,2,4,15,15,CHESTNUT
7066,G00006979,1,1,PEARL,NA,NEW BOWERY,NA,NA,5,9,15,15,NEW BOWERY
7067,G00006980,1,1,NA,NA,CHAMBERS,49,55,52,60,19,15,CHAMBERS
7068,G00006981,1,1,NA,NA,CHESTNUT,NA,NA,NA,NA,15,15,CHESTNUT
7069,G00006982,1,1,NA,NA,CHAMBERS,47,47,NA,NA,19,15,CHAMBERS
7070,G00006983,1,1,SAINT JAMES PL,NA,NEW BOWERY,18,26,11,17,19,19,NEW BOWERY
7071,G00006984,1,1,NA,NA,ROOSEVELT,48,62,NA,NA,25,19,ROOSEVELT
7072,G00006985,1,1,NA,NA,CHAMBERS,43,45,40,50,19,15,CHAMBERS
7073,G00006986,1,1,MADISON,NA,MADISON,1,3,2,4,20,15,MADISON
7074,G00006987,1,1,NA,NA,CHESTNUT,NA,NA,NA,NA,15,19,CHESTNUT
7075,G00006988,1,1,SAINT JAMES PL,NA,NEW BOWERY,NA,NA,21,23,21,25,NEW BOWERY
7076,G00006989,1,1,MADISON,NA,MADISON,5,15,6,18,20,19,MADISON
7077,G00006990,1,1,NA,NA,ROOSEVELT,NA,NA,NA,NA,21,19,ROOSEVELT
7078,G00006991,1,1,MADISON,NA,MADISON,NA,NA,NA,NA,21,25,MADISON
7079,G00006992,1,1,NA,NA,WILLIAM,251,273,246,274,19,19,WILLIAM
7080,G00006993,1,1,PEARL,NA,PEARL,429,447,422,450,19,20,PEARL
7081,G00006994,1,1,PEARL,NA,PEARL,449,463,452,464,19,20,PEARL
7082,G00006995,1,1,NA,NA,ROOSEVELT,2,36,1,35,21,20,ROOSEVELT
7083,G00006996,1,1,E 40,NA,E 40,NA,NA,NA,NA,996,996,E 40
7084,G00006997,1,1,E 40,NA,E 40,337,345,338,344,1113,1120,E 40
7085,G00006998,1,1,E 41,NA,E 41,347,353,356,364,1112,1113,E 41
7086,G00006999,1,1,1 AVE,NA,1 AVE,701,721,702,722,1113,996,1 AVE
7087,G00007000,1,1,1 AVE,NA,1 AVE,741,761,752,768,1111,996,1 AVE
7088,G00007001,1,1,WADSWORTH AVE,NA,WADSWORTH AVE,NA,NA,NA,NA,676,676,WADSWORTH AVE
7089,G00007002,1,1,W 190,NA,W 190,NA,NA,NA,NA,676,676,W 190
7090,G00007003,1,1,WADSWORTH AVE,NA,WADSWORTH AVE,NA,NA,NA,NA,676,676,WADSWORTH AVE
7091,G00007004,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,684,BROADWAY
7092,G00007005,1,1,SAINT NICHOLAS AVE,NA,NICHOLAS AVE,NA,NA,1160,1178,686,684,NICHOLAS AVE
7093,G00007006,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,686,684,BROADWAY
7094,G00007007,1,1,E 100,NA,E 100,201,237,200,240,352,353,E 100
7095,G00007008,1,1,E 101,NA,E 101,201,237,200,250,349,352,E 101
7096,G00007009,1,1,E 107,NA,E 107,201,237,200,242,338,341,E 107
7097,G00007010,1,1,E 108,NA,E 108,201,245,200,244,336,338,E 108
7098,G00007011,1,1,E 107,NA,E 107,299,341,300,342,339,340,E 107
7099,G00007012,1,1,BROADWAY,NA,BROADWAY,NA,NA,4380,4388,675,676,BROADWAY
7100,G00007013,1,1,W 188,NA,W 188,NA,NA,NA,NA,NA,NA,W 188
7101,G00007014,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,675,676,BROADWAY
7102,G00007015,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,675,676,BROADWAY
7103,G00007016,1,1,W 189,NA,W 189,NA,NA,NA,NA,NA,NA,W 189
7104,G00007017,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,675,676,BROADWAY
7105,G00007018,1,1,2 AVE,NA,2 AVE,1881,1897,1880,1894,356,355,2 AVE
7106,G00007019,1,1,2 AVE,NA,2 AVE,1899,1913,NA,NA,354,355,2 AVE
7107,G00007020,1,1,E 98,NA,E 98,201,243,200,250,354,356,E 98
7108,G00007021,1,1,1 AVE,NA,1 AVE,1881,1895,NA,NA,355,282,1 AVE
7109,G00007022,1,1,1 AVE,NA,1 AVE,1897,1931,1898,1918,355,282,1 AVE
7110,G00007023,1,1,E 98,NA,E 98,NA,NA,300,340,355,355,E 98
7111,G00007024,1,1,NA,NA,AVE A,1765,1771,NA,NA,282,282,AVE A
7112,G00007025,1,1,FORT WASHINGTON AVE,NA,FORT WASHINGTON AVE,NA,NA,NA,NA,679,680,FORT WASHINGTON AVE
7113,G00007026,1,1,W 178,NA,W 178,700,718,701,711,680,680,W 178
7114,G00007027,1,1,PINEHURST AVE,NA,PINEHURST AVE,24,28,25,29,679,679,PINEHURST AVE
7115,G00007028,1,1,W 178,NA,W 178,800,802,801,803,679,679,W 178
7116,G00007029,1,1,CABRINI BLVD,NA,NORTHERN AVE,NA,NA,NA,NA,679,679,NORTHERN AVE
7117,G00007030,1,1,W 178,NA,W 178,804,806,805,807,679,679,W 178
7118,G00007031,1,1,FORT WASHINGTON AVE,NA,FORT WASHINGTON AVE,NA,NA,NA,NA,679,680,FORT WASHINGTON AVE
7119,G00007032,1,1,W 179,NA,W 179,700,714,701,715,680,680,W 179
7120,G00007033,1,1,PINEHURST AVE,NA,PINEHURST AVE,26,30,27,31,679,679,PINEHURST AVE
7121,G00007034,1,1,W 179,NA,W 179,800,802,801,803,679,679,W 179
7122,G00007035,1,1,CABRINI BLVD,NA,NORTHERN AVE,NA,NA,NA,NA,679,679,NORTHERN AVE
7123,G00007036,1,1,W 179,NA,W 179,804,806,805,807,679,679,W 179
7124,G00007037,1,1,FORT WASHINGTON AVE,NA,FORT WASHINGTON AVE,NA,NA,NA,NA,679,680,FORT WASHINGTON AVE
7125,G00007038,1,1,W 180,NA,W 180,700,728,701,729,680,680,W 180
7126,G00007039,1,1,PINEHURST AVE,NA,PINEHURST AVE,32,38,33,39,679,679,PINEHURST AVE
7127,G00007040,1,1,W 180,NA,W 180,800,802,NA,NA,679,679,W 180
7128,G00007041,1,1,CABRINI BLVD,NA,NORTHERN AVE,NA,NA,NA,NA,679,679,NORTHERN AVE
7129,G00007042,1,1,W 180,NA,W 180,804,806,805,807,679,679,W 180
7130,G00007043,1,1,FORT WASHINGTON AVE,NA,FORT WASHINGTON AVE,NA,NA,NA,NA,679,680,FORT WASHINGTON AVE
7131,G00007044,1,1,PINEHURST AVE,NA,PINEHURST AVE,40,44,41,45,679,679,PINEHURST AVE
7132,G00007045,1,1,CABRINI BLVD,NA,NORTHERN AVE,NA,NA,NA,NA,679,679,NORTHERN AVE
7133,G00007046,1,1,NA,NA,HAVEN AVE,NA,NA,NA,NA,679,679,HAVEN AVE
7134,G00007047,1,1,W 178,NA,W 178,NA,NA,NA,NA,679,679,W 178
7135,G00007048,1,1,NA,NA,HAVEN AVE,NA,NA,NA,NA,679,679,HAVEN AVE
7136,G00007049,1,1,W 179,NA,W 179,NA,NA,NA,NA,679,679,W 179
7137,G00007050,1,1,NA,NA,HAVEN AVE,NA,NA,NA,NA,679,679,HAVEN AVE
7138,G00007051,1,1,W 180,NA,W 180,NA,NA,NA,NA,679,679,W 180
7139,G00007052,1,1,NA,NA,HAVEN AVE,NA,NA,NA,NA,679,679,HAVEN AVE
7140,G00007053,1,1,W 181,NA,W 181,NA,NA,NA,NA,679,679,W 181
7141,G00007054,1,1,W 181,NA,W 181,NA,NA,NA,NA,679,679,W 181
7142,G00007055,1,1,LAUREL HL TER,NA,LAUREL HL TER,NA,NA,NA,NA,671,671,LAUREL HL TER
7143,G00007056,1,1,LAUREL HL TER,NA,LAUREL HL TER,NA,NA,NA,NA,671,671,LAUREL HL TER
7144,G00007057,1,1,NA,NA,WASHINGTON BRG,NA,NA,NA,NA,671,671,WASHINGTON BRG
7145,G00007058,1,1,W 182,NA,W 182,NA,NA,NA,NA,671,671,W 182
7146,G00007059,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,2418,2422,NA,NA,677,671,AMSTERDAM AVE
7147,G00007060,1,1,NA,NA,LAUREL HL TER,NA,NA,NA,NA,671,671,LAUREL HL TER
7148,G00007061,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,2424,2440,NA,NA,677,671,AMSTERDAM AVE
7149,G00007062,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,731,731,BROADWAY
7150,G00007063,1,1,W 107,NA,W 107,NA,NA,NA,NA,731,730,W 107
7151,G00007064,1,1,W 107,NA,W 107,NA,NA,NA,NA,731,729,W 107
7152,G00007065,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,729,730,BROADWAY
7153,G00007066,1,1,1 AVE,NA,1 AVE,843,859,844,858,1102,999,1 AVE
7154,G00007067,1,1,E 47,NA,E 47,401,445,400,448,999,999,E 47
7155,G00007068,1,1,E 64,NA,E 64,NA,NA,NA,NA,1008,1001,E 64
7156,G00007069,1,1,E 67,NA,E 67,501,541,500,540,1009,1727,E 67
7157,G00007070,1,1,E 69,NA,E 69,501,539,500,542,1018,1009,E 69
7158,G00007071,1,1,CHEROKEE PL,NA,CHEROKEE PL,NA,NA,NA,NA,1024,1024,CHEROKEE PL
7159,G00007072,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1024,1024,EXTERIOR
7160,G00007073,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1009,1009,EXTERIOR
7161,G00007074,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1018,1018,EXTERIOR
7162,G00007075,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1018,1018,EXTERIOR
7163,G00007076,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1018,1018,EXTERIOR
7164,G00007077,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1018,1018,EXTERIOR
7165,G00007078,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1025,1025,EXTERIOR
7166,G00007079,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1025,1025,EXTERIOR
7167,G00007080,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1025,1025,EXTERIOR
7168,G00007081,1,1,F D R DR,NA,EXTERIOR,NA,NA,NA,NA,1024,1024,EXTERIOR
7169,G00007082,1,1,3 AVE,NA,3 AVE,2042,2062,2045,2063,413,329,3 AVE
7170,G00007083,1,1,E 113,NA,E 113,201,249,200,248,326,329,E 113
7171,G00007084,1,1,LEX AVE,NA,LEXINGTON AVE,1802,1816,1803,1823,412,413,LEXINGTON AVE
7172,G00007085,1,1,2 AVE,NA,2 AVE,2201,2221,2200,2220,326,327,2 AVE
7173,G00007086,1,1,E 114,NA,E 114,401,457,NA,NA,290,289,E 114
7174,G00007087,1,1,E 45,NA,E 45,75,93,76,94,1125,498,E 45
7175,G00007088,1,1,E 45,NA,E 45,NA,NA,NA,NA,1125,498,E 45
7176,G00007089,1,1,E 45,NA,E 45,53,73,54,74,540,1169,E 45
7177,G00007090,1,1,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,540,1125,PARK AVE
7178,G00007091,1,1,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,540,1125,PARK AVE
7179,G00007092,1,1,DEPEW PL,NA,DEPEW PL,NA,NA,NA,NA,1126,1126,DEPEW PL
7180,G00007093,1,1,NA,NA,E 43,NA,NA,NA,NA,1126,1126,E 43
7182,G00007096,1,1,PARK AVE,NA,PARK AVE,1556,1578,NA,NA,455,455,PARK AVE
7184,G00007098,1,1,E 113,NA,E 113,57,87,56,86,452,455,E 113
7185,G00007099,1,1,5 AVE,NA,5 AVE,1340,1358,1337,1355,486,454,5 AVE
7186,G00007100,1,1,E 113,NA,E 113,1,25,2,26,453,454,E 113
7187,G00007101,1,1,5 AVE,NA,5 AVE,1360,1374,1357,1377,487,453,5 AVE
7188,G00007102,1,1,W 113,NA,W 113,2,88,1,89,486,487,W 113
7189,G00007103,1,1,1 AVE,NA,1 AVE,2189,2203,NA,NA,328,289,1 AVE
7190,G00007104,1,1,LEX AVE,NA,LEXINGTON AVE,1842,1856,1843,1857,414,414,LEXINGTON AVE
7191,G00007105,1,1,PARK AVE,NA,PARK AVE,NA,NA,1607,1617,414,414,PARK AVE
7192,G00007106,1,1,5 AVE,NA,5 AVE,1376,1394,1379,1399,488,450,5 AVE
7193,G00007107,1,1,E 127,NA,E 127,101,137,102,140,425,424,E 127
7194,G00007108,1,1,PARK AVE,NA,PARK AVE,NA,NA,1561,1575,412,412,PARK AVE
7195,G00007109,1,1,E 113,NA,E 113,101,141,100,140,412,412,E 113
7196,G00007110,1,1,NA,NA,W 113,NA,NA,NA,NA,412,412,W 113
7197,G00007111,1,1,PARK AVE,NA,PARK AVE,NA,NA,1577,1583,412,412,PARK AVE
7198,G00007112,1,1,2 AVE,NA,2 AVE,2487,2499,2480,2498,302,302,2 AVE
7199,G00007113,1,1,E 128,NA,E 128,NA,NA,NA,NA,302,302,E 128
7200,G00007114,1,1,MADISON AVE,NA,MADISON AVE,2098,2120,2097,2119,429,429,MADISON AVE
7201,G00007115,1,1,5 AVE,NA,5 AVE,2160,2176,2161,2175,502,429,5 AVE
7202,G00007116,1,1,E 133,NA,E 133,1,35,2,36,427,429,E 133
7203,G00007117,1,1,E 134,NA,E 134,1,23,2,28,428,427,E 134
7204,G00007118,1,1,5 AVE,NA,5 AVE,2178,2198,2177,2199,503,427,5 AVE
7205,G00007119,1,1,MADISON AVE,NA,MADISON AVE,2122,2134,2121,2135,427,427,MADISON AVE
7206,G00007120,1,1,E 135,NA,E 135,1,33,2,34,428,428,E 135
7207,G00007121,1,1,3 AVE,NA,3 AVE,2064,2082,2065,2083,413,326,3 AVE
7208,G00007122,1,1,E 114,NA,E 114,201,247,200,248,325,326,E 114
7209,G00007124,1,1,MANHATTAN AVE,NA,MANHATTAN AVE,7,19,2,18,603,604,MANHATTAN AVE
7210,G00007125,1,1,NA,NA,W 101,2,20,1,21,604,604,W 101
7211,G00007126,1,1,NA,NA,COLUMBUS AVE,820,834,821,835,602,603,COLUMBUS AVE
7212,G00007127,1,1,NA,NA,W 101,60,76,65,81,603,605,W 101
7213,G00007128,1,1,MANHATTAN AVE,NA,MANHATTAN AVE,19,35,20,50,605,604,MANHATTAN AVE
7214,G00007129,1,1,NA,NA,W 102,6,20,1,19,604,609,W 102
