OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1850Valid,y1850_gcheck,y1850DirStreet,y1850NameStreet,y1850Left_Low,y1850Left_High,y1850Right_Low,y1850Right_High,y1850Issue,y1850ParityLeft,y1850ParityRight,y1850Unopened,y1850NameALT,y1850_hnyc_street,JoinID_1850,y1880Valid,y1880_gcheck,y1880DirStreet,y1880NameStreet,y1880Left_Low,y1880Left_High,y1880Right_Low,y1880Right_High,y1880Issue,y1880ParityLeft,y1880ParityRight,y1880Unopened,y1880NameALT,y1880_hnyc_street,JoinID_1880,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1850WardRight,y1880ED_Left,y1880ED_Right,y1910ED_Left,y1910ED_Right,y1850WardLeft
2485,{00000000-0000-0000-0000-000000000000},G00002284,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,TENTH AVE ,,,,,,,,,,,,1,1,,TENTH AVE,,,,,,,,,,TENTH AVE,,1,1,,,,,,,A,,,,,AMSTERDAM AVE,G00002284,250.767636882683746,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 19:20:06,rse2121_columbia,250.767625830865683,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:35,hnyc_columbia,,,,,676,671,
2486,{00000000-0000-0000-0000-000000000000},G00002285,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,1667,1701,,,,,,,,FOURTH AVE,,1,1,,,1380,1398,,,,,,,,PARK AVE,G00002285,260.925153400846000,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,260.925141922066643,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:36,hnyc_columbia,,,,,468,468,
2487,{00000000-0000-0000-0000-000000000000},G00002286,NY,New York,Manhattan,C P W,1,1,,,,,,,,,,,,,,1,1,,EIGHTH AVE,236,249,,,,M,,,CENTRAL PARK WEST,EIGHTH AVE,,1,1,,CENTRAL PARK WEST,240,249,,,,M,M,,,CENTRAL PARK WEST,G00002286,265.396611123870002,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 18:41:25,amv2173_columbia,265.396599422133363,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 19:01:07,msl2215_columbia,,,,,1292,507,
2488,{00000000-0000-0000-0000-000000000000},G00002287,NY,New York,Manhattan,W 155 ST,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,W 155 ST,,1,1,,,,,,,A,,,,,W 155 ST,G00002287,475.145878692681094,7/10/2019 23:07:10,dpm2159_columbia,7/13/2019 1:52:13,amv2173_columbia,475.146037758122134,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:36,hnyc_columbia,,,,,665,667,
2489,{00000000-0000-0000-0000-000000000000},G00002288,NY,New York,Manhattan,UNION SQ W,1,1,,,17,31,,,,,,,,,,1,1,,,17,29,,,,,,,,UNION SQ W,,1,1,,,17,29,,,,,,,,UNION SQ W,G00002288,266.397610563040985,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,266.397598834691507,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:36,hnyc_columbia,,,,,551,551,
2490,{00000000-0000-0000-0000-000000000000},G00002289,NY,New York,Manhattan,W 55 ST,0,1,,,,,,,,,,,,,,1,1,,,300,376,301,377,,,,,,W 55 ST,,1,1,,,300,374,301,377,,,,,,W 55 ST,G00002289,899.071604736835980,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,899.071724328488358,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:36,hnyc_columbia,,,,,1328,1327,
2491,{00000000-0000-0000-0000-000000000000},G00002290,NY,New York,Manhattan,ELIZABETH ST,1,1,,,159,199,158,198,,,,,,,,1,1,,,165,199,166,198,,,,,,ELIZABETH ST,,1,1,,,179,221,182,220,,,,,,ELIZABETH ST,G00002290,537.414200662627991,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,537.414177004069415,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:37,hnyc_columbia,,,,,804,806,
2492,{00000000-0000-0000-0000-000000000000},G00002291,NY,New York,Manhattan,LEX AVE,0,1,,,,,,,,,,,,,,1,1,,,1682,1702,1683,1703,,,,,,LEXINGTON AVE,,1,1,,LEXINGTON AVE,1690,1712,1689,1707,,,,,,LEXINGTON AVE,G00002291,281.861304001549001,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,281.861291587810911,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:37,hnyc_columbia,,,,,403,405,
2493,{00000000-0000-0000-0000-000000000000},G00002292,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,,,,,,,,,,,,,1,1,,TENTH AVE,460,478,461,479,,,,,,TENTH AVE,,1,1,,,458,478,459,479,,,,,,AMSTERDAM AVE,G00002292,265.111581644245007,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 18:40:36,amv2173_columbia,265.111569965720662,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 17:12:06,msl2215_columbia,,,,,1396,1294,
2494,{00000000-0000-0000-0000-000000000000},G00002293,NY,New York,Manhattan,W 24 ST,1,1,,,72,132,71,133,,,,,,,,1,1,,,100,164,101,165,,,,,,W 24 ST,,1,1,,,100,164,101,165,,,,,,W 24 ST,G00002293,896.878139111042969,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,896.878386721192214,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:37,hnyc_columbia,,,,,841,841,
2495,{00000000-0000-0000-0000-000000000000},G00002294,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,1,1,,BOULEVARD,,,3038,3044,,,,,BROADWAY,BOULEVARD,,1,1,,,,,,,A,,,,,BROADWAY,G00002294,279.647382019819020,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 21:09:54,amv2173_columbia,279.647369711701003,7/22/2019 17:22:53,hnyc_columbia,3/10/2020 19:27:35,msl2215_columbia,,,,,724,724,
2496,{00000000-0000-0000-0000-000000000000},G00002295,NY,New York,Manhattan,WILLIAM ST,1,1,,,1,9,2,14,,,,,,,,1,1,,,1,9,2,10,,,,,,WILLIAM ST,,1,1,,,1,7,2,6,,,,,,WILLIAM ST,G00002295,154.077539145562014,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,154.077532361944264,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:37,hnyc_columbia,,,,,8,8,
2497,{00000000-0000-0000-0000-000000000000},G00002296,NY,New York,Manhattan,FIRST AVE,0,1,,,,,,,,,,,,,,1,1,,FIRST AVE,629,643,628,646,,,,,,FIRST AVE,,1,1,,,629,643,628,644,,,,,,FIRST AVE,G00002296,256.108314128875975,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,256.108589221346847,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:38,hnyc_columbia,,,,,1254,996,
2498,{00000000-0000-0000-0000-000000000000},G00002297,NY,New York,Manhattan,COOPER SQ,1,1,,BOWERY ,378,412,,,,,,,,,,1,1,,FOURTH AVE,376,408,377,409,,,,,BOWERY,FOURTH AVE,,1,1,,,16,42,,,,,,,,COOPER SQ,G00002297,345.846168762783009,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 2:26:11,amv2173_columbia,345.846153550273414,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:38,hnyc_columbia,,,,,819,938,
2499,{00000000-0000-0000-0000-000000000000},G00002298,NY,New York,Manhattan,W 36 ST,1,1,,,252,298,245,299,,,,,,,,1,1,,,400,462,401,463,,,,,,W 36 ST,,1,1,,,400,460,401,463,,,,,,W 36 ST,G00002298,901.902857228359039,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,901.902817542363209,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:38,hnyc_columbia,,,,,1216,1215,
2500,{00000000-0000-0000-0000-000000000000},G00002299,NY,New York,Manhattan,E TENTH ST,1,1,,,151,169,152,168,,,,,,,,1,1,,,73,95,74,98,,,,,,E TENTH ST,,1,1,,,73,97,76,98,,,,,,E TENTH ST,G00002299,424.340673973919024,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,424.340655297586807,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:38,hnyc_columbia,,,,,938,938,
2501,{00000000-0000-0000-0000-000000000000},G00002300,NY,New York,Manhattan,E 106 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,401,451,402,450,,,,,,E 106 ST,G00002300,845.153574087198876,7/10/2019 23:07:10,dpm2159_columbia,7/11/2019 18:44:59,rse2121_columbia,845.153824604878764,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:38,hnyc_columbia,,,,,286,437,
2502,{00000000-0000-0000-0000-000000000000},G00002301,NY,New York,Manhattan,W 173 ST,1,1,,,,,,,,,,,,,,1,1,,,550,572,555,571,,,,,,W 173 ST,,1,1,,,550,568,551,569,,,,,,W 173 ST,G00002301,440.510417044917006,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:05:01,rse2121_columbia,440.510397642014709,7/22/2019 17:22:53,hnyc_columbia,3/13/2020 17:25:41,ssd2148_columbia,,,,,683,683,
2503,{00000000-0000-0000-0000-000000000000},G00002302,NY,New York,Manhattan,SEVENTH AVE,1,1,,,82,96,81,95,,,,,,,,1,1,,,100,116,101,117,,,,,,SEVENTH AVE,,1,1,,,100,116,101,117,,,,,,SEVENTH AVE,G00002302,244.859028307486994,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,244.859017530539433,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:39,hnyc_columbia,,,,,832,828,
2504,{00000000-0000-0000-0000-000000000000},G00002303,NY,New York,Manhattan,E 73 ST,1,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,E 73 ST,,1,1,,,,,,,A,,,,,E 73 ST,G00002303,69.813694240415302,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,69.813691170907731,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:39,hnyc_columbia,,,,,1160,1160,
2505,{00000000-0000-0000-0000-000000000000},G00002304,NY,New York,Manhattan,MADISON AVE,0,1,,,,,,,,,,,,,,1,1,,,1692,1708,1693,1709,,,,,,MADISON AVE,,1,1,,,1692,1706,1695,1705,,,,,,MADISON AVE,G00002304,258.526463107789994,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,258.526451728882762,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:39,hnyc_columbia,,,,,454,455,
2506,{00000000-0000-0000-0000-000000000000},G00002305,NY,New York,Manhattan,W 53 ST,1,1,,,,,,,A,,,,,,,1,1,,,500,554,501,555,,,,,,W 53 ST,,1,1,,,500,554,501,555,,,,,,W 53 ST,G00002305,899.997854174501981,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,899.998101728136135,7/22/2019 17:22:53,hnyc_columbia,3/28/2020 15:51:25,emc2199_columbia,,,,,1367,1368,
2507,{00000000-0000-0000-0000-000000000000},G00002306,NY,New York,Manhattan,BROADWAY,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,BROADWAY,G00002306,210.511242878228416,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 18:54:00,rse2121_columbia,210.511233633746315,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:40,hnyc_columbia,,,,,674,674,
2508,{00000000-0000-0000-0000-000000000000},G00002307,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,2056,2088,,,,,,FOURTH AVE,,1,1,,,,,1621,1635,,,,,,PARK AVE,G00002307,287.734777363107014,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,287.734764687313657,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:40,hnyc_columbia,,,,,415,415,
2509,{00000000-0000-0000-0000-000000000000},G00002308,NY,New York,Manhattan,C P W,1,1,,,,,,,,,,,,,,1,1,,EIGHTH AVE,478,485,,,,M,,,CENTRAL PARK WEST,EIGHTH AVE,,1,1,,CENTRAL PARK WEST,478,486,,,,M,,,,CENTRAL PARK WEST,G00002308,260.555878186944028,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:24:52,amv2173_columbia,260.555866706725794,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 19:11:10,msl2215_columbia,,,,,1730,507,
2510,{00000000-0000-0000-0000-000000000000},G00002309,NY,New York,Manhattan,E 89 ST,1,1,,,,,,,,,,,,,,1,1,,,301,355,300,354,,,,,,E 89 ST,,1,1,,,301,355,300,356,,,,,,E 89 ST,G00002309,750.995650111138048,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,750.995617065725241,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:40,hnyc_columbia,,,,,366,369,
2511,{00000000-0000-0000-0000-000000000000},G00002310,NY,New York,Manhattan,LEX AVE,0,1,,,,,,,,,,,,,,1,1,,,1100,1112,1101,1113,,,,,,LEXINGTON AVE,,1,1,,LEXINGTON AVE,1100,1118,1101,1121,,,,,,LEXINGTON AVE,G00002310,264.560203307195025,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,264.560191654745893,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:40,hnyc_columbia,,,,,1154,1154,
2512,{00000000-0000-0000-0000-000000000000},G00002311,NY,New York,Manhattan,FIFTH AVE,1,1,,,,,,,,,,,,,,1,1,,,,,1301,1317,,,,,,FIFTH AVE,,1,1,,,,,1040,1048,,,M,,,FIFTH AVE,G00002311,279.200959588016019,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,279.200947283978564,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:41,hnyc_columbia,,,,,507,484,
2513,{00000000-0000-0000-0000-000000000000},G00002312,NY,New York,Manhattan,E 121 ST,1,1,,,,,,,,,,,,,,1,1,,,301,359,300,358,,,,,,E 121 ST,,1,1,,,301,351,300,366,,,,,,E 121 ST,G00002312,751.399788980458993,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,751.399755897765544,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:41,hnyc_columbia,,,,,313,314,
2514,{00000000-0000-0000-0000-000000000000},G00002313,NY,New York,Manhattan,W 15 ST,1,1,,,2,54,1,53,,,,,,,,1,1,,,2,64,1,67,,,,,,W 15 ST,,1,1,,,2,62,1,65,,,,,,W 15 ST,G00002313,1019.170817924829976,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,1019.170773050334446,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:41,hnyc_columbia,,,,,991,991,
2515,{00000000-0000-0000-0000-000000000000},G00002314,NY,New York,Manhattan,E 102 ST,0,1,,,,,,,,,,,,,,1,1,,,161,177,160,176,,,,,,E 102 ST,,1,1,,,155,183,152,186,,,,,,E 102 ST,G00002314,507.041544239262976,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,507.041521915928399,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:41,hnyc_columbia,,,,,400,397,
2516,{00000000-0000-0000-0000-000000000000},G00002315,NY,New York,Manhattan,E BROADWAY,1,1,,,118,162,119,161,,,,,,,,1,1,,,120,162,121,161,,,,,,E BROADWAY,,1,1,,,118,162,119,161,,,,,,E BROADWAY,G00002315,635.900822782857972,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,635.900794814892151,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:41,hnyc_columbia,,,,,64,65,
2517,{00000000-0000-0000-0000-000000000000},G00002316,NY,New York,Manhattan,W 212 ST,1,1,,,,,,,,,,1,,,,1,1,,,500,536,501,529,,,,,,W 212 ST,,1,1,,,,,,,A,,,,,W 212 ST,G00002316,627.113740589251961,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 18:25:07,rse2121_columbia,627.113874541885593,7/22/2019 17:22:53,hnyc_columbia,3/13/2020 19:28:53,msl2215_columbia,,,,,674,674,
2518,{00000000-0000-0000-0000-000000000000},G00002317,NY,New York,Manhattan,W 123 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 123 ST,G00002317,50.067444052632339,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:16,amv2173_columbia,50.067441851264292,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:42,hnyc_columbia,,,,,555,554,
2519,{00000000-0000-0000-0000-000000000000},G00002318,NY,New York,Manhattan,ADAM POWELL BLVD,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,SEVENTH AVE,,,2601,2619,,,,,,SEVENTH AVE,G00002318,263.197992233823754,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:16,amv2173_columbia,263.197980646812084,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:42,hnyc_columbia,,,,,510,510,
2520,{00000000-0000-0000-0000-000000000000},G00002319,NY,New York,Manhattan,W 38 ST,1,1,,,237,292,239,293,,,,,,,,1,1,,,400,460,401,457,,,,,,W 38 ST,,1,1,,,400,460,401,461,,,,,,W 38 ST,G00002319,897.565052798822990,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,897.565013278414881,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:42,hnyc_columbia,,,,,1214,1209,
2521,{00000000-0000-0000-0000-000000000000},G00002320,NY,New York,Manhattan,RIVERSIDE DR,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,210,220,,,M,,,RIVERSIDE DR,G00002320,291.158572514292928,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 18:51:57,amv2173_columbia,291.158559687196259,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:42,hnyc_columbia,,,,,744,743,
2522,{00000000-0000-0000-0000-000000000000},G00002321,NY,New York,Manhattan,WATTS ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,501,511,,,,,,,,WATTS ST,G00002321,240.543327499856559,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 18:52:35,amv2173_columbia,240.543316916500288,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:42,hnyc_columbia,,,,,124,124,
2523,{00000000-0000-0000-0000-000000000000},G00002322,NY,New York,Manhattan,GRAND ST,1,1,,,308,320,309,321,,,,,,,,1,1,,,308,320,309,321,,,,,,GRAND ST,,1,1,,,308,320,309,321,,,,,,GRAND ST,G00002322,214.629425397451001,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,214.629415953399501,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:42,hnyc_columbia,,,,,210,195,
2524,{00000000-0000-0000-0000-000000000000},G00002323,NY,New York,Manhattan,W 35 ST,1,1,,,26,64,9,65,,,,,,,,1,1,,,2,78,1,77,,,,,,W 35 ST,,1,1,,,2,78,1,73,,,,,,W 35 ST,G00002323,1018.052411823579973,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,1018.052367005356814,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:43,hnyc_columbia,,,,,1268,1174,
2525,{00000000-0000-0000-0000-000000000000},G00002324,NY,New York,Manhattan,E 88 ST,0,,,,,,,,,,,,,,,1,1,,,1,41,2,40,,,,,,E 88 ST,,1,1,,,1,23,2,24,,,,,,E 88 ST,G00002324,507.642376329678996,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,507.642353975410686,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:43,hnyc_columbia,,,,,482,482,
2526,{00000000-0000-0000-0000-000000000000},G00002325,NY,New York,Manhattan,W 96 ST,1,1,,,,,,,,,,,,,,1,1,,,2,60,1,59,,,,,,W 96 ST,,1,1,,,2,74,1,75,,,,,,W 96 ST,G00002325,899.886011465707952,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:40,amv2173_columbia,899.886259066478715,7/22/2019 17:22:53,hnyc_columbia,3/5/2020 16:02:47,arm2226_columbia,,,,,593,593,
2527,{00000000-0000-0000-0000-000000000000},G00002326,NY,New York,Manhattan,E 56 ST,0,1,,,,,,,,,,,,,,1,1,,,301,353,300,354,,,,,,E 56 ST,,1,1,,,301,353,300,354,,,,,,E 56 ST,G00002326,750.751370473254951,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,750.751337446482353,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:43,hnyc_columbia,,,,,1084,1085,
2528,{00000000-0000-0000-0000-000000000000},G00002327,NY,New York,Manhattan,W 35 ST,1,1,,,178,236,183,233,,,,,,,,1,1,,,300,382,301,375,,,,,,W 35 ST,,1,1,,,300,380,301,371,,,,,,W 35 ST,G00002327,900.025032844692987,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,900.024993221153409,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:43,hnyc_columbia,,,,,1210,1211,
2529,{00000000-0000-0000-0000-000000000000},G00002328,NY,New York,Manhattan,W 217 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 217 ST,G00002328,401.064707241309918,7/10/2019 23:07:10,dpm2159_columbia,7/17/2019 18:55:10,rse2121_columbia,401.064689593749506,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:43,hnyc_columbia,,,,,674,674,
2530,{00000000-0000-0000-0000-000000000000},G00002329,NY,New York,Manhattan,F D R DR,1,1,,FRONT ST,,,,,A,,,,,,,1,1,,FRONT ST,,,,,A,,,,,FRONT ST,,1,1,,FRONT ST,,,,,A,,,,,FRONT ST,G00002329,162.764321954781991,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,162.764314805872971,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:44,hnyc_columbia,,,,,99,99,
2531,{00000000-0000-0000-0000-000000000000},G00002330,NY,New York,Manhattan,BARROW ST,1,1,,,71,73,,,,,,,,,,1,1,,,1,1,,,,,,,,BARROW ST,,1,1,,,,,,,A,,,,,BARROW ST,G00002330,96.449065397029997,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,96.449061141008400,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:44,hnyc_columbia,,,,,157,157,
2532,{00000000-0000-0000-0000-000000000000},G00002331,NY,New York,Manhattan,GREENWICH ST,1,1,,,308,318,307,317,,,,,,,,1,1,,,322,332,325,337,,,,,,GREENWICH ST,,1,1,,,322,332,325,337,,,,,,GREENWICH ST,G00002331,239.296812363876995,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,239.296801829361783,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:44,hnyc_columbia,,,,,32,33,
2533,{00000000-0000-0000-0000-000000000000},G00002332,NY,New York,Manhattan,ADAM POWELL BLVD,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,SEVENTH AVE,1865,1878,,,,,,,,SEVENTH AVE,G00002332,261.374193045539187,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:16,amv2173_columbia,261.374181528912800,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:44,hnyc_columbia,,,,,572,572,
2534,{00000000-0000-0000-0000-000000000000},G00002333,NY,New York,Manhattan,ADAM POWELL BLVD,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,SEVENTH AVE,2280,2298,,,,,,,,SEVENTH AVE,G00002333,280.334591378814594,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:39:17,amv2173_columbia,280.334579029718554,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:44,hnyc_columbia,,,,,535,535,
2535,{00000000-0000-0000-0000-000000000000},G00002334,NY,New York,Manhattan,N MOORE ST,1,1,,,2,14,1,17,,,,,,,,1,1,,,2,14,1,15,,,,,,N MOORE ST,,1,1,,,2,14,1,15,,,,,,N MOORE ST,G00002334,242.738726924811999,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,242.738716215977036,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:44,hnyc_columbia,,,,,31,31,
2536,{00000000-0000-0000-0000-000000000000},G00002335,NY,New York,Manhattan,CANAL ST,1,1,,,257,275,260,268,,,,,,,,1,1,,,502,516,523,533,,,,,,CANAL ST,,1,1,,,502,516,523,529,,,,,,CANAL ST,G00002335,165.025570023222002,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,165.025785374176621,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:45,hnyc_columbia,,,,,34,105,
2537,{00000000-0000-0000-0000-000000000000},G00002336,NY,New York,Manhattan,ELEVENTH AVE,1,1,,,305,341,306,342,,,,,,,,1,1,,,381,395,380,394,,,,,,ELEVENTH AVE,,1,1,,,375,395,376,394,,,,,,ELEVENTH AVE,G00002336,277.624810299602984,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,277.624798059548596,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:45,hnyc_columbia,,,,,1231,1231,
2538,{00000000-0000-0000-0000-000000000000},G00002337,NY,New York,Manhattan,BLEECKER ST,1,1,,,258,262,257,261,,,,,,,,1,1,,,272,280,271,279,,,,,,BLEECKER ST,,1,1,,,272,278,271,279,,,,,,BLEECKER ST,G00002337,110.501739362158006,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,110.501734497874935,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:45,hnyc_columbia,,,,,128,127,
2539,{00000000-0000-0000-0000-000000000000},G00002338,NY,New York,Manhattan,WHITE ST,1,1,,,98,112,97,113,,,,,,,,1,1,,,98,114,97,113,X: establishment L and R,,,,,WHITE ST,,1,1,,,100,114,101,111,,,,,,WHITE ST,G00002338,240.875461056465014,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,240.875450462595154,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:29:45,hnyc_columbia,,,,,38,38,
