Ward,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
6,G00015963,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16111,geo,IN
6,G00015964,NA,NA,NA,NA,NA,NA,NA,NA,16112,geo,IN
6,G00015965,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16113,geo,IN
6,G00015966,NA,NA,NA,NA,NA,NA,NA,NA,16114,geo,IN
6,G00015967,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16115,geo,IN
6,G00015968,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16116,geo,IN
6,G00015969,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16117,geo,IN
6,G00015970,NA,NA,NA,NA,NA,NA,NA,NA,16118,geo,IN
6,G00015971,NA,NA,NA,NA,NA,NA,NA,NA,16120,geo,IN
6,G00015972,NA,IMLAY,NA,NA,NA,NA,NA,NA,16121,geo,IN
6,G00015973,NA,SUMMIT,NA,NA,NA,NA,NA,NA,16122,geo,IN
6,G00015974,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16123,geo,IN
6,G00015975,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16124,geo,IN
6,G00015977,NA,VAN BRUNT,NA,NA,NA,NA,NA,NA,16127,geo,IN
6,G00015979,NA,IMLAY,NA,NA,NA,NA,NA,NA,16130,geo,IN
6,G00015980,NA,COMMERCIAL WHARF,NA,NA,NA,NA,NA,NA,16132,geo,IN
6,G00015981,NA,SUMMIT,NA,NA,NA,NA,NA,NA,16133,geo,IN
6,G00015982,NA,COMMERCIAL WHARF,NA,NA,NA,NA,NA,NA,16134,geo,IN
6,G00015983,NA,NA,NA,NA,NA,NA,NA,NA,16135,geo,IN
6,G00015984,NA,NA,NA,NA,NA,NA,NA,NA,16136,geo,IN
11,G00015985,NA,NA,NA,NA,NA,NA,NA,NA,16137,geo,IN
6,G00015990,NA,NELSON,NA,NA,NA,NA,NA,NA,16142,geo,IN
6,G00015991,NA,HENRY,NA,NA,NA,NA,NA,NA,16143,geo,IN
6,G00015992,NA,NELSON,NA,NA,NA,NA,NA,NA,16144,geo,IN
6,G00015993,NA,HENRY,NA,NA,NA,NA,NA,NA,16145,geo,IN
6,G00015994,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16146,geo,IN
6,G00015995,NA,HENRY,NA,NA,NA,NA,NA,NA,16147,geo,IN
6,G00015996,NA,LUQUER,NA,NA,NA,NA,NA,NA,16148,geo,IN
6,G00015997,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16149,geo,IN
6,G00015998,NA,LUQUER,NA,NA,NA,NA,NA,NA,16150,geo,IN
6,G00015999,NA,HENRY,NA,NA,NA,NA,NA,NA,16151,geo,IN
6,G00016001,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16153,geo,IN
6,G00016003,NA,COLES,NA,NA,NA,NA,NA,NA,16155,geo,IN
6,G00016004,NA,HICKS,NA,NA,NA,NA,NA,NA,16156,geo,IN
6,G00016005,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16157,geo,IN
6,G00016006,NA,COLES,NA,NA,NA,NA,NA,NA,16158,geo,IN
6,G00016008,NA,HICKS,NA,NA,NA,NA,NA,NA,16160,geo,IN
6,G00016009,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16161,geo,IN
6,G00016010,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16162,geo,IN
6,G00016011,NA,HUNTINGTON,NA,NA,NA,NA,NA,NA,16163,geo,IN
6,G00016012,NA,HUNTINGTON,NA,NA,NA,NA,NA,NA,16164,geo,IN
6,G00016013,NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,16165,geo,IN
11,G00016015,NA,UNIVERSITY PLZ,NA,NA,NA,NA,NA,NA,16167,geo,IN
11,G00016016,NA,NAVY,NA,NA,NA,NA,NA,NA,16168,geo,IN
11,G00016017,NA,NA,NA,NA,NA,NA,NA,NA,16169,geo,IN
11,G00016018,NA,ASHLAND PL,NA,NA,NA,NA,NA,NA,16170,geo,IN
11,G00016019,NA,ASHLAND PL,NA,NA,NA,NA,NA,NA,16171,geo,IN
11,G00016020,NA,NA,NA,NA,NA,NA,NA,NA,16172,geo,IN
11,G00016021,NA,NA,NA,NA,NA,NA,NA,NA,16173,geo,IN
11,G00016022,NA,NAVY,NA,NA,NA,NA,NA,NA,16174,geo,IN
11,G00016023,NA,WILLOUGHBY,NA,NA,NA,NA,NA,NA,16175,geo,IN
11,G00016024,NA,NA,NA,NA,NA,NA,NA,NA,16176,geo,IN
11,G00016025,NA,WILLOUGHBY,NA,NA,NA,NA,NA,NA,16177,geo,IN
11,G00016026,NA,WILLOUGHBY,NA,NA,NA,NA,NA,NA,16178,geo,IN
11,G00016027,NA,NA,NA,NA,NA,NA,NA,NA,16180,geo,IN
11,G00016028,NA,NA,NA,NA,NA,NA,NA,NA,16185,geo,IN
11,G00016029,NA,ASHLAND PL,NA,NA,NA,NA,NA,NA,16186,geo,IN
11,G00016030,NA,NA,NA,NA,NA,NA,NA,NA,16187,geo,IN
11,G00016031,NA,SAINT EDWARDS,NA,NA,NA,NA,NA,NA,16188,geo,IN
11,G00016032,NA,SAINT EDWARDS,NA,NA,NA,NA,NA,NA,16189,geo,IN
11,G00016033,NA,ASHLAND PL,NA,NA,NA,NA,NA,NA,16190,geo,IN
11,G00016040,NA,NA,NA,NA,NA,NA,NA,NA,16197,geo,IN
11,G00016041,NA,NA,NA,NA,NA,NA,NA,NA,16198,geo,IN
11,G00016045,NA,NA,NA,NA,NA,NA,NA,NA,16202,geo,IN
11,G00016046,NA,JOHNSON,NA,NA,NA,NA,NA,NA,16203,geo,IN
11,G00016047,NA,NA,NA,NA,NA,NA,NA,NA,16204,geo,IN
11,G00016048,NA,NA,NA,NA,NA,NA,NA,NA,16205,geo,IN
11,G00016049,NA,NA,NA,NA,NA,NA,NA,NA,16206,geo,IN
11,G00016050,NA,NA,NA,NA,NA,NA,NA,NA,16207,geo,IN
11,G00016051,NA,PARK AVE,NA,NA,NA,NA,NA,NA,16208,geo,IN
11,G00016052,NA,NA,NA,NA,NA,NA,NA,NA,16209,geo,IN
11,G00016053,DIVISION,NA,DIVISION,NA,NA,NA,NA,NA,16210,geo,IN
11,G00016054,NA,SAINT EDWARDS,NA,NA,NA,NA,NA,NA,16211,geo,IN
11,G00016055,NA,SAINT EDWARDS,NA,NA,NA,NA,NA,NA,16212,geo,IN
11,G00016056,NA,NA,NA,NA,NA,NA,NA,NA,16213,geo,IN
11,G00016057,NA,SAINT EDWARDS,NA,NA,NA,NA,NA,NA,16214,geo,IN
11,G00016058,NA,NA,NA,NA,NA,NA,NA,NA,16215,geo,IN
11,G00016060,NA,PARK AVE,NA,NA,NA,NA,NA,NA,16217,geo,IN
11,G00016062,NA,SAINT EDWARDS,NA,NA,NA,NA,NA,NA,16219,geo,IN
11,G00016063,NA,PARK AVE,NA,NA,NA,NA,NA,NA,16220,geo,IN
11,G00016064,NA,PARK AVE,NA,NA,NA,NA,NA,NA,16221,geo,IN
11,G00016067,NA,NA,NA,NA,NA,NA,NA,NA,16224,geo,IN
5,G00016070,NA,NA,NA,NA,NA,NA,NA,NA,16227,geo,IN
5,G00016071,NA,NA,NA,NA,NA,NA,NA,NA,16228,geo,IN
1,G00016072,NA,WILLOW,NA,NA,NA,NA,NA,NA,16229,geo,IN
1,G00016073,NA,MIDDAGH,NA,NA,NA,NA,NA,NA,16230,geo,IN
1,G00016074,NA,MIDDAGH,NA,NA,NA,NA,NA,NA,16231,geo,IN
1,G00016075,NA,WILLOW,NA,NA,NA,NA,NA,NA,16232,geo,IN
1,G00016076,NA,POPLAR,NA,NA,NA,NA,NA,NA,16233,geo,IN
5,G00016077,NA,NASSAU,NA,NA,NA,NA,NA,NA,16234,geo,IN
1,G00016078,NA,COLUMBIA HTS,NA,NA,NA,NA,NA,NA,16235,geo,IN
1,G00016079,NA,POPLAR,NA,NA,NA,NA,NA,NA,16236,geo,IN
1,G00016080,NA,COLUMBIA HTS,NA,NA,NA,NA,NA,NA,16237,geo,IN
10,G00016081,NA,SMITH,NA,NA,NA,NA,NA,NA,16238,geo,IN
10,G00016083,NA,SMITH,NA,NA,NA,NA,NA,NA,16240,geo,IN
1,G00016084,NA,MCKENNY,NA,NA,NA,NA,NA,NA,16241,geo,IN
1,G00016085,NA,MCKENNY,NA,NA,NA,NA,NA,NA,16242,geo,IN
1,G00016086,NA,VINE,NA,NA,NA,NA,NA,NA,16243,geo,IN
10,G00016089,NA,NA,NA,NA,NA,NA,NA,NA,16247,geo,IN
10,G00016091,NA,BUSH,NA,NA,NA,NA,NA,NA,16249,geo,IN
10,G00016093,NA,NA,NA,NA,NA,NA,NA,NA,16251,geo,IN
6,G00016096,NA,NA,NA,NA,NA,NA,NA,NA,16254,geo,IN
6,G00016097,NA,NA,NA,NA,NA,NA,NA,NA,16255,geo,IN
6,G00016098,NA,GARNET,NA,NA,NA,NA,NA,NA,16256,geo,IN
6,G00016104,NA,NA,NA,NA,NA,NA,NA,NA,16262,geo,IN
6,G00016105,NA,MILL,NA,NA,NA,NA,NA,NA,16263,geo,IN
6,G00016106,NA,NA,NA,NA,NA,NA,NA,NA,16264,geo,IN
6,G00016107,NA,CLINTON,NA,NA,NA,NA,NA,NA,16265,geo,IN
6,G00016108,NA,NA,NA,NA,NA,NA,NA,NA,16266,geo,IN
1,G00016116,NA,FURMAN,NA,NA,NA,NA,NA,NA,16274,geo,IN
1,G00016118,NA,FURMAN,NA,NA,NA,NA,NA,NA,16276,geo,IN
1,G00016120,NA,FURMAN,NA,NA,NA,NA,NA,NA,16278,geo,IN
6,G00016125,NA,NA,NA,NA,NA,NA,NA,NA,16283,geo,IN
6,G00016132,NA,HENRY,NA,NA,NA,NA,NA,NA,16290,geo,IN
6,G00016134,NA,NA,NA,NA,NA,NA,NA,NA,16292,geo,IN
6,G00016135,NA,HENRY,NA,NA,NA,NA,NA,NA,16293,geo,IN
6,G00016137,NA,MILL,NA,NA,NA,NA,NA,NA,16295,geo,IN
6,G00016138,NA,HENRY,NA,NA,NA,NA,NA,NA,16296,geo,IN
1,G00016139,NA,STATE,NA,NA,NA,NA,NA,NA,16297,geo,IN
1,G00016140,NA,STATE,NA,NA,NA,NA,NA,NA,16298,geo,IN
1,G00016141,NA,COLUMBIA PL,NA,NA,NA,NA,NA,NA,16299,geo,IN
1,G00016144,NA,COLUMBIA PL,NA,NA,NA,NA,NA,NA,16302,geo,IN
6,G00016145,NA,NA,NA,NA,NA,NA,NA,NA,16303,geo,IN
6,G00016146,NA,W 9,NA,NA,NA,NA,NA,NA,16304,geo,IN
6,G00016147,NA,NA,NA,NA,NA,NA,NA,NA,16305,geo,IN
6,G00016151,NA,NA,NA,NA,NA,NA,NA,NA,16309,geo,IN
6,G00016152,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16310,geo,IN
6,G00016153,NA,NA,NA,NA,NA,NA,NA,NA,16311,geo,IN
6,G00016154,NA,SEDGEWICK,NA,NA,NA,NA,NA,NA,16312,geo,IN
6,G00016155,NA,SEDGEWICK,NA,NA,NA,NA,NA,NA,16313,geo,IN
6,G00016156,NA,NA,NA,NA,NA,NA,NA,NA,16314,geo,IN
6,G00016157,NA,IRVING,NA,NA,NA,NA,NA,NA,16315,geo,IN
6,G00016159,NA,NA,NA,NA,NA,NA,NA,NA,16317,geo,IN
6,G00016160,NA,KANE,NA,NA,NA,NA,NA,NA,16318,geo,IN
6,G00016161,NA,KANE,NA,NA,NA,NA,NA,NA,16319,geo,IN
10,G00016162,NA,NA,NA,NA,NA,NA,NA,NA,16320,geo,IN
6,G00016163,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16321,geo,IN
6,G00016164,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16322,geo,IN
6,G00016166,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16324,geo,IN
6,G00016167,NA,NA,NA,NA,NA,NA,NA,NA,16325,geo,IN
6,G00016168,NA,PIONEER,NA,NA,NA,NA,NA,NA,16326,geo,IN
6,G00016169,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16327,geo,IN
6,G00016170,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16328,geo,IN
6,G00016171,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16329,geo,IN
6,G00016172,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16330,geo,IN
6,G00016173,NA,NA,NA,NA,NA,NA,NA,NA,16331,geo,IN
6,G00016174,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16332,geo,IN
6,G00016175,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16333,geo,IN
6,G00016176,NA,NA,NA,NA,NA,NA,NA,NA,16334,geo,IN
6,G00016177,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16335,geo,IN
6,G00016178,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,16336,geo,IN
6,G00016179,NA,NA,NA,NA,NA,NA,NA,NA,16337,geo,IN
6,G00016180,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16338,geo,IN
6,G00016181,NA,DWIGHT,NA,NA,NA,NA,NA,NA,16339,geo,IN
6,G00016182,NA,DELEVAN,NA,NA,NA,NA,NA,NA,16340,geo,IN
6,G00016183,NA,NA,NA,NA,NA,NA,NA,NA,16341,geo,IN
6,G00016184,NA,NA,NA,NA,NA,NA,NA,NA,16342,geo,IN
6,G00016186,NA,NA,NA,NA,NA,NA,NA,NA,16344,geo,IN
6,G00016187,NA,NA,NA,NA,NA,NA,NA,NA,16345,geo,IN
6,G00016188,NA,NA,NA,NA,NA,NA,NA,NA,16346,geo,IN
6,G00016189,NA,NA,NA,NA,NA,NA,NA,NA,16347,geo,IN
6,G00016190,NA,NA,NA,NA,NA,NA,NA,NA,16348,geo,IN
6,G00016191,NA,NA,NA,NA,NA,NA,NA,NA,16349,geo,IN
10,G00016303,NA,NA,NA,NA,NA,NA,NA,NA,16465,geo,IN
10,G00016304,NA,BOND,NA,NA,NA,NA,NA,NA,16466,geo,IN
11,G00016308,NA,BOND,NA,NA,NA,NA,NA,NA,16470,geo,IN
11,G00016310,NA,ALBEE SQ,NA,NA,NA,NA,NA,NA,16472,geo,IN
11,G00016311,NA,FLEET,NA,NA,NA,NA,NA,NA,16473,geo,IN
11,G00016312,NA,NA,NA,NA,NA,NA,NA,NA,16474,geo,IN
11,G00016313,NA,NA,NA,NA,NA,NA,NA,NA,16475,geo,IN
11,G00016316,NA,FLEET,NA,NA,NA,NA,NA,NA,16478,geo,IN
11,G00016317,NA,ALBEE SQ,NA,NA,NA,NA,NA,NA,16479,geo,IN
7,G00016339,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16501,geo,IN
7,G00016340,NA,HEWES,NA,NA,NA,NA,NA,NA,16502,geo,IN
7,G00016341,NA,WYTHE AVE,NA,NA,NA,NA,NA,NA,16503,geo,IN
7,G00016342,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16504,geo,IN
7,G00016343,NA,KEAP,NA,NA,NA,NA,NA,NA,16505,geo,IN
7,G00016344,NA,WYTHE AVE,NA,NA,NA,NA,NA,NA,16506,geo,IN
7,G00016346,NA,HEWES,NA,NA,NA,NA,NA,NA,16508,geo,IN
7,G00016347,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16509,geo,IN
7,G00016348,NA,RODNEY,NA,NA,NA,NA,NA,NA,16510,geo,IN
7,G00016349,WYTHE AVE,NA,WYTHE AVE,NA,NA,NA,NA,NA,16511,geo,IN
7,G00016350,NA,ROSS,NA,NA,NA,NA,NA,NA,16512,geo,IN
7,G00016351,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16513,geo,IN
7,G00016352,WYTHE AVE,NA,WYTHE AVE,NA,NA,NA,NA,NA,16514,geo,IN
7,G00016353,NA,KEAP,NA,NA,NA,NA,NA,NA,16515,geo,IN
7,G00016355,NA,WILSON,NA,NA,NA,NA,NA,NA,16517,geo,IN
7,G00016356,WYTHE AVE,NA,WYTHE AVE,NA,NA,NA,NA,NA,16518,geo,IN
7,G00016357,NA,RODNEY,NA,NA,NA,NA,NA,NA,16519,geo,IN
7,G00016358,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,16520,geo,IN
7,G00016359,NA,KEAP,NA,NA,NA,NA,NA,NA,16521,geo,IN
7,G00016360,NA,ROSS,NA,NA,NA,NA,NA,NA,16522,geo,IN
7,G00016361,NA,HOOPER,NA,NA,NA,NA,NA,NA,16523,geo,IN
7,G00016362,NA,HOOPER,NA,NA,NA,NA,NA,NA,16524,geo,IN
7,G00016363,NA,LEE AVE,NA,NA,NA,NA,NA,NA,16526,geo,IN
7,G00016364,NA,NA,NA,NA,NA,NA,NA,NA,16528,geo,IN
7,G00016367,NA,WYTHE AVE,NA,NA,NA,NA,NA,NA,16531,geo,IN
7,G00016368,NA,CLYMER,NA,NA,NA,NA,NA,NA,16532,geo,IN
7,G00016369,NA,WYTHE AVE,NA,NA,NA,NA,NA,NA,16533,geo,IN
7,G00016370,NA,RUSH,NA,NA,NA,NA,NA,NA,16534,geo,IN
7,G00016371,NA,WYTHE AVE,NA,NA,NA,NA,NA,NA,16535,geo,IN
7,G00016372,NA,WYTHE AVE,NA,NA,NA,NA,NA,NA,16536,geo,IN
7,G00016373,NA,MORTON,NA,NA,NA,NA,NA,NA,16537,geo,IN
7,G00016374,NA,RUSH,NA,NA,NA,NA,NA,NA,16538,geo,IN
7,G00016376,NA,BERRY,NA,NA,NA,NA,NA,NA,16540,geo,IN
7,G00016381,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16545,geo,IN
7,G00016382,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16546,geo,IN
7,G00016383,NA,TAYLOR,NA,NA,NA,NA,NA,NA,16547,geo,IN
7,G00016384,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16548,geo,IN
7,G00016385,NA,KENT AVE,NA,NA,NA,NA,NA,NA,16549,geo,IN
7,G00016386,NA,HOOPER,NA,NA,NA,NA,NA,NA,16550,geo,IN
7,G00016387,NA,NA,NA,NA,NA,NA,NA,NA,16551,geo,IN
7,G00016388,NA,FLUSHING AVE,NA,NA,NA,NA,NA,NA,16552,geo,IN
7,G00016395,NA,RUSH,NA,NA,NA,NA,NA,NA,16559,geo,IN
11,G00016666,NA,NA,NA,NA,NA,NA,NA,NA,16830,geo,IN
9,G00016758,NA,SAINT MARKS AVE,NA,NA,NA,NA,NA,NA,16922,geo,IN
9,G00016759,NA,DEAN,NA,NA,NA,NA,NA,NA,16923,geo,IN
9,G00016760,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,16924,geo,IN
9,G00016761,NA,DEAN,NA,NA,NA,NA,NA,NA,16925,geo,IN
9,G00016762,NA,PROSPECT PL,NA,NA,NA,NA,NA,NA,16926,geo,IN
9,G00016763,NA,PACIFIC,NA,NA,NA,NA,NA,NA,16927,geo,IN
5,G00016776,NA,NA,NA,NA,NA,NA,NA,NA,16941,geo,IN
5,G00016777,NA,NA,NA,NA,NA,NA,NA,NA,16942,geo,IN
5,G00016778,NA,HUDSON AVE,NA,NA,NA,NA,NA,NA,16943,geo,IN
5,G00016780,NA,NA,NA,NA,NA,NA,NA,NA,16945,geo,IN
5,G00016781,NA,NA,NA,NA,NA,NA,NA,NA,16946,geo,IN
5,G00016782,NA,NA,NA,NA,NA,NA,NA,NA,16947,geo,IN
5,G00016784,NA,NA,NA,NA,NA,NA,NA,NA,16949,geo,IN
5,G00016786,NA,NA,NA,NA,NA,NA,NA,NA,16951,geo,IN
5,G00016787,NA,NA,NA,NA,NA,NA,NA,NA,16952,geo,IN
5,G00016788,NA,SAND,NA,NA,NA,NA,NA,NA,16953,geo,IN
5,G00016789,NA,GOLD,NA,NA,NA,NA,NA,NA,16954,geo,IN
5,G00016791,NA,SAND,NA,NA,NA,NA,NA,NA,16957,geo,IN
5,G00016792,NA,NA,NA,NA,NA,NA,NA,NA,16958,geo,IN
5,G00016793,NA,GOLD,NA,NA,NA,NA,NA,NA,16959,geo,IN
5,G00016796,NA,YORK,NA,NA,NA,NA,NA,NA,16963,geo,IN
5,G00016797,NA,YORK,NA,NA,NA,NA,NA,NA,16964,geo,IN
5,G00016798,NA,NA,NA,NA,NA,NA,NA,NA,16965,geo,IN
5,G00016799,NA,GOLD,NA,NA,NA,NA,NA,NA,16966,geo,IN
5,G00016802,NA,NA,NA,NA,NA,NA,NA,NA,16969,geo,IN
5,G00016803,NA,NA,NA,NA,NA,NA,NA,NA,16970,geo,IN
5,G00016804,NA,NA,NA,NA,NA,NA,NA,NA,16971,geo,IN
5,G00016806,NA,NAVY,NA,NA,NA,NA,NA,NA,16973,geo,IN
5,G00016807,NA,NA,NA,NA,NA,NA,NA,NA,16975,geo,IN
5,G00016809,NA,NA,NA,NA,NA,NA,NA,NA,16977,geo,IN
5,G00016810,NA,NA,NA,NA,NA,NA,NA,NA,16978,geo,IN
5,G00016811,NA,YORK,NA,NA,NA,NA,NA,NA,16979,geo,IN
5,G00016812,NA,NA,NA,NA,NA,NA,NA,NA,16980,geo,IN
5,G00016813,NA,SAND,NA,NA,NA,NA,NA,NA,16981,geo,IN
2,G00016814,NA,NA,NA,NA,NA,NA,NA,NA,16982,geo,IN
5,G00016815,NA,NA,NA,NA,NA,NA,NA,NA,16983,geo,IN
5,G00016817,NA,NA,NA,NA,NA,NA,NA,NA,16985,geo,IN
5,G00016818,NA,NA,NA,NA,NA,NA,NA,NA,16986,geo,IN
5,G00016819,NA,NA,NA,NA,NA,NA,NA,NA,16987,geo,IN
5,G00016820,NA,NA,NA,NA,NA,NA,NA,NA,16988,geo,IN
5,G00016822,NA,SAND,NA,NA,NA,NA,NA,NA,16990,geo,IN
5,G00016823,NA,NA,NA,NA,NA,NA,NA,NA,16991,geo,IN
5,G00016825,NA,NA,NA,NA,NA,NA,NA,NA,16993,geo,IN
3,G00016827,NA,CLINTON,NA,NA,NA,NA,NA,NA,16995,geo,IN
3,G00016830,NA,NA,NA,NA,NA,NA,NA,NA,16998,geo,IN
3,G00016832,NA,NA,NA,NA,NA,NA,NA,NA,17000,geo,IN
4,G00016833,NA,NA,NA,NA,NA,NA,NA,NA,17001,geo,IN
4,G00016834,NA,NA,NA,NA,NA,NA,NA,NA,17002,geo,IN
4,G00016835,NA,ADAMS,NA,NA,NA,NA,NA,NA,17003,geo,IN
4,G00016837,NA,NA,NA,NA,NA,NA,NA,NA,17005,geo,IN
4,G00016838,NA,NA,NA,NA,NA,NA,NA,NA,17006,geo,IN
4,G00016841,NA,CADMAN E PLZ,NA,NA,NA,NA,NA,NA,17009,geo,IN
4,G00016842,NA,NA,NA,NA,NA,NA,NA,NA,17010,geo,IN
4,G00016843,NA,NA,NA,NA,NA,NA,NA,NA,17011,geo,IN
4,G00016844,NA,NA,NA,NA,NA,NA,NA,NA,17012,geo,IN
4,G00016845,NA,NA,NA,NA,NA,NA,NA,NA,17013,geo,IN
4,G00016846,NA,NA,NA,NA,NA,NA,NA,NA,17014,geo,IN
4,G00016847,NA,CADMAN E PLZ,NA,NA,NA,NA,NA,NA,17015,geo,IN
4,G00016848,NA,TILLARY,NA,NA,NA,NA,NA,NA,17016,geo,IN
4,G00016849,NA,TILLARY,NA,NA,NA,NA,NA,NA,17017,geo,IN
4,G00016851,NA,CADMAN E PLZ,NA,NA,NA,NA,NA,NA,17019,geo,IN
4,G00016852,NA,NA,NA,NA,NA,NA,NA,NA,17020,geo,IN
4,G00016853,NA,ADAMS,NA,NA,NA,NA,NA,NA,17021,geo,IN
4,G00016854,NA,NA,NA,NA,NA,NA,NA,NA,17022,geo,IN
4,G00016855,NA,NA,NA,NA,NA,NA,NA,NA,17023,geo,IN
4,G00016856,NA,NA,NA,NA,NA,NA,NA,NA,17024,geo,IN
4,G00016857,NA,NA,NA,NA,NA,NA,NA,NA,17025,geo,IN
4,G00016860,NA,NA,NA,NA,NA,NA,NA,NA,17028,geo,IN
4,G00016861,NA,NA,NA,NA,NA,NA,NA,NA,17029,geo,IN
4,G00016862,NA,NA,NA,NA,NA,NA,NA,NA,17031,geo,IN
4,G00016863,NA,ADAMS,NA,NA,NA,NA,NA,NA,17032,geo,IN
4,G00016864,NA,NA,NA,NA,NA,NA,NA,NA,17033,geo,IN
2,G00016924,NA,NA,NA,NA,NA,NA,NA,NA,17095,geo,IN
3,G00016925,NA,HENRY,NA,NA,NA,NA,NA,NA,17096,geo,IN
4,G00016933,NA,NA,NA,NA,NA,NA,NA,NA,17104,geo,IN
4,G00016934,NA,NA,NA,NA,NA,NA,NA,NA,17105,geo,IN
4,G00016936,NA,NA,NA,NA,NA,NA,NA,NA,17107,geo,IN
4,G00016937,NA,CADMAN W PLZ,NA,NA,NA,NA,NA,NA,17108,geo,IN
3,G00016938,NA,PIERREPONT,NA,NA,NA,NA,NA,NA,17109,geo,IN
4,G00016940,NA,WILLOUGHBY,NA,NA,NA,NA,NA,NA,17111,geo,IN
3,G00016941,NA,WILLOUGHBY,NA,NA,NA,NA,NA,NA,17112,geo,IN
4,G00016942,NA,ADAMS,NA,NA,NA,NA,NA,NA,17113,geo,IN
10,G00016943,NA,NA,NA,NA,NA,NA,NA,NA,17114,geo,IN
2,G00016945,NA,JAY,NA,NA,NA,NA,NA,NA,17116,geo,IN
2,G00016946,NA,PEARL,NA,NA,NA,NA,NA,NA,17117,geo,IN
2,G00016947,NA,NA,NA,NA,NA,NA,NA,NA,17118,geo,IN
2,G00016948,NA,JAY,NA,NA,NA,NA,NA,NA,17119,geo,IN
2,G00016949,NA,PEARL,NA,NA,NA,NA,NA,NA,17120,geo,IN
5,G00016950,NA,CONCORD,NA,NA,NA,NA,NA,NA,17121,geo,IN
5,G00016951,NA,NA,NA,NA,NA,NA,NA,NA,17122,geo,IN
5,G00016952,NA,NA,NA,NA,NA,NA,NA,NA,17123,geo,IN
5,G00016953,NA,NA,NA,NA,NA,NA,NA,NA,17124,geo,IN
5,G00016954,NA,NA,NA,NA,NA,NA,NA,NA,17125,geo,IN
5,G00016955,NA,NA,NA,NA,NA,NA,NA,NA,17126,geo,IN
5,G00016956,NA,NA,NA,NA,NA,NA,NA,NA,17127,geo,IN
4,G00016957,NA,TILLARY,NA,NA,NA,NA,NA,NA,17128,geo,IN
4,G00016958,NA,LAWRENCE,NA,NA,NA,NA,NA,NA,17129,geo,IN
4,G00016959,NA,TECH PL,NA,NA,NA,NA,NA,NA,17130,geo,IN
4,G00016960,NA,TECH PL,NA,NA,NA,NA,NA,NA,17131,geo,IN
4,G00016961,NA,LAWRENCE,NA,NA,NA,NA,NA,NA,17132,geo,IN
11,G00016962,NA,FLEET PL,NA,NA,NA,NA,NA,NA,17133,geo,IN
11,G00016963,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,17134,geo,IN
11,G00016964,NA,PRINCE,NA,NA,NA,NA,NA,NA,17135,geo,IN
11,G00016965,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,17136,geo,IN
11,G00016967,NA,DUFFIELD,NA,NA,NA,NA,NA,NA,17138,geo,IN
11,G00016969,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,17140,geo,IN
11,G00016970,NA,NA,NA,NA,NA,NA,NA,NA,17141,geo,IN
11,G00016971,NA,DUFFIELD,NA,NA,NA,NA,NA,NA,17142,geo,IN
11,G00016975,NA,NA,NA,NA,NA,NA,NA,NA,17146,geo,IN
11,G00016976,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,17147,geo,IN
11,G00016977,NA,NA,NA,NA,NA,NA,NA,NA,17148,geo,IN
